ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0059_0,Car,0,564.6238899295045,654.2578964969865,172.37019186054243,257.1533444358819,7599.453654749809,15.613977986869173
110926_0059_0,Car,1,564.5781545582338,655.575224281302,172.2191739443168,258.2886523821095,7832.070330431937,15.413905203277503
110926_0059_0,Car,2,564.5310340452533,656.9333267621032,172.06348567216918,259.45892273371624,8075.538757478108,15.213865365935717
110926_0059_0,Car,3,564.4824635111768,658.334127748608,171.90290697281756,260.6657958832788,8330.544846769017,15.013859776839304
110926_0059_0,Car,4,564.4323739738605,659.7796735684136,171.73720377792932,261.9110160970693,8597.829498776042,14.813889868471843
110926_0059_0,Car,5,564.3806919836512,661.2721439954902,171.56612677477287,263.19644074497853,8878.194168873919,14.61395707451463
110926_0059_0,Car,6,564.327339267941,662.8138629579413,171.38941018480224,264.52404931728444,9172.506843280831,14.414062879806423
110926_0059_0,Car,7,564.272232403835,664.4073084820648,171.20677063053165,265.8959517584244,9481.70835602682,14.214209094023296
110926_0059_0,Car,8,564.2152821975666,666.0551311725743,171.01790502487054,267.3144041208178,9806.820924753238,14.014397202592601
110926_0059_0,Car,9,564.1563934449216,667.7601617417886,170.82248971666397,268.7818147562581,10148.955213919588,13.814629266729101
110926_0059_0,Car,10,564.0954641206955,669.5254351302663,170.62017773573257,270.30076475132927,10509.321399271355,13.614906977895684
110926_0059_0,Car,11,563.7590461084851,670.1817359212895,170.73422502191468,271.3521509548566,10708.030321169203,13.50954907131377
110926_0059_0,Car,12,563.416254603349,670.8505390153866,170.8504421518957,272.4234908418992,10912.427801559585,13.404208059318172
110926_0059_0,Car,13,563.0669066726343,671.5322051972653,170.96889164980217,273.5153579685432,11122.733081908256,13.298884335530467
110926_0059_0,Car,14,562.7108124224471,672.2271090590951,171.08963842890313,274.6283477506393,11339.176003454932,13.193578337711156
110926_0059_0,Car,15,562.3477744176138,672.9356401470303,171.21274999016052,275.7630792833205,11561.997777838262,13.08829047764536
110926_0059_0,Car,16,561.9775873872499,673.6582035516071,171.33829652409224,276.9201962683966,11791.451619247304,12.983021165236133
110926_0059_0,Car,17,561.6000383435305,674.3952196925626,171.46635087261836,278.10036665058385,12027.803147651164,12.877770950215623
110926_0059_0,Car,18,561.2149049416242,675.147127538262,171.59698908760637,279.3042877521527,12271.331926731633,12.772540177672663
110926_0059_0,Car,19,560.8219567384597,675.9143821676868,171.73029000638797,280.5326823468105,12522.331226961585,12.667329459156075
110926_0059_0,Car,20,560.4209528938683,676.6974592792754,171.8663360341813,281.7863058551764,12781.110072774702,12.562139171540261
110926_0059_0,Car,21,560.9616083502115,677.0508576915676,172.78206047816204,282.51363066418605,12738.65561194386,12.580622855706322
110926_0059_0,Car,22,561.5005121787307,677.4030642516212,173.69500242835423,283.23841147251864,12696.360670983215,12.59912191909339
110926_0059_0,Car,23,562.037673256346,677.7540843775515,174.6051738075146,283.96066086328585,12654.224498505293,12.617636295437771
110926_0059_0,Car,24,562.5731002426802,678.1039233523657,175.51258619999717,284.6803911235212,12612.246359892302,12.636165913296393
110926_0059_0,Car,25,563.1068019403939,678.4525865593379,176.41725146203697,285.397614728672,12570.42550904756,12.654710708462854
110926_0059_0,Car,26,563.8954423078894,677.9603152831804,176.3660987055058,284.1260550096126,12291.625727650853,12.770831851294153
110926_0059_0,Car,27,564.6667403729629,677.4786751385324,176.31606261723664,282.8826471961823,12021.982587709563,12.886974755144086
110926_0059_0,Car,28,565.4212651820652,677.0073225421775,176.267107132541,281.6664665861176,11761.098969705889,13.003138845565761
110926_0059_0,Car,29,566.159560948766,676.5459287062956,176.21919773727063,280.4766288872779,11508.599136380022,13.119323534037296
110926_0059_0,Car,30,566.8821488728878,676.0941785510001,176.17230135426257,279.31228726183775,11264.12720193819,13.235528294967038
110926_0059_0,Car,31,567.3972099909355,674.4991799205117,177.24900490003694,278.4235561204944,10835.993742451801,13.452940885586576
110926_0059_0,Car,32,567.8939454530002,672.9647265511726,178.2843200995855,277.56777233848123,10431.789876863862,13.67037606667906
110926_0059_0,Car,33,568.3733520370916,671.4873914555781,179.28058234930106,276.7431298649031,10049.756966349894,13.887832793382271
110926_0059_0,Car,34,568.8363549321208,670.0640014650933,180.2399543245954,275.9479525089692,9688.29541058616,14.105310021354132
110926_0059_0,Car,35,569.2838143445932,668.6916132565976,180.98061977711436,275.18068196938253,9364.220839907304,14.32280684764806
110926_0059_0,Car,36,569.4947580767879,666.5002872800444,181.73422111271543,273.9023427081002,8940.817411030395,14.621799222226254
110926_0059_0,Car,37,569.6966368228489,664.4124537563968,182.46006277198654,272.6834163643935,8545.57864198918,14.920844417404854
110926_0059_0,Car,38,569.8900627906768,662.4209030790266,183.15965468679067,271.51984847333847,8176.042979110697,15.219939341972943
110926_0059_0,Car,39,570.0755937266749,660.5190801670127,183.83439904023209,270.4079455992715,7830.013384304432,15.519081055099292
110926_0059_0,Car,40,570.2537389552247,658.701010646678,184.4856001382247,269.34433532870975,7505.523606785925,15.818266944343609
110926_0059_0,Car,41,569.9890926928762,656.236700729067,184.84998129299586,267.69905985353114,7145.53485384863,16.163986501209955
110926_0059_0,Car,42,569.7373384116904,653.8921451205416,185.2002898906223,266.1334117335198,6810.911225032941,16.509792913612028
110926_0059_0,Car,43,569.4975629630977,651.6588158240188,185.53732605313823,264.6417462850409,6499.318273089915,16.855680861612928
110926_0059_0,Car,44,569.2689374900556,649.5289763946643,185.86183027929954,263.2189404487956,6208.684671751853,17.20164535093323
