ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0091_0,Car,0,870.4398931741524,1242.0,206.64668490961017,375.0,62553.37573947082,6.836756051084755
110926_0091_0,Car,1,893.3935063184043,1242.0,210.24661835901452,375.0,57434.098696049725,6.218356239239677
110926_0091_0,Car,2,922.7650242165537,1242.0,214.52372841783975,375.0,51229.63867234868,5.659266008546499
110926_0091_0,Car,3,959.9529155028822,1242.0,219.92586254290597,375.0,43738.20835067866,5.135539412686502
110926_0091_0,Car,4,1008.552543338169,1242.0,226.96417023128419,375.0,34558.587954330476,4.659117174463618
110926_0091_1,Pedestrian,5,750.2216947711241,771.3443920352946,165.8250122583414,214.14296904855863,1020.6055737030293,27.680844633744567
110926_0091_1,Pedestrian,6,752.9918366880829,774.8886913226202,165.1758671636341,215.0541188718115,1092.1768270788198,26.860911288365728
110926_0091_1,Pedestrian,7,755.940788218711,778.6696102246088,164.48341696518884,216.02609713666754,1171.5044033244617,26.04147862359172
110926_0091_1,Pedestrian,8,759.0864399521172,782.7116626316102,163.74317868731373,217.0652056429939,1259.7447605498749,25.222595376873084
110926_0091_1,Pedestrian,9,762.4491504826534,787.0428684158628,162.95002870950347,218.1786474677322,1358.277071580635,24.40431704430175
110926_0091_1,Pedestrian,10,766.0521896898988,791.695406691416,162.0980834938705,219.37469489590367,1468.7565752939113,23.586706448876523
110926_0091_1,Pedestrian,11,770.8289082763874,797.6549643469513,160.0961042740382,219.5909764247093,1596.0127762249294,22.769206152607936
110926_0091_1,Pedestrian,12,777.6507936789912,805.8401536338163,160.11476968320116,222.01059979011376,1744.803834586455,21.96808762708856
110926_0091_1,Pedestrian,13,784.1784175864137,813.8335461506942,161.1515762188923,225.65215006615702,1912.7728099105047,21.16501645692509
110926_0091_1,Pedestrian,14,791.2547995934474,822.5289998583452,162.27935722984986,229.61353506881008,2105.822562407884,20.364309985399597
110926_0091_1,Pedestrian,15,800.4122080077402,833.5627699051788,163.81833498385177,234.27047132794792,2335.5279066817425,19.570918891520726
110926_0091_1,Pedestrian,16,810.4168177313553,845.6674629774332,165.50652473378838,239.37939845636296,2604.066464902783,18.781537082500556
110926_0091_1,Pedestrian,17,821.3610636795489,858.9732212784248,164.99103406423623,242.6284685197201,2920.1114203120574,17.991973700438663
110926_0091_1,Pedestrian,18,833.4202129368177,873.7081676652508,164.4202392167329,246.22652083539944,3295.8077703542845,17.206931764427306
110926_0091_1,Pedestrian,19,845.9454729640776,889.2408504665834,161.0721990465992,247.51931539230816,3742.7605361905144,16.415298150589397
110926_0091_1,Pedestrian,20,859.8921421241878,906.6436374614959,157.32159417821867,248.9677576436632,4284.595183936909,15.628647990284385
110926_0091_1,Pedestrian,21,875.5167335290756,926.2758956859504,153.09117486696124,250.60175704985272,4949.555453032658,14.84777345950648
110926_0091_1,Pedestrian,22,894.6071929785655,950.1664040964092,152.85560932032288,257.046262157809,5788.750477503851,14.091040083601444
110926_0091_1,Pedestrian,23,912.2937149364117,973.2572715043827,155.73558288534397,267.5987157523447,6819.574428407861,13.321688329395514
110926_0091_1,Pedestrian,24,935.4010379601272,1003.1103066900373,156.7121856049121,277.5483094419428,8181.725581162215,12.568224808313547
110926_0091_1,Pedestrian,25,962.2142844645692,1038.1693167271164,157.85877249495425,289.2329455536929,9978.529553141954,11.827386102942263
110926_0091_1,Pedestrian,26,989.7908671739518,1075.2419189042423,153.1680315110149,296.41411541501077,12240.528525841883,11.111057856487232
110926_0091_1,Pedestrian,27,1029.3953468574239,1128.4811104225892,147.19629525645234,306.2627439409749,15761.220525505094,10.36058609458645
110926_0091_1,Pedestrian,28,1074.2875542935299,1190.9543482709637,137.46134997047156,316.1612362079113,20848.342811454248,9.61307367203012
110926_0091_1,Pedestrian,29,1132.0613924620059,1242.0,139.3922616938115,343.33960420923694,22421.686847220222,8.920253479020923
110926_0091_1,Pedestrian,30,1206.2495119507464,1242.0,141.9562443791869,375.0,8331.428000275053,8.264125350027525
110926_0091_2,Pedestrian,5,771.7308403417062,789.753476565405,168.31060809323859,214.5080076055528,832.5989258913185,27.388186538522366
110926_0091_2,Pedestrian,6,775.2181667804815,794.0777031618877,167.54564973795192,215.26610440444867,899.9856509200408,26.56635003455035
110926_0091_2,Pedestrian,7,778.9389798174151,798.6941905469298,166.72884489087366,216.07593116531814,974.8620882391939,25.74522695230915
110926_0091_2,Pedestrian,8,782.9174463270408,803.6337020972744,165.85473836502433,216.94297231533525,1058.3569213641729,24.924887739498168
110926_0091_2,Pedestrian,9,787.1811843427279,808.9314760786621,164.9170820840958,217.87351569197986,1151.817880266108,24.105412614101827
110926_0091_2,Pedestrian,10,791.7619051275524,814.6280739475187,163.90868489474582,218.87480594566685,1256.8646033290656,23.286892663838735
110926_0091_2,Pedestrian,11,798.4958920570577,822.451683239249,163.4382346948459,220.56186738481225,1368.441816289025,22.487394749517094
110926_0091_2,Pedestrian,12,805.7640449856849,830.9143455312048,162.9293898369301,222.38682581213607,1495.3723844424392,21.689989379030532
110926_0091_2,Pedestrian,13,813.7574363816169,840.2266497495261,163.1885777755071,225.18039187628324,1640.874554497207,20.897286745362784
110926_0091_2,Pedestrian,14,822.9130951324538,850.8561242416099,164.52682813411587,229.2803017109152,1809.4081970754742,20.113200822173685
110926_0091_2,Pedestrian,15,832.8932132814965,862.4752111015677,165.98954889814635,233.762211120515,2004.8507461225265,19.332843014622377
110926_0091_2,Pedestrian,16,845.555575998023,876.9889522451778,168.11016959568235,239.16604432083477,2233.526044806413,18.578949184349124
110926_0091_2,Pedestrian,17,859.2697508148306,892.78336561538,169.44094512748896,244.11189158511377,2502.493336373292,17.827717774473754
110926_0091_2,Pedestrian,18,872.900643954631,908.7201208586891,167.05053461688757,245.72663568089496,2818.1367849635526,17.061302059693425
110926_0091_2,Pedestrian,19,888.0098197579748,926.4516887732569,163.61764547848287,246.7330690938729,3195.11222777251,16.30236455009196
110926_0091_2,Pedestrian,20,904.8504450448816,946.3075726093974,159.77399407417158,247.8600311836333,3651.794077099634,15.549759128570965
110926_0091_2,Pedestrian,21,922.8989401795686,967.8199359316675,156.13622380540886,249.83754007847435,4209.1564302684465,14.797671715705365
110926_0091_2,Pedestrian,22,944.5268609846678,993.7233422193656,158.32838653792604,258.67339539361046,4936.621345164262,14.04121548856898
110926_0091_2,Pedestrian,23,969.2804427185051,1023.5742726476951,160.8541018063191,268.8568108614929,5863.880717333393,13.296294209468074
110926_0091_2,Pedestrian,24,997.73503062606,1058.1852880025576,163.4451265339982,280.36982355174337,7068.128028391693,12.563196198181618
110926_0091_2,Pedestrian,25,1029.4441295719892,1097.3634947256755,160.5734641071027,288.00433330032905,8655.023736586387,11.824685251939828
110926_0091_2,Pedestrian,26,1067.0002124812363,1144.276151021117,157.1360294443306,297.14751889181633,10819.51925342105,11.102128069966975
110926_0091_2,Pedestrian,27,1115.1186583589526,1204.763423140889,151.44120995342513,307.1580636759231,13959.200724536522,10.39269285181684
110926_0091_2,Pedestrian,28,1174.4024022510976,1242.0,144.30673402086788,319.6997979373638,11856.149782574828,9.709370618528455
110926_0091_2,Pedestrian,29,1242.0,1242.0,147.9594944591482,348.80397917209274,0.0,9.06631294963688
110926_0091_2,Pedestrian,30,1242.0,1242.0,152.85047870784635,375.0,0.0,8.464414839199721
110926_0091_3,Pedestrian,27,428.6673159615933,446.47784199762486,177.81858470894898,220.81335780064487,765.7595255629183,27.498406816128476
110926_0091_3,Pedestrian,28,423.2050104168716,441.6626944642802,176.5891144356285,220.9250651843925,818.3389708621565,26.725803477820413
110926_0091_3,Pedestrian,29,417.7924084175914,436.90440236992805,177.6809439885953,223.36462920362277,873.1063155500569,26.001016010638565
