ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0093_0,Car,0,1.4553617,1.4066033,3.6273732,9.562330455045826,785.4069670760731,1030.7558751555205,172.49816344767265,328.7133292524692,38327.22035565665,781.0,1026.0,175.0,314.0,34055.0,0.8588241648157812,4.4069670760731015,4.755875155520471,2.5018365523273474,14.71332925246918
110926_0093_0,Car,1,1.4553617,1.4066033,3.6273732,8.988986054646563,796.0417809631481,1072.7118894644402,172.53009333719652,344.4453113742471,47563.80202733409,797.0,1068.0,174.0,330.0,42276.0,0.8888271794526587,0.958219036851915,4.711889464440219,1.4699066628034814,14.445311374247126
110926_0093_0,Car,2,1.4553617,1.4066033,3.6273732,8.422158193363474,808.1117473387978,1124.0138227648872,172.56912163319566,363.69325602949266,60376.510719805054,809.0,1117.0,174.0,344.0,52360.0,0.867224676877933,0.8882526612021593,7.013822764887209,1.430878366804336,19.69325602949266
110926_0093_0,Car,3,1.4553617,1.4066033,3.6273732,7.863256244185624,821.9283752524346,1188.1759088074066,172.6179092648234,375.0,74121.94156745698,817.0,1194.0,176.0,364.0,70876.0,0.9042744552074742,4.928375252434648,5.824091192593414,3.382090735176604,11.0
110926_0093_0,Car,4,1.4553617,1.4066033,3.6273732,7.3140973929586535,837.9003585850026,1242.0,172.68063705500433,375.0,81757.18201738347,841.0,1242.0,175.0,370.0,78195.0,0.9564297358411148,3.09964141499745,0.0,2.3193629449956745,5.0
110926_0093_0,Car,5,1.4553617,1.4066033,3.6273732,6.777050565690103,856.5746818515731,1242.0,172.76427167941512,375.0,77946.76992894025,861.0,1242.0,180.0,370.0,72390.0,0.9287107094494608,4.425318148426868,0.0,7.235728320584883,5.0
110926_0093_0,Car,6,1.4553617,1.4066033,3.6273732,6.255236194615846,878.7005176039952,1242.0,172.8813498851716,375.0,73429.60096929636,884.0,1240.0,181.0,370.0,67284.0,0.91630621863428,5.299482396004805,2.0,8.118650114828398,5.0
110926_0093_0,Car,7,1.4553617,1.4066033,3.6273732,5.752800967122687,905.3321502163283,1242.0,173.05693590397732,375.0,67987.73716793416,914.0,1240.0,182.0,368.0,60636.0,0.8918667178203786,8.667849783671727,2.0,8.943064096022681,7.0
110926_0093_0,Car,8,1.4553617,1.4066033,3.6273732,5.275284462878015,938.0019697666227,1242.0,173.34948066919958,375.0,61301.360672100906,949.0,1238.0,198.0,369.0,49419.0,0.8061648136056997,10.998030233377335,4.0,24.65051933080042,6.0
110926_0093_0,Car,9,1.4553617,1.4066033,3.6273732,4.830083679061059,979.0259793226147,1242.0,173.93416455714947,375.0,52875.09116726392,995.0,1239.0,218.0,369.0,36844.0,0.6968120373248812,15.974020677385283,3.0,44.06583544285053,6.0
110926_0093_0,Car,10,1.4553617,1.4066033,3.6273732,4.426958280268148,1032.0784069688013,1242.0,175.68484263398824,375.0,41840.55534953724,1051.0,1240.0,275.0,372.0,18333.0,0.43816340024279254,18.921593031198654,2.0,99.31515736601176,3.0
110926_0093_1,Car,0,1.4194953,1.5537964,4.3614016,20.216786799322403,717.778699496872,806.7774597460243,168.98934631134398,228.7461380981416,5318.280385491714,722.0,809.0,167.0,225.0,5046.0,0.8455442829531421,4.221300503127964,2.222540253975694,1.9893463113439793,3.746138098141614
110926_0093_1,Car,1,1.4194953,1.5537964,4.3614016,19.592002102820835,720.5763965351613,814.0169358833255,169.99194277671805,232.03706151086715,5797.529358439778,723.0,812.0,168.0,228.0,5340.0,0.8640802193274552,2.4236034648387204,2.016935883325459,1.991942776718048,4.037061510867147
110926_0093_1,Car,2,1.4194953,1.5537964,4.3614016,18.96820487228849,723.5494716919476,821.8321979432892,171.07423392202776,235.590365899773,6340.821337964161,730.0,820.0,172.0,231.0,5310.0,0.8374309441913522,6.450528308052412,1.8321979432892022,0.9257660779722414,4.590365899772991
110926_0093_1,Car,3,1.4194953,1.5537964,4.3614016,18.34549589328732,726.7149418944964,830.294793502163,172.2461131912634,239.4387310261677,6959.801384470037,729.0,826.0,170.0,237.0,6499.0,0.8750922237334989,2.2850581055035946,4.294793502162975,2.2461131912633903,2.4387310261676873
110926_0093_1,Car,4,1.4194953,1.5537964,4.3614016,17.7211360839481,729.6324187445914,838.8760051892061,172.18994191237232,242.28181922767786,7657.08805855991,737.0,834.0,162.0,238.0,7372.0,0.7383686843980141,7.367581255408595,4.876005189206126,10.18994191237232,4.2818192276778575
110926_0093_1,Car,5,1.4194953,1.5537964,4.3614016,17.097723817122944,732.7510321630784,848.2293477651838,172.128724921561,245.3814184182528,8459.097658315264,737.0,844.0,163.0,241.0,8346.0,0.7809799707661503,4.248967836921565,4.229347765183775,9.128724921561002,4.381418418252792
110926_0093_1,Car,6,1.4194953,1.5537964,4.3614016,16.47536672035402,736.0923151092544,858.4639592643371,172.061749809061,248.77388263311346,9387.389820322382,742.0,855.0,169.0,244.0,8475.0,0.835170585192088,5.9076848907456,3.4639592643370634,3.0617498090610127,4.773882633113459
110926_0093_1,Car,7,1.4194953,1.5537964,4.3614016,15.854188854214076,739.6809894341372,869.710568139445,171.98816339381105,252.50277787099944,10469.281400089074,744.0,868.0,165.0,248.0,10292.0,0.8314769474078587,4.3190105658627544,1.7105681394449448,6.98816339381105,4.502777870999438
