ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0046_0,Car,0,207.34047194846482,475.3042862883677,194.74572424233585,374.14389408064153,48072.2178754701,9.16517455182047
110926_0046_0,Car,1,117.9526819571623,461.18650669493115,194.45847056852486,375.0,61967.95967077167,8.067836622690189
110926_0046_0,Car,2,0.0,442.8557475046889,194.0860318260689,375.0,80118.79060970576,6.994462700346869
110926_0046_0,Car,3,0.0,418.09817679153986,193.58374849656445,375.0,75849.80399394185,5.958018608884686
110926_0046_0,Car,4,0.0,382.8195861041805,192.86913491950108,375.0,69723.26238691293,4.981608408125451
110926_0046_0,Car,5,0.0,328.6404794434896,211.6946450657288,375.0,53668.75014128813,4.1565912584637985
110926_0046_1,Car,0,574.6904258232232,667.150412381154,185.48378636413966,271.2685379420544,7931.656977769426,16.058462022718945
110926_0046_1,Car,1,577.497959748552,672.8523228686054,185.13964195335814,273.4771161599381,8423.363592602569,15.650816493112481
110926_0046_1,Car,2,580.4848893901773,678.9216662593385,184.77877853834013,275.82695685786274,8962.48921358245,15.243665209196221
110926_0046_1,Car,3,583.6689713917176,685.3951424886474,184.3999473257861,278.33206071470653,9555.354238097527,14.837048895925124
110926_0046_1,Car,4,593.2300374912144,698.4645134482065,183.57856615849573,280.3526293935175,10183.96783076633,14.440347168770465
110926_0046_1,Car,5,603.4480979418577,712.4611322911538,182.71411603816384,282.5102568000075,10879.080120798057,14.046669499241455
110926_0046_1,Car,6,614.3925493909663,727.4873232694118,181.80309155443638,284.8194302907922,11650.609535173506,13.65627741879103
110926_0046_1,Car,7,626.1429100145899,743.661028869345,180.8415963644632,287.296753565976,12510.409816709027,13.269460920052556
110926_0046_1,Car,8,640.2680022394006,763.1633676707465,180.92570171339096,292.1534587722365,13669.375849855785,12.8570113625145
110926_0046_1,Car,9,655.6193465905951,784.4485442927657,181.01600291749202,297.6219504232831,15022.250664472493,12.451692266174994
110926_0046_1,Car,10,672.3522272860175,807.7737506928858,181.1132060887491,303.61153897686165,16588.910854509868,12.054222965566781
110926_0046_1,Car,11,691.6366647598314,834.8211154211353,182.14777692869697,311.6574411010497,18543.77011984828,11.636965389126727
110926_0046_1,Car,12,712.9915321528334,864.9060452138831,183.26063078526576,320.60691170962747,20864.893387370543,11.227681749575186
110926_0046_1,Car,13,732.0129158236989,898.5706049228826,184.4610080490926,330.62119269826064,24344.102593475407,10.827276392316168
110926_0046_1,Car,14,749.2032535818979,934.3599322345157,183.05880502400962,339.6204560535975,28988.43530900868,10.334998938552548
110926_0046_1,Car,15,768.0869003926251,976.0384300605259,181.5106815635807,350.0993225578212,35058.26577938488,9.852103086451503
110926_0046_1,Car,16,785.7754175234303,1013.5160848374537,179.76011419789486,360.70697926438953,41208.95979862405,9.423389564749078
110926_0046_1,Car,17,805.1577076650218,1057.386447380926,177.19363845093955,373.12076873342414,49418.45314730486,9.00256395448522
110926_0046_1,Car,18,826.4892518236101,1109.4409540289164,173.47287314828125,375.0,57022.44358323851,8.590785554751504
110926_0046_1,Car,19,839.0368417042772,1162.9494677616362,175.13943139303268,375.0,64737.361622799755,8.137012604770177
110926_0046_1,Car,20,853.0471346730031,1229.2358485206892,177.20246964418237,375.0,74409.19854680367,7.690157947249664
110926_0046_1,Car,21,868.7917156674799,1242.0,179.16204088326324,375.0,73088.34872913953,7.251500659732599
110926_0046_1,Car,22,886.6138403330742,1242.0,180.64732140020183,375.0,69070.25206856258,6.822622063661025
110926_0046_1,Car,23,899.5851529099606,1242.0,186.4148317482313,375.0,64574.36155037873,6.363961303139185
110926_0046_1,Car,24,911.756364147217,1242.0,181.70986021144884,375.0,63832.83853826381,5.87910149645658
110926_0046_1,Car,25,927.8896723651145,1242.0,185.45981357292447,375.0,59536.53005858597,5.430199109108178
110926_0046_1,Car,26,947.541902526913,1242.0,181.87758551046366,375.0,56866.45874999781,5.014318020278169
110926_0046_1,Car,27,962.6227762222446,1242.0,192.33278334132814,375.0,51033.05986530949,4.637838298852263
110926_0046_1,Car,28,980.9522558430315,1242.0,196.199090590166,375.0,46675.574054651646,4.291097564644148
110926_0046_2,Car,51,0.0,179.89964739449078,191.4024226346715,291.8149829100176,18064.184187512816,16.41410299135067
110926_0046_2,Car,52,0.0,208.5726593915355,191.08286839465973,293.40286153089465,21341.15307734818,15.81254455603554
110926_0046_2,Car,53,0.0,238.33886988151326,190.751199064832,295.05401952026267,24859.416352801727,15.220912778123118
110926_0046_2,Car,54,0.0,269.2637576518586,190.40668883589393,296.77236839647753,28640.422563676235,14.640411141717795
110926_0046_2,Car,55,0.0,301.41811918575473,190.04855301969047,298.562148647664,32707.963900267318,14.072417103487158
110926_0046_2,Car,56,0.0,334.8786194373887,189.6759419583369,300.4279650488667,37088.48459245443,13.518507314314759
110926_0046_2,Car,57,1.4082397605841082,369.72841251307165,189.28793416123432,302.3748266289108,41652.183769736585,12.980484929944867
110926_0046_2,Car,58,37.837579679788085,406.05784283334134,188.88352855331487,304.40819201718574,42538.52198139221,12.460408105778491
110926_0046_2,Car,59,75.9744549444666,443.96523921986613,188.46163569727298,306.5340210346334,43449.549681562436,11.96061802104119
110926_0046_2,Car,60,120.49218816573976,485.0797647969393,189.05146524077213,309.73460414214304,43999.573152297264,11.524940569869706
110926_0046_2,Car,61,166.89473278405842,534.414444832272,189.65994450450413,313.0707297383706,45355.896252794526,11.119526367244573
110926_0046_2,Car,62,215.3041874761991,586.2482461715088,190.28797269834413,316.5511931617599,46836.59146264012,10.74780060866925
110926_0046_2,Car,63,265.8534291565899,640.0680601199908,190.93650778975035,320.1855675376021,48366.88919590889,10.413371644891013
110926_0046_2,Car,64,316.3249123783044,693.4182240310782,189.55495854608483,321.45023052716755,49736.82490268979,10.125695540896038
110926_0046_2,Car,65,369.2331381628598,748.6009432711589,188.1325173156009,322.7737591550499,51078.55239368746,9.878212413806693
110926_0046_2,Car,66,424.7555175515055,805.7124955720818,186.66729189161842,324.16042122567313,52378.96704969374,9.674007439045543
110926_0046_2,Car,67,478.5190952397235,864.8560693317116,185.15727067530273,325.6149090482083,54263.97899709505,9.51586719654039
110926_0046_2,Car,68,530.5767361502002,928.0097900116514,186.13012858997956,329.23982691138644,56876.52444106773,9.445065515391976
110926_0046_2,Car,69,584.0497483815234,993.7308248452525,187.13583597513332,332.9839951594995,59751.23085490446,9.426786120868515
110926_0046_2,Car,70,638.9965342681392,1062.179357966437,188.17611287503772,336.85338219445777,62917.66665034448,9.461333443211299
110926_0046_2,Car,71,695.4787990530695,1133.5290841181493,189.25280024987666,340.85436221204424,66409.10743383887,9.548134068905956
110926_0046_2,Car,72,753.5618271475681,1207.9687145942603,190.36787154989528,344.9937531195905,70263.06556278605,9.685783273129589
110926_0046_2,Car,73,812.9024316483994,1242.0,190.64974081618456,348.11311756907185,67567.15206909589,9.867290489001247
110926_0046_2,Car,74,873.9749408676503,1242.0,190.94234349486538,351.34332242556746,59031.579755858416,10.094355997860783
110926_0046_2,Car,75,936.8565126757245,1242.0,191.2462958634989,354.69044096483924,49873.916418957895,10.363985831392563
110926_0046_2,Car,76,1001.6290124683181,1242.0,191.56226198439484,358.1609982874275,40045.50276669022,10.672954518628977
110926_0046_2,Car,77,1068.3794229922346,1242.0,191.890958653412,361.7620165842725,29493.111094875538,11.01795313524663
110926_0046_3,Car,61,923.204807361578,1232.3418693486851,188.26615582677738,309.0685841055856,37344.507759019005,11.483501720441376
110926_0046_3,Car,62,944.0440243118783,1242.0,188.49403394248438,314.9368386657178,37674.38925005366,11.216290352815976
110926_0046_3,Car,63,966.6084537911958,1242.0,188.74124837841208,321.3730834215817,36525.68612904956,10.957291042160032
110926_0046_3,Car,64,989.6173386300987,1242.0,189.00850639106932,328.24354184310204,35140.50880331657,10.709826764862212
110926_0046_3,Car,65,1014.6299178168781,1242.0,189.29962995079862,335.825404992009,33315.57751306563,10.47081633875346
110926_0046_3,Car,66,1038.0876413087256,1242.0,189.25393154623436,344.0476641300721,31564.355121796743,10.217270697264937
110926_0046_3,Car,67,1063.8544188188102,1242.0,189.20411994829436,353.2544026294914,29224.83295118031,9.971099881125063
110926_0046_3,Car,68,1092.2887408592994,1242.0,189.14961230698626,363.6336945014767,26122.231645346663,9.732863495110625
110926_0046_3,Car,69,1123.827357472614,1242.0,189.08971018968725,375.0,21969.510219916814,9.503158286929823
110926_0046_4,Car,93,0.0,131.52853035765457,203.80437209350282,306.5339474957258,13511.870076920248,17.010272413815493
110926_0046_4,Car,94,0.0,168.3991164928579,202.47440760230003,303.30292970900507,16979.43404004972,16.771362450458636
110926_0046_4,Car,95,0.0,204.49039868414243,201.17103992010524,300.13343322975044,20236.859262626254,16.552294530474363
110926_0046_4,Car,96,0.0,239.83580958274288,199.89296270370536,297.02504905216824,23295.752565844483,16.353866054513393
110926_0046_4,Car,97,26.784244652582977,274.4665337482518,198.62237613943736,293.97735519807856,23617.739489913813,16.176836543676753
110926_0046_4,Car,98,69.64275233324084,311.16342992095315,195.65033218269903,289.8869910241498,22760.101696989266,15.840661514906618
110926_0046_4,Car,99,112.12268850241966,347.84860931887386,192.6491449987175,285.7771673876306,21952.688831441897,15.52963672885771
110926_0046_4,Car,100,154.20590114576433,384.5393606090174,189.6335047872949,281.6527177938826,21195.103668893313,15.245301540071463
110926_0046_4,Car,101,195.87688573135807,421.25200630407704,186.60161247750267,277.51851749658726,20490.40843077463,14.989174941452793
110926_0046_4,Car,102,237.12277563907753,458.00187388799145,183.55176256522026,273.3794440261808,19841.05727888765,14.762725178119917
110926_0046_4,Car,103,275.2754088376312,495.341858319732,182.09315667108584,272.5191802119055,19899.733941413055,14.400769048967648
110926_0046_4,Car,104,313.0106976716763,533.2471279561614,184.42526875093608,276.6348318398001,20307.905012783427,14.042074739838643
110926_0046_4,Car,105,351.41572262329856,572.7426466195603,188.39186157722216,283.03264071346956,20946.552530835226,13.686438392676394
110926_0046_4,Car,106,388.296778791593,612.5829632772529,187.95296350845524,284.48124120479196,21649.95909948359,13.297198804335286
110926_0046_4,Car,107,425.8141471642007,653.3718357871462,186.3236763866384,284.2624007253269,22286.70973719178,12.954527321802017
110926_0046_4,Car,108,464.6704173952258,696.1979023665588,184.53011381998985,283.97855071436794,23025.046478485678,12.647059635182456
