ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0070_0,Car,47,557.3717233559887,574.4959513537485,187.79686238207384,201.54751105527754,235.46924299703366,80.21169262974142
110926_0070_0,Car,48,557.1598176885744,574.9200629681541,187.64082612524788,201.85613114100968,252.4673038039682,77.62334348612183
110926_0070_0,Car,49,556.9328433189771,575.3727171060182,187.47428181501206,202.18674298653718,271.29592709966533,75.03501027258112
110926_0070_0,Car,50,556.689130473117,575.8568982864781,187.2961308672255,202.5417842025088,292.2251432937055,72.44669496652239
110926_0070_0,Car,51,556.4267530772444,576.3760223938374,187.10511594765362,202.92406663916782,315.57650765092217,69.85839871845663
110926_0070_0,Car,52,556.1434779582272,576.9340168686319,186.8997914665656,203.33685058037673,341.7353170783131,67.2701248704669
110926_0070_0,Car,53,555.8367006630662,577.5354210417308,186.67848666345685,203.78393848240395,371.16641597005446,64.68187550681685
110926_0070_0,Car,54,555.5033652434207,578.1855095639471,186.4392601964968,204.26979214100405,404.4346988770693,62.093653689248285
110926_0070_0,Car,55,553.125661353097,577.0388264307926,186.24128429645305,204.91007150957273,446.4297904277032,59.37951550864012
110926_0070_0,Car,56,550.5091971405753,575.7852827489029,186.02486652688847,205.61466628931313,495.1534558450404,56.665794464782046
110926_0070_0,Car,57,547.6161059277051,574.4092128897568,185.78730405875268,206.3937796665498,552.111505070616,53.95255350150324
110926_0070_0,Car,58,544.4000666914305,572.891731830299,185.52533876846178,207.2598935466111,619.2536566814243,51.239868882187544
110926_0070_0,Car,59,540.5552952124007,571.0626274588261,186.2100782634851,209.36075122247692,706.2652716883013,48.39971807895907
110926_0070_0,Car,60,536.2008014378454,569.0126300130074,186.97747821977285,211.74023759871122,812.5114157897121,45.560759055717725
110926_0070_0,Car,61,531.2280194728363,566.6991568592526,187.8434681594634,214.4577198284981,944.03777738899,42.72322918314839
110926_0070_0,Car,62,525.4951977295826,564.0679294542625,188.828351307441,217.59071923278117,1109.4431017506838,39.88743414420837
110926_0070_0,Car,63,518.8136649449003,561.0486595556265,189.9584171223371,221.24242767937315,1321.2800172783186,37.05377173126407
110926_0070_0,Car,64,510.9859973673476,557.704889720529,190.13003869902596,224.33137562361236,1597.8485781146398,34.15325570577057
110926_0070_0,Car,65,501.56371126068484,553.7671622931368,190.33213126481945,228.04993189384948,1968.999358189356,31.25546932562378
110926_0070_0,Car,66,490.0042553010906,549.0618047239991,190.57360008781524,232.6124374308806,2482.7107140696935,28.361249085222813
110926_0070_0,Car,67,475.48746840892966,543.340125523599,190.8671950126811,238.34297738728498,3221.3579827146596,25.47181133523736
110926_0070_0,Car,68,456.46751193239965,536.0314088445383,191.23503205007947,245.75981346660149,4338.204087781051,22.590008681591456
110926_0070_0,Car,69,430.2847854938509,526.3390343768853,192.17095049155992,256.7014945276154,6198.432937396881,19.619893051895158
110926_0070_0,Car,70,395.35948258922554,514.3249700989066,193.2879449254863,271.27550388678867,9277.827971521336,16.833871529620676
110926_0070_0,Car,71,340.55342120168103,497.2415940208422,194.90305120159528,294.1734091570561,15554.491003145231,13.987593808458048
110926_0070_0,Car,72,246.31218192356317,472.07365157533775,197.28157512672684,333.5773468314666,30770.33372738481,11.184146514275803
110926_0070_0,Car,73,46.154965238757406,431.30340628056433,201.1322975571249,375.0,66964.87454339411,8.466184171880903
110926_0070_0,Car,74,0.0,356.2535879693017,211.01336247761978,375.0,58420.82799636927,6.037912056228709
110926_0070_0,Car,77,902.2417660197732,1242.0,0.0,140.9343886643059,47883.61899966747,4.8842375851725315
110926_0070_0,Car,78,806.3364206296466,1242.0,0.0,153.0193191520522,66664.94429459753,6.9654865583675845
