ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0022_0,Car,0,419.33521724337953,555.3330955568827,189.43345840801496,288.6797611300284,13497.286600653477,13.413331568800764
110926_0022_0,Car,1,400.2915214905516,550.3151421398221,189.94195888967835,298.7260989710101,16320.190564218823,12.497603435984562
110926_0022_0,Car,2,377.296025922444,544.5680270108018,190.524238661934,310.860855784049,20128.946750219715,11.585646543712555
110926_0022_0,Car,3,348.9760907914467,537.9204435282022,191.19760962009605,325.81077633186067,25434.397654199325,10.678427228791278
110926_0022_0,Car,4,313.2401155127407,530.142860356953,191.98525965263602,344.684056800078,33120.78823568973,9.777264095529423
110926_0022_0,Car,5,266.73595353135477,520.9204988555019,192.9189759301573,369.2583813032921,44822.75157750074,8.884000821478097
110926_0022_0,Car,6,203.75206885450774,509.8315478345578,196.43807391373332,375.0,54654.141302158714,8.007682788173751
110926_0022_0,Car,7,116.35021709931017,497.3558371050779,197.13910008289923,375.0,67766.00244769879,7.157452675059143
110926_0022_0,Car,8,0.0,481.757649985961,198.01522277862583,375.0,85263.77035745807,6.325690165315764
110926_0022_0,Car,9,0.0,461.69704589868945,199.14140496196748,375.0,81193.39382495354,5.520748702084352
110926_0022_0,Car,10,0.0,434.9394267899528,200.64252416321426,375.0,75834.94059699464,4.756265020768678
110926_0022_0,Car,11,0.0,397.459292458787,202.7432133309182,375.0,68465.06055071746,4.055185815126613
110926_0022_0,Car,12,12.456481403782066,1242.0,0.0,375.0,461078.8194735817,3.481123928460718
110926_0022_1,Car,41,0.0,47.3862669827641,151.87752870618894,370.0217001095409,10337.03794685309,12.780005516877528
110926_0022_1,Car,42,0.0,86.41435456518927,150.13079092060718,371.34446437525037,19116.036812577535,12.382275497041965
110926_0022_1,Car,43,0.0,128.35922652190945,150.6065060841476,374.723392389813,28767.47017669393,11.999741842856603
110926_0022_1,Car,44,0.0,170.24002132711593,142.9707791233832,369.73598167495504,38604.51291862735,11.620225752539895
110926_0022_1,Car,45,0.0,204.79115887290925,143.3257563216985,373.69218156291123,47177.00719055737,11.275867067353264
110926_0022_1,Car,46,0.0,238.0275632309416,146.67074480668543,375.0,54348.65622800049,10.921609318062847
110926_0022_1,Car,47,0.0,269.26187150203407,137.8105065645872,375.0,63866.086903038675,10.513697948101566
110926_0022_1,Car,48,0.0,296.8002170561939,130.9803355110434,375.0,72425.08938630193,10.102318724149358
110926_0022_1,Car,49,0.0,319.698511443248,122.27898722422884,375.0,80794.5315948441,9.692166177958663
110926_0022_1,Car,50,0.0,338.2902804066788,113.33506491775088,375.0,88518.70426156947,9.219447960264867
110926_0022_1,Car,51,0.0,352.7766306877234,117.15063238180616,375.0,90963.23113330659,8.747608814855784
110926_0022_1,Car,52,0.0,363.2488115715813,99.69914278573128,375.0,100002.7092077207,8.244470988659938
110926_0022_1,Car,53,0.0,369.63944343972514,95.66878843585637,375.0,103251.83357791418,7.764333818413971
110926_0022_1,Car,54,0.0,372.68051225276866,86.75031334687743,375.0,107425.04087858577,7.275173835551697
110926_0022_1,Car,55,0.0,373.4714111969724,90.76936824089721,375.0,106152.01514847911,6.816593411678212
110926_0022_1,Car,56,0.0,370.0423373600968,58.287765866083085,375.0,117196.93538945285,6.312958309630739
110926_0022_1,Car,57,0.0,361.6264039894495,31.254465734143217,375.0,124307.46144399389,5.849987424568368
110926_0022_1,Car,58,0.0,351.32800463690126,0.0,375.0,131748.00173883798,5.380253034147848
110926_0022_1,Car,59,0.0,332.84946950789555,0.0,375.0,124818.55106546084,4.911677043692159
110926_0022_1,Car,60,0.0,309.54671942129,0.0,375.0,116080.01978298374,4.512168407696215
110926_0022_2,Car,42,53.87098344161153,118.06252310560537,191.17922927619426,244.5834499487416,3428.099149526501,31.18643238215861
110926_0022_2,Car,43,101.52491238679048,163.63526156230344,190.53180611863047,243.08954776348,3264.3796854380034,30.71955162299109
110926_0022_2,Car,44,147.82895512169642,207.88726883280862,189.9038764156383,241.62773888219397,3106.447958366821,30.31187739829212
110926_0022_2,Car,45,192.82270649984477,250.88897715229126,189.2943916533065,240.1973479358915,2955.744836514232,29.96582628406154
110926_0022_2,Car,46,230.82705802427725,288.4033531499615,189.14251310143817,239.91780182473968,2923.4530086246355,29.440335979422994
110926_0022_2,Car,47,268.6565490369528,325.65156545260606,188.9930425705394,239.62776131176832,2885.926625858329,28.966438087180972
110926_0022_2,Car,48,300.608909504985,356.9628015609241,185.4013817227495,235.42907023672055,2819.25495832447,28.535735989173958
110926_0022_2,Car,49,332.5611162080449,388.23107675699146,181.70979326404137,231.2296878668318,2756.770578925335,28.145903048430846
110926_0022_2,Car,50,354.9603051746456,411.8102911563269,180.5944812630475,230.5811732437823,2841.7427383753948,27.625168646030495
110926_0022_2,Car,51,377.850176911047,435.79658988013495,179.45227738831184,229.91299767501587,2924.017736450985,27.127771259834528
110926_0022_2,Car,52,394.04820915518167,452.5159032721284,179.79417799677853,231.0820311622157,2998.68251079166,26.575870507204574
110926_0022_2,Car,53,408.19275034961163,467.6477177044714,180.21509321047358,232.50528351664906,3108.911557633068,25.986874961977417
110926_0022_2,Car,54,422.9112504609311,483.30224205455863,180.65391629522992,233.98268237730974,3220.577064161411,25.407796435769427
110926_0022_2,Car,55,431.97187500065195,494.2877640437728,180.16599183691346,234.5864009668253,3391.256177020828,24.863371687174197
110926_0022_2,Car,56,441.42891978449774,505.6732951893605,179.6563565409852,235.2129924497646,3569.201373554903,24.323553386913744
110926_0022_2,Car,57,445.74447411831966,512.452494982592,179.27084958360464,236.20291472484828,3797.8253892881953,23.749130762204235
110926_0022_2,Car,58,450.29013246187606,519.5261578954024,178.86495864015504,237.24154269584847,4041.7626584023806,23.17616116663175
110926_0022_2,Car,59,452.1885701569244,523.8961871542389,178.7484543103587,238.71277305818074,4299.898402273706,22.601264352068736
110926_0022_2,Car,60,449.23931256014953,524.1704759292131,177.88375504278662,239.871305763734,4644.799289919424,21.939080505739874
110926_0022_2,Car,61,446.08585929315103,524.4596512164688,176.95786822978738,241.11058170506686,5027.891417227781,21.276983629829697
110926_0022_2,Car,62,442.7061005191912,524.7650544190855,175.9640699289428,242.43935919755705,5454.892697575355,20.614982163279286
110926_0022_2,Car,63,438.4567902210779,523.9263743130363,177.31889033023154,246.31780852053487,5897.308840520287,19.961425945405313
110926_0022_2,Car,64,433.873078364576,523.0338373762796,178.78034961593912,250.5018136492646,6394.740170641903,19.308474649422866
110926_0022_2,Car,65,427.55981293699,520.9792631854503,178.45549910443742,253.34440084434394,6996.080030253032,18.609172122144592
110926_0022_2,Car,66,420.6636407278883,518.7731866089707,178.10079253528724,256.44975824565824,7686.781446096996,17.91054658973534
110926_0022_2,Car,67,413.09991777471595,516.3982127772177,177.71191572453577,259.8560876299778,8485.352902224573,17.212680485672063
110926_0022_2,Car,68,404.7667783289146,513.8341778947259,177.28368122988027,263.60937298188384,9415.318715110838,16.515670078681953
110926_0022_2,Car,69,394.227446858804,510.04508692279023,177.91092466598874,268.8766673337918,10535.437642452805,15.826018876633617
110926_0022_2,Car,70,382.49312757679894,505.92792140021834,178.60888633984592,274.74203547417966,11866.175442992513,15.138060820956909
110926_0022_2,Car,71,369.3483599551878,501.4381498745305,179.39023974349683,281.313469692479,13463.01803186191,14.452037770648543
110926_0022_2,Car,72,353.05054917907194,496.0618674765134,179.99915168106236,288.8733693704324,15570.245400359427,13.726680473320501
110926_0022_2,Car,73,334.3723155629887,490.1132909082851,180.66810124592317,297.53930245669346,18201.63486634175,13.004304963442308
110926_0022_2,Car,74,312.75105098723463,483.4959039304407,181.24325809328892,307.5731499873891,21570.178813789258,12.285437185537427
110926_0022_2,Car,75,287.4316973472242,476.09019665863644,181.88683899503337,319.32654973109885,25929.169573260708,11.570731097597559
110926_0022_2,Car,76,257.37673415350025,467.7463767845992,182.61182670371093,333.2829670495011,31696.633949364033,10.861008002439727
110926_0022_2,Car,77,221.12052856600886,458.27414496496215,183.4347093592948,350.1258320547191,39531.40256882152,10.157312905909542
110926_0022_2,Car,78,176.5230347259805,447.42798928136494,184.3767509734849,370.8538863844245,50517.57989411888,9.460990731932737
110926_0022_2,Car,79,120.33152095427018,434.88560984828285,185.46585435643706,375.0,59618.740497216044,8.77379708635557
