ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0086_0,Cyclist,0,1.677974,0.7023049,1.5734439,10.898969596739553,648.5441716680015,723.0677327708612,130.72714867864494,256.1484331484188,9346.840756782345,659.0,720.0,130.0,248.0,7198.0,0.7617393249240142,10.455828331998532,3.0677327708611983,0.7271486786449373,8.148433148418803
110926_0086_0,Cyclist,1,1.677974,0.7023049,1.5734439,10.896128743053467,645.0022720367756,720.4077189323233,131.93036607657373,257.36082485234834,9458.139798300857,658.0,715.0,130.0,244.0,6498.0,0.6676270059882526,12.997727963224406,5.4077189323232915,1.9303660765737334,13.360824852348344
110926_0086_0,Cyclist,2,1.677974,0.7023049,1.5734439,10.893496921775524,641.463925514516,717.7449703192365,133.13384978607593,258.57313577918177,9568.639795112258,651.0,709.0,130.0,246.0,6728.0,0.6713811374649075,9.53607448548405,8.744970319236472,3.1338497860759276,12.573135779181769
110926_0086_0,Cyclist,3,1.677974,0.7023049,1.5734439,10.89107428465062,637.9291576772175,715.0794627752599,134.33758965299413,259.7853555041045,9678.333409280947,648.0,703.0,133.0,242.0,5995.0,0.6072080372965051,10.070842322782482,12.079462775259913,1.3375896529941258,17.785355504104473
110926_0086_0,Cyclist,4,1.677974,0.7023049,1.5734439,10.827642062271842,635.0933915230632,712.7822431286088,134.85401066014424,261.1073153979075,9808.47425648181,,,,,,,,,,
110926_0086_0,Cyclist,5,1.677974,0.7023049,1.5734439,10.764366415793171,632.2213617727779,710.4596941383237,135.37710826565845,262.446303270206,9941.681912188145,641.0,699.0,136.0,243.0,6206.0,0.6242404509433828,8.778638227222132,11.459694138323698,0.6228917343415503,19.446303270205988
110926_0086_0,Cyclist,6,1.677974,0.7023049,1.5734439,10.701250128313577,629.3123664817273,708.1113962744745,135.90701155951652,263.8026489543904,10078.052141441061,642.0,696.0,136.0,239.0,5562.0,0.5518923619306348,12.687633518272719,12.111396274474487,0.09298844048348087,24.802648954390406
110926_0086_0,Cyclist,7,1.677974,0.7023049,1.5734439,10.638296019224235,626.3656844328517,705.7369198188308,136.4438531740994,265.1766913523563,10217.684400951577,640.0,700.0,138.0,244.0,6360.0,0.622450229467617,13.634315567148292,5.736919818830756,1.556146825900612,21.176691352356272
110926_0086_0,Cyclist,8,1.677974,0.7023049,1.5734439,10.57550701871018,623.3805779650064,703.3358273622073,136.98776876994418,266.56877711888114,10360.681839680023,640.0,698.0,137.0,242.0,6090.0,0.5877991520477075,16.61942203499359,5.335827362207283,0.012231230055817832,24.568777118881144
110926_0086_0,Cyclist,9,1.677974,0.7023049,1.5734439,10.51288603983004,620.3562862516671,700.90766862146,137.538898261422,267.9792637992995,10507.151760897113,639.0,697.0,136.0,246.0,6380.0,0.5936675884805126,18.643713748332857,3.9076686214599476,1.5388982614219913,21.979263799299474
110926_0086_0,Cyclist,10,1.677974,0.7023049,1.5734439,10.407418513215978,613.7272963395822,694.9892349078956,138.8335689570949,270.7374913972439,10718.768442250968,632.0,695.0,137.0,249.0,7056.0,0.640424429371439,18.272703660417847,0.010765092104406904,1.8335689570949114,21.7374913972439
110926_0086_0,Cyclist,11,1.677974,0.7023049,1.5734439,10.3028108718131,606.9473574640173,688.958064765379,140.1578493604413,273.55745055492224,10940.195647678967,623.0,688.0,133.0,256.0,7995.0,0.6601875353837015,16.052642535982727,0.9580647653790493,7.157849360441304,17.55745055492224
110926_0086_0,Cyclist,12,1.677974,0.7023049,1.5734439,10.199089574065523,600.0111973427793,682.8109396875781,141.51272196862587,276.44119265107304,11172.042607484365,609.0,678.0,135.0,256.0,8349.0,0.6797467001807652,8.988802657220731,4.81093968757807,6.512721968625868,20.441192651073038
110926_0086_0,Cyclist,13,1.677974,0.7023049,1.5734439,10.096281936812984,592.9132982014046,676.5445150849064,142.89921315947458,279.39086100035314,11414.962603367063,603.0,673.0,137.0,261.0,8680.0,0.6989448523918084,10.086701798595413,3.5445150849063793,5.899213159474584,18.39086100035314
110926_0086_0,Cyclist,14,1.677974,0.7023049,1.5734439,9.971601371857407,576.5627309910883,662.3762559785515,144.49674300476727,282.9269192056285,11879.18138443154,587.0,659.0,138.0,271.0,9576.0,0.7376912358664983,10.437269008911699,3.3762559785515123,6.496743004767268,11.926919205628508
110926_0086_0,Cyclist,15,1.677974,0.7023049,1.5734439,9.851304606631054,559.7349637150719,647.8702063854246,146.14043559896163,286.56379020231617,12376.246434551638,577.0,641.0,141.0,264.0,7872.0,0.5936932712855685,17.2650362849281,6.870206385424581,5.140435598961631,22.56379020231617
110926_0086_0,Cyclist,16,1.677974,0.7023049,1.5734439,9.735554157071569,542.408894997164,633.0140530539904,147.83226367479264,290.30579084205596,12908.836447903448,559.0,619.0,146.0,261.0,6900.0,0.5215594865268832,16.591105002836002,14.014053053990438,1.8322636747926424,29.305790842055956
110926_0086_0,Cyclist,17,1.677974,0.7023049,1.5734439,9.44455982041823,521.0326162692911,614.527832267271,148.25217348478296,296.01080586461677,13814.725249918672,534.0,597.0,147.0,271.0,7812.0,0.5565948560080821,12.967383730708889,17.527832267271037,1.2521734847829578,25.01080586461677
110926_0086_0,Cyclist,18,1.677974,0.7023049,1.5734439,9.16087814521854,497.9894768956214,594.8608933963136,148.7075805480878,302.1435019208368,14863.555045467027,,,,,,,,,,
110926_0086_0,Cyclist,19,1.677974,0.7023049,1.5734439,8.885209581969706,473.0743873130061,573.8975234364374,149.2025962240719,308.7533521978376,16086.407588139344,,,,,,,,,,
110926_0086_0,Cyclist,20,1.677974,0.7023049,1.5734439,8.618323095208794,446.0475858769296,551.5060677004626,149.7419864971536,315.89777728322963,17522.537442488156,469.0,538.0,150.0,277.0,8763.0,0.5000988029708371,22.95241412307041,13.506067700462609,0.2580135028464099,38.89777728322963
110926_0086_0,Cyclist,21,1.677974,0.7023049,1.5734439,8.294674720161666,418.25404929098886,530.3806632522586,149.56298436580886,324.44050463949816,19608.424206232085,442.0,515.0,149.0,289.0,10220.0,0.5180228866461766,23.74595070901114,15.380663252258614,0.5629843658088589,35.44050463949816
110926_0086_0,Cyclist,22,1.677974,0.7023049,1.5734439,7.980073617955678,387.3312668000099,507.36664383312666,149.36657188607154,333.9189692060538,22152.816594669635,413.0,491.0,150.0,293.0,11154.0,0.5035025660206048,25.668733199990072,16.36664383312666,0.6334281139284599,40.918969206053816
110926_0086_0,Cyclist,23,1.677974,0.7023049,1.5734439,7.6756323575219305,352.7172170199873,482.19985627640364,149.14974040620405,344.49551454420146,25293.886402975706,,,,,,,,,,
110926_0086_0,Cyclist,24,1.677974,0.7023049,1.5734439,7.330241955869788,318.11818749293377,459.40646704379134,149.690241912345,358.6834150131539,29528.285865287853,,,,,,,,,,
110926_0086_0,Cyclist,25,1.677974,0.7023049,1.5734439,6.994966183655647,278.2409971434051,433.9564010977688,150.31352905309296,374.9914138023307,34985.80758333953,307.0,421.0,155.0,344.0,21546.0,0.6158497255973119,28.75900285659492,12.956401097768776,4.686470946907036,30.991413802330726
110926_0086_0,Cyclist,26,1.677974,0.7023049,1.5734439,6.6359278524036895,239.48655989129875,412.0804022373242,152.13915907872297,375.0,38464.40884306955,269.0,375.0,157.0,351.0,20564.0,0.5346241010462114,29.513440108701246,37.08040223732422,4.860840921277031,24.0
110926_0086_0,Cyclist,27,1.677974,0.7023049,1.5734439,6.286619623549803,193.4212725606456,387.1743074218738,154.3040645366546,375.0,42760.50727756092,213.0,343.0,158.0,369.0,27430.0,0.641479761265466,19.578727439354395,44.17430742187378,3.6959354633453927,6.0
110926_0086_0,Cyclist,28,1.677974,0.7023049,1.5734439,5.948755815275822,137.75657535741672,358.5637741432184,156.91158730407588,375.0,48155.491495028866,176.0,308.0,160.0,372.0,27984.0,0.5811175243199171,38.24342464258328,50.56377414321838,3.08841269592412,3.0
110926_0086_0,Cyclist,29,1.677974,0.7023049,1.5734439,5.567499790046473,62.62196682037596,330.2236639938107,162.79430725280557,375.0,56786.60352901366,,,,,,,,,,
110926_0086_0,Cyclist,30,1.677974,0.7023049,1.5734439,5.20416503261516,0.0,295.8851964010424,170.51470213109718,375.0,60504.172521065964,9.0,265.0,244.0,375.0,33536.0,0.5542758226851817,9.0,30.88519640104238,73.48529786890282,0.0
110926_0086_0,Cyclist,31,1.677974,0.7023049,1.5734439,4.862770284011331,0.0,253.42913820721458,180.6072854102292,375.0,49264.77813224664,0.0,143.0,190.0,370.0,25740.0,0.5224828158345382,0.0,110.42913820721458,9.392714589770804,5.0
110926_0086_0,Cyclist,32,1.677974,0.7023049,1.5734439,4.548258795644725,0.0,199.6059770153606,189.38858000204013,375.0,37049.14883390122,,,,,,,,,,
110926_0086_0,Cyclist,33,1.677974,0.7023049,1.5734439,4.266579760220816,0.0,129.16637823920234,200.84921147542283,375.0,22494.426621220875,,,,,,,,,,
110926_0086_1,Car,0,1.5018866,1.6165656,4.1850691,49.33697747668601,901.3054555675602,942.900817617961,103.48876812604355,133.40162292620448,1244.2360253737636,,,,,,,,,,
110926_0086_1,Car,1,1.5018866,1.6165656,4.1850691,49.395986885339454,895.6925075924751,937.2889434447769,104.56315798896237,134.2661071061139,1235.5368175757797,,,,,,,,,,
110926_0086_1,Car,2,1.5018866,1.6165656,4.1850691,49.42354109824501,893.1507091735472,934.6685670723251,105.22448347293376,134.81806057013458,1228.6619286381133,,,,,,,,,,
110926_0086_1,Car,3,1.5018866,1.6165656,4.1850691,49.44778863863038,890.8980158562938,932.3302611389788,106.13393408946851,135.60119300513423,1220.8946992022493,,,,,,,,,,
110926_0086_1,Car,4,1.5018866,1.6165656,4.1850691,49.47244044116456,888.6527425157213,929.9998474982815,107.04026379376653,136.38178900552356,1213.1871232789535,,,,,,,,,,
110926_0086_1,Car,5,1.5018866,1.6165656,4.1850691,49.473945837903514,888.4412630008909,929.6490635872271,108.12654936508748,137.36619062275614,1204.9013061620199,888.0,927.0,109.0,135.0,1014.0,0.8241930879321698,0.4412630008908991,2.649063587227147,0.8734506349125155,2.366190622756136
110926_0086_1,Car,6,1.5018866,1.6165656,4.1850691,49.464502398563496,889.1958833433192,930.2376791324697,109.38796413482427,138.52840617787106,1195.9760715363007,890.0,927.0,111.0,136.0,925.0,0.7734268452476508,0.804116656680776,3.2376791324696796,1.6120358651757272,2.5284061778710623
110926_0086_1,Car,7,1.5018866,1.6165656,4.1850691,49.39969666479775,888.0467379778887,928.9293384350098,109.52096548877063,138.67608538238383,1191.93711789005,,,,,,,,,,
110926_0086_1,Car,8,1.5018866,1.6165656,4.1850691,49.334995861104865,886.8958683183278,927.6192931207065,109.65423166595531,138.82392495500073,1187.8898111648937,886.0,927.0,107.0,138.0,1271.0,0.8598260916964082,0.8958683183277572,0.6192931207065158,2.654231665955308,0.8239249550007344
110926_0086_1,Car,9,1.5018866,1.6165656,4.1850691,49.27040040663094,885.7432694141146,926.3075408361628,109.78776303585617,138.97192546313073,1183.8342859251077,885.0,926.0,108.0,139.0,1271.0,0.917876262360126,0.743269414114593,0.30754083616284333,1.7877630358561731,0.028074536869269195
110926_0086_1,Car,10,1.5018866,1.6165656,4.1850691,49.23919536965482,881.2746402229416,921.7782659993113,110.83612047626431,139.8866030895648,1176.6498763920588,,,,,,,,,,
110926_0086_1,Car,11,1.5018866,1.6165656,4.1850691,49.209444919343596,876.8194092348247,917.2639384666488,111.88114410098446,140.79843706676724,1169.5463006598247,,,,,,,,,,
110926_0086_1,Car,12,1.5018866,1.6165656,4.1850691,49.01200210023099,868.3616795424413,908.2864199103175,113.96709432435146,142.71376080422635,1147.703195650935,869.0,909.0,112.0,143.0,1240.0,0.89748796641461,0.6383204575587342,0.7135800896825231,1.9670943243514643,0.2862391957736463
110926_0086_1,Car,13,1.5018866,1.6165656,4.1850691,48.82019937870718,859.9008785529187,899.3174498125812,116.05385743608419,144.62765296607336,1126.2810476668449,,,,,,,,,,
110926_0086_1,Car,14,1.5018866,1.6165656,4.1850691,48.69188662205177,846.3600982517337,885.4600051012563,117.55506216011692,145.91768827749917,1108.9760391974844,,,,,,,,,,
110926_0086_1,Car,15,1.5018866,1.6165656,4.1850691,48.57726787901208,832.9046613361826,871.7072017973189,119.04646840641728,147.19853502991268,1092.3717042227863,,,,,,,,,,
110926_0086_1,Car,16,1.5018866,1.6165656,4.1850691,48.47644029334618,819.5340106686092,858.0576230201779,120.52812600308705,148.47032867346613,1076.43458392265,820.0,857.0,117.0,150.0,1221.0,0.8182047488823863,0.46598933139080145,1.0576230201778571,3.5281260030870527,1.5296713265338724
110926_0086_1,Car,17,1.5018866,1.6165656,4.1850691,48.15773373065777,802.0884120794542,840.1609699304798,122.53664548697611,150.3154274047835,1057.6092815967463,,,,,,,,,,
110926_0086_1,Car,18,1.5018866,1.6165656,4.1850691,47.86349046236912,784.6316437830666,822.2926741505211,124.54646546906508,152.1584385565614,1039.8953569535352,,,,,,,,,,
110926_0086_1,Car,19,1.5018866,1.6165656,4.1850691,47.61284917617841,765.6416031833444,803.0005378490885,126.29340532500355,153.73760708663704,1025.286140566364,768.0,802.0,124.0,154.0,1020.0,0.8389829950803862,2.3583968166556133,1.0005378490884596,2.2934053250035475,0.2623929133629588
110926_0086_1,Car,20,1.5018866,1.6165656,4.1850691,47.39188008002591,746.673381430406,783.7701374541912,128.03825053181663,155.31256981544843,1011.788768179707,747.0,783.0,127.0,155.0,1008.0,0.9251378500715768,0.3266185695939612,0.7701374541911719,1.0382505318166295,0.3125698154484269
110926_0086_1,Car,21,1.5018866,1.6165656,4.1850691,47.200999918036196,727.7277789978143,764.600372447141,129.7808455084306,156.88347302215897,999.3441657222427,727.0,764.0,126.0,157.0,1147.0,0.84509278407692,0.7277789978143119,0.6003724471410123,3.7808455084305876,0.11652697784103339
110926_0086_1,Car,22,1.5018866,1.6165656,4.1850691,46.800500392537764,713.004096977099,747.6028370299238,131.2311403167467,158.35548880058022,938.4682822943867,,,,,,,,,,
110926_0086_1,Car,23,1.5018866,1.6165656,4.1850691,46.421590363940176,698.1429019530419,730.4524657475537,132.70413357541403,159.8379124903493,876.680560838279,,,,,,,,,,
110926_0086_1,Car,24,1.5018866,1.6165656,4.1850691,46.064802568415736,683.1411409372689,713.1474154675614,134.1993994658531,161.33155529041608,814.1349162705097,676.0,710.0,133.0,161.0,952.0,0.6879791783687448,7.141140937268915,3.147415467561359,1.199399465853105,0.3315552904160768
110926_0086_1,Car,25,1.5018866,1.6165656,4.1850691,45.730654875659916,667.9959524679115,695.6855029593471,135.71645890630117,162.83725935510688,750.9627733953557,662.0,693.0,134.0,164.0,930.0,0.676214075906524,5.995952467911479,2.6855029593471045,1.7164589063011704,1.1627406448931197
110926_0086_1,Car,26,1.5018866,1.6165656,4.1850691,45.41964691513968,652.7046600312544,680.2407305561497,137.25478503462517,164.35589682673762,746.2581256106803,649.0,680.0,142.0,167.0,775.0,0.669792292494837,3.704660031254434,0.24073055614974237,4.745214965374828,2.64410317326238
110926_0086_1,Car,27,1.5018866,1.6165656,4.1850691,44.92240021780719,643.0412710565223,670.8435721745237,142.73354847322202,169.59715266355644,746.8700128144826,638.0,671.0,143.0,170.0,891.0,0.8230804662952623,5.041271056522305,0.1564278254762712,0.2664515267779848,0.40284733644355697
110926_0086_1,Car,28,1.5018866,1.6165656,4.1850691,44.43536643215004,633.1672961031121,661.2452143778819,148.3291010437447,174.9423480420849,747.2445742456578,630.0,665.0,149.0,176.0,945.0,0.7557364897531185,3.1672961031121076,3.7547856221181064,0.6708989562552858,1.0576519579151125
110926_0086_1,Car,29,1.5018866,1.6165656,4.1850691,43.957644231683545,626.4817369079082,654.8585672470684,155.7901676103216,182.1737987685978,748.6838251093869,623.0,659.0,153.0,184.0,1116.0,0.6708636425711353,3.4817369079081573,4.141432752931564,2.790167610321589,1.8262012314021945
110926_0086_1,Car,30,1.5018866,1.6165656,4.1850691,43.48818266540464,619.6442419327038,648.3287081648291,163.41733277735023,190.0886999796149,765.0539318779738,,,,,,,,,,
110926_0086_1,Car,31,1.5018866,1.6165656,4.1850691,43.02725216526474,612.649589070013,641.6508536047502,171.21611657435,198.18676455450736,782.1828967458187,609.0,644.0,173.0,200.0,945.0,0.7328408384694797,3.6495890700130076,2.349146395249818,1.7838834256500036,1.8132354454926372
110926_0086_1,Car,32,1.5018866,1.6165656,4.1850691,42.57974905830513,605.4584737027833,634.786660946258,181.13986394051136,208.51039074193457,802.7279349846842,602.0,640.0,175.0,208.0,1254.0,0.6207867977976663,3.4584737027832944,5.213339053741947,6.139863940511361,0.5103907419345717
110926_0086_1,Car,33,1.5018866,1.6165656,4.1850691,42.14418649586596,598.097948595441,627.7632247761877,190.41114159649956,219.07876082520553,850.4328418640466,,,,,,,,,,
110926_0086_1,Car,34,1.5018866,1.6165656,4.1850691,41.710588158455764,593.4084274762537,623.4217628157711,197.6058476720102,227.3848744771172,893.767917586154,592.0,625.0,199.0,228.0,957.0,0.8529114371807538,1.408427476253678,1.5782371842288967,1.3941523279897865,0.6151255228828063
110926_0086_1,Car,35,1.5018866,1.6165656,4.1850691,41.28364508423067,588.6063589637843,618.9770039637515,204.95344428910715,235.89219110328855,939.6296962373702,583.0,619.0,207.0,238.0,1116.0,0.7447868214913532,5.60635896378426,0.02299603624851443,2.0465557108928465,2.1078088967114468
110926_0086_1,Car,36,1.5018866,1.6165656,4.1850691,40.86356591380008,583.6876347669544,614.4252871480815,212.458931665566,244.60801742339237,988.1874223951099,580.0,617.0,211.0,244.0,1221.0,0.7820496690201474,3.6876347669543748,2.574712851918548,1.4589316655660127,0.6080174233923685
110926_0086_1,Car,37,1.5018866,1.6165656,4.1850691,40.27348942815068,579.7466138240812,610.9664624695346,211.85310916486688,244.43712965767867,1017.2681880459339,576.0,612.0,210.0,245.0,1260.0,0.8073557047983603,3.746613824081237,1.0335375304654235,1.8531091648668792,0.5628703423213324
110926_0086_1,Car,38,1.5018866,1.6165656,4.1850691,39.68438126132249,575.6803795842743,607.3977943143212,211.23000159104586,244.26081018506622,1047.6518550453418,572.0,611.0,206.0,243.0,1443.0,0.6794802800006555,3.6803795842743057,3.6022056856787685,5.230001591045863,1.2608101850662194
110926_0086_1,Car,39,1.5018866,1.6165656,4.1850691,39.096285238154195,571.4828687253105,603.7139660664366,210.58885854065883,244.07879586780365,1079.4174299394165,567.0,604.0,208.0,239.0,1147.0,0.698653883150281,4.482868725310482,0.28603393356343076,2.5888585406588334,5.078795867803649
110926_0086_1,Car,40,1.5018866,1.6165656,4.1850691,38.50924756968846,567.1476184464492,599.9093109890792,209.92888529622985,243.89080622397,1112.6500115917358,564.0,602.0,205.0,239.0,1292.0,0.6558315191631838,3.1476184464492007,2.090689010920755,4.928885296229851,4.890806223970003
110926_0086_1,Car,41,1.5018866,1.6165656,4.1850691,37.923317724149754,562.6677383125024,595.9777875673334,209.24924030792047,243.69654220410925,1147.4413228580825,559.0,599.0,206.0,241.0,1400.0,0.7098964857108302,3.6677383125023653,3.022212432666606,3.2492403079204735,2.6965422041092495
110926_0086_1,Car,42,1.5018866,1.6165656,4.1850691,37.3385474256936,558.0358646051737,592.2603996421407,208.54903023100184,243.495684209009,1196.0329834950658,556.0,595.0,206.0,242.0,1404.0,0.7867320402154743,2.0358646051737423,2.739600357859331,2.5490302310018365,1.4956842090089992
110926_0086_1,Car,43,1.5018866,1.6165656,4.1850691,36.747360713791814,554.8310766644059,589.9303467484955,206.62263311807433,241.93172667884116,1239.3234113137416,550.0,591.0,205.0,241.0,1476.0,0.7997734105888945,4.831076664405941,1.0696532515045192,1.622633118074333,0.9317266788411587
110926_0086_1,Car,44,1.5018866,1.6165656,4.1850691,36.15687066320675,551.5141698103579,587.5278378153781,204.63635703861996,240.31302880606057,1284.8478125566846,550.0,588.0,204.0,238.0,1292.0,0.8736614497579961,1.5141698103578847,0.47216218462187953,0.6363570386199626,2.313028806060572
110926_0086_1,Car,45,1.5018866,1.6165656,4.1850691,35.567111928242,548.0791553411249,585.0494396047807,202.5873658997299,238.63666530758832,1332.7528466141648,548.0,586.0,200.0,235.0,1330.0,0.8182631586904616,0.07915534112487421,0.9505603952193269,2.587365899729889,3.6366653075883164
110926_0086_1,Car,46,1.5018866,1.6165656,4.1850691,34.97812163454796,544.5196113973258,582.4914992661321,200.47264227177624,236.89949921401342,1383.1965272236798,544.0,583.0,195.0,233.0,1482.0,0.7577123434960794,0.5196113973257752,0.5085007338678906,5.4726422717762375,3.8994992140134173
110926_0086_1,Car,47,1.5018866,1.6165656,4.1850691,34.389939172558485,540.8286405581167,579.8501246912426,198.28897117193637,235.09816113852762,1436.3492222345578,540.0,579.0,194.0,233.0,1521.0,0.8116771110258911,0.8286405581167173,0.8501246912426268,4.2889711719363675,2.0981611385276153
110926_0086_1,Car,48,1.5018866,1.6165656,4.1850691,33.814040019050495,536.706560132731,576.865641976387,199.10184382847228,236.71610786784007,1510.5543080458554,535.0,577.0,196.0,237.0,1722.0,0.8772092381218671,1.706560132731056,0.13435802361300375,3.1018438284722833,0.28389213215993436
110926_0086_1,Car,49,1.5018866,1.6165656,4.1850691,33.23907842942483,532.4259292188979,573.7802011985459,199.94220168516424,238.3963187095686,1590.242014164432,530.0,574.0,200.0,240.0,1760.0,0.9009649511312845,2.4259292188978634,0.2197988014540897,0.057798314835764586,1.6036812904314104
110926_0086_1,Car,50,1.5018866,1.6165656,4.1850691,32.66510391189339,527.9774207814543,570.588591459107,200.8114627268975,240.1424583824991,1675.9397688028557,527.0,572.0,201.0,240.0,1755.0,0.939365662430135,0.9774207814542706,1.411408540893035,0.18853727310249724,0.14245838249908616
110926_0086_1,Car,51,1.5018866,1.6165656,4.1850691,32.09216942841293,523.3509615786971,567.2852369711395,201.71114418536368,241.95848495633638,1768.2377532453884,524.0,569.0,200.0,240.0,1800.0,0.8673117649603771,0.6490384213028619,1.7147630288604887,1.711144185363679,1.9584849563363775
110926_0086_1,Car,52,1.5018866,1.6165656,4.1850691,31.395243914419225,518.7920941408785,564.2439964744607,200.287211782125,241.30897721964925,1864.51727621747,518.0,566.0,201.0,243.0,2016.0,0.8944160612314488,0.7920941408784756,1.7560035255393132,0.7127882178749871,1.6910227803507496
110926_0086_1,Car,53,1.5018866,1.6165656,4.1850691,30.699189969020846,514.0048482904763,561.0702379071889,198.80126355787243,240.62691390806225,1968.5405297040777,513.0,561.0,202.0,244.0,2016.0,0.836817759886323,1.004848290476275,0.07023790718892542,3.1987364421275686,3.3730860919377506
110926_0086_1,Car,54,1.5018866,1.6165656,4.1850691,30.00406832238534,508.9716226058601,557.7551072622501,197.24915807307818,239.9097844808109,2081.1340137936177,507.0,557.0,200.0,243.0,2150.0,0.8282313589125982,1.971622605860091,0.7551072622501351,2.7508419269218223,3.090215519189087
110926_0086_1,Car,55,1.5018866,1.6165656,4.1850691,29.309945083930916,503.6729569507932,554.2889423294802,195.62637604446516,239.15481312772266,2203.234734963257,504.0,554.0,193.0,239.0,2300.0,0.9289490102635756,0.32704304920679306,0.2889423294801645,2.626376044465161,0.15481312772266165
110926_0086_1,Car,56,1.5018866,1.6165656,4.1850691,28.616893205203837,498.08728705348386,550.6611825848245,193.92797824283454,238.35892372039393,2335.907885895898,500.0,553.0,188.0,237.0,2597.0,0.7932445426838259,1.9127129465161374,2.3388174151755265,5.927978242834541,1.358923720393932
