ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0029_0,Car,0,1.4938879,1.535019,2.5424585,33.911991051658866,401.03743146314196,445.6184113366582,179.1228936481979,214.04335469527632,1556.7883711137108,403.0,451.0,179.0,211.0,1536.0,0.7833714965684688,1.9625685368580434,5.381588663341802,0.12289364819790194,3.043354695276321
110926_0029_0,Car,1,1.4938879,1.535019,2.5424585,30.997393373160136,386.97331534582406,437.3008874411749,179.28135892687595,217.8284835885937,1939.9831954810766,388.0,443.0,178.0,215.0,2035.0,0.7953671243882654,1.0266846541759378,5.699112558825107,1.2813589268759529,2.8284835885937127
110926_0029_0,Car,2,1.4938879,1.535019,2.5424585,28.090932511920194,369.65380004373867,427.23354172536546,179.4764686887514,222.4904878653547,2476.7361128773596,389.0,441.0,178.0,216.0,1976.0,0.827814429253993,2.026684654175938,3.6991125588251066,1.2813589268759529,1.8284835885937127
110926_0029_0,Car,3,1.4938879,1.535019,2.5424585,25.19542479258928,347.80034937009884,414.7995382431297,179.7225898266848,228.37399650776678,3259.6047851644453,373.0,426.0,179.0,219.0,2120.0,0.8372327770133993,3.34619995626133,1.2335417253654555,0.47646868875139603,3.4904878653547087
110926_0029_0,Car,4,1.4938879,1.535019,2.5424585,22.390121935020005,317.70446123802805,397.39939569728773,181.5665306896349,237.50137939385294,4457.724101471264,349.0,420.0,178.0,226.0,3408.0,0.840571766646565,1.1996506299011571,5.200461756870311,1.7225898266848105,2.373996507766776
110926_0029_0,Car,5,1.4938879,1.535019,2.5424585,19.610807318114485,277.1942923862799,374.77815959932656,183.80530833760642,249.7905007230229,6439.090251765816,319.0,398.0,180.0,236.0,4424.0,0.924878867338807,1.2955387619719545,0.60060430271227,1.5665306896349023,1.5013793938529432
110926_0029_0,Car,6,1.4938879,1.535019,2.5424585,16.89348029943833,218.12160456240272,342.71420097951363,185.04708051867306,265.0212337677174,9964.18739955836,280.0,375.0,182.0,249.0,6365.0,0.932676134757688,2.805707613720074,0.22184040067344313,1.8053083376064194,0.7905007230228875
110926_0029_0,Car,7,1.4938879,1.535019,2.5424585,14.23952744288298,128.0113585515315,296.99841476978787,186.8168977603808,288.26629429836566,17143.634876072632,220.0,344.0,183.0,264.0,10044.0,0.9388637129506885,1.878395437597277,1.2857990204863654,2.047080518673056,1.0212337677173764
110926_0029_0,Car,8,1.4938879,1.535019,2.5424585,11.832422797666322,0.0,227.16202848481043,189.3558998881565,325.64880466028313,30960.572716123384,128.0,292.0,187.0,291.0,17056.0,0.943921758958217,0.011358551531486683,4.998414769787871,0.18310223961918837,2.733705701634335
110926_0029_0,Car,9,1.4938879,1.535019,2.5424585,9.607918358822149,0.0,109.50760491728899,193.62993685764778,375.0,19861.401218416464,0.0,216.0,189.0,327.0,29808.0,0.9396718874756268,0.0,11.162028484810435,0.3558998881565003,1.3511953397168668
110926_0029_1,Car,1,1.4784529,1.9655159,4.3267264,66.99206467370799,426.4352787851688,454.6025833091875,178.24367221601892,195.49359749718954,485.8838984113013,413.0,447.0,177.0,198.0,714.0,0.7291187344159589,1.3222184563371684,0.5003119728642673,2.978911192180391,2.610337237624151
110926_0029_1,Car,2,1.4784529,1.9655159,4.3267264,63.54075610680161,422.0818670881575,452.4909990579197,178.75527838935452,197.002569228791,554.8842752270571,382.0,428.0,176.0,204.0,1288.0,0.7313291099363355,3.3808732730876727,3.3995717133045105,2.8049290179428965,2.3856461701218734
110926_0029_1,Car,3,1.4784529,1.9655159,4.3267264,60.09091846704098,417.1972831171683,450.1381331406539,179.32959967307755,198.6961259098862,637.949836242613,370.0,420.0,177.0,207.0,1500.0,0.7960217359352479,3.5376930929072614,5.595239861988091,0.93428616499952,1.0185648149104907
110926_0029_1,Car,4,1.4784529,1.9655159,4.3267264,56.642820516035705,411.67778154366283,447.50031197286427,179.9789111921804,200.61033723762415,739.0698873107282,354.0,410.0,176.0,212.0,2016.0,0.7714329163976156,6.353787569887629,4.246458868326727,3.154853015167504,0.30231557979629997
110926_0029_1,Car,5,1.4784529,1.9655159,4.3267264,53.19680054309519,405.39071191252253,444.5226503183564,180.71891512286467,202.79132564120061,863.7362088718016,354.0,411.0,176.0,211.0,1995.0,0.7602961194334009,6.353787569887629,3.2464588683267266,3.154853015167504,1.3023155797963
110926_0029_1,Car,6,1.4784529,1.9655159,4.3267264,49.91086188817818,397.73753815432485,440.72285366594485,180.17226636793842,203.818554269943,1016.4431461462701,333.0,397.0,179.0,217.0,2432.0,0.7983671411510712,8.428995354393578,3.6634511104782064,1.6509154954654264,0.556229106627967
110926_0029_1,Car,7,1.4784529,1.9655159,4.3267264,46.627949900889384,388.9112378141106,436.38874577420563,179.54131306660346,205.00353466792518,1208.882828758455,301.0,381.0,181.0,222.0,3280.0,0.8346665165910543,5.393980262259674,3.114411499872233,1.2640729777160402,2.1519672034603445
110926_0029_1,Car,8,1.4784529,1.9655159,4.3267264,43.3487522385479,378.6191267269123,431.3995717133045,178.8049290179429,206.38564617012187,1455.7225243358257,266.0,359.0,183.0,231.0,4464.0,0.8234829655884925,11.884181808995606,1.3169439108377219,1.298466648867361,1.8241058338406333
110926_0029_1,Car,9,1.4784529,1.9655159,4.3267264,40.07418072098647,366.46230690709274,425.5952398619881,177.93428616499952,208.0185648149105,1778.971632401575,206.0,326.0,185.0,244.0,7080.0,0.876675756527995,7.893348131583309,3.7379588380928794,1.9122167804011383,0.5333895911951743
110926_0029_1,Car,10,1.4784529,1.9655159,4.3267264,36.82654444124397,347.64621243011237,414.2464588683267,179.1548530151675,212.3023155797963,2207.6291756057626,129.0,285.0,190.0,259.0,10764.0,0.8863155846013154,9.749001882328244,4.406991032299686,0.3695613979700454,2.022144788259709
110926_0029_1,Car,11,1.4784529,1.9655159,4.3267264,33.59488338960256,324.5710046456064,400.6634511104782,180.65091549546543,217.55622910662797,2808.2156002266897,4.0,222.0,192.0,285.0,20274.0,0.9152650084950104,4.0,9.362250294129353,0.35456403585999396,2.4666791295281314
110926_0029_1,Car,12,1.4784529,1.9655159,4.3267264,30.38429563552049,295.6060197377403,384.11441149987223,182.26407297771604,224.15196720346034,3707.43015222292,,,,,,,,,,
110926_0029_1,Car,13,1.4784529,1.9655159,4.3267264,27.19280793007233,254.1158181910044,360.3169439108377,184.29846664886736,232.82410583384063,5153.477507718617,,,,,,,,,,
110926_0029_1,Car,14,1.4784529,1.9655159,4.3267264,24.051297649679306,198.1066518684167,329.7379588380929,186.91221678040114,244.53338959119517,7584.750286210389,,,,,,,,,,
110926_0029_1,Car,15,1.4784529,1.9655159,4.3267264,21.01599253590298,119.25099811767176,289.4069910322997,190.36956139797005,261.0221447882597,12021.960478758287,,,,,,,,,,
110926_0029_1,Car,16,1.4784529,1.9655159,4.3267264,18.088252311165228,0.0,231.36225029412935,192.35456403586,282.53332087047187,20863.9601099829,,,,,,,,,,
110926_0029_1,Car,17,1.4784529,1.9655159,4.3267264,15.365168236914942,0.0,145.77456652061088,195.26507811675572,319.1180297458108,18054.610336023692,,,,,,,,,,
110926_0029_2,Car,112,1.4040163,1.5523012,4.063693,8.690645130990942,1198.7130438667955,1242.0,199.02682784901097,375.0,7617.342983520708,1056.0,1241.0,185.0,336.0,27935.0,0.7220709489941514,7.878310655859877,1.0,7.481749074211109,39.0
110926_0029_2,Car,113,1.4040163,1.5523012,4.063693,9.20867172368441,1138.5175877097724,1242.0,196.40405857901266,375.0,18481.538843487942,1018.0,1240.0,189.0,344.0,34410.0,0.8621285360574743,4.676717564549904,2.0,1.9769051846222965,17.369903507174172
110926_0029_2,Car,114,1.4040163,1.5523012,4.063693,9.764687388820363,1089.2255448204564,1242.0,194.2628668159184,375.0,27612.017052910673,990.0,1240.0,189.0,329.0,35000.0,0.8913799916411156,6.516282486750924,2.0,0.6886658577507774,11.161384622807077
110926_0029_2,Car,115,1.4040163,1.5523012,4.063693,10.352573031954734,1048.1216893441401,1242.0,192.4817490742111,375.0,35386.33015335428,966.0,1236.0,185.0,316.0,35370.0,0.8911283748952094,9.152604038894765,6.0,2.7747777916902976,5.392145583009665
110926_0029_2,Car,116,1.4040163,1.5523012,4.063693,10.96720465160088,1013.3232824354501,1242.0,190.9769051846223,361.3699035071742,38964.91155238302,938.0,1220.0,186.0,305.0,33558.0,0.957848809500097,4.329255872312501,4.884302176915071,0.10827174945424645,1.2000286353933802
