ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0028_0,car,60,625,655,178,191,390
110926_0028_0,car,61,621,647,176,192,416
110926_0028_0,car,62,612,641,175,195,580
110926_0028_0,car,63,604,633,176,197,609
110926_0028_0,car,64,593,625,178,198,640
110926_0028_0,truck,65,582,615,175,203,924
110926_0028_1,car,65,612,636,180,197,408
110926_0028_0,truck,66,568,606,177,207,1140
110926_0028_0,car,67,557,600,178,211,1419
110926_0028_0,car,68,538,592,179,216,1998
110926_0028_0,car,69,519,583,178,221,2752
110926_0028_0,car,70,494,565,184,229,3195
110926_0028_0,car,71,460,554,182,242,5640
110926_0028_0,car,72,408,528,183,259,9120
110926_0028_0,car,73,327,504,188,287,17523
110926_0028_0,car,74,138,443,193,356,49715
110926_0028_0,car,75,3,343,213,372,54060
110926_0028_0,person,76,250,268,219,288,1242
110926_0028_0,car,100,572,595,175,192,391
110926_0028_0,car,101,573,592,177,192,285
110926_0028_0,car,102,565,588,178,192,322
110926_0028_0,car,106,555,579,180,198,432
110926_0028_0,car,107,550,576,180,198,468
110926_0028_0,car,108,544,573,180,201,609
110926_0028_0,car,109,540,568,179,201,616
110926_0028_0,car,110,535,568,178,203,825
110926_0028_0,car,111,529,563,181,207,884
110926_0028_0,car,112,520,557,184,214,1110
110926_0028_0,car,113,510,551,184,215,1271
110926_0028_0,car,114,500,546,181,219,1748
110926_0028_0,car,115,476,540,181,224,2752
110926_0028_0,car,116,462,530,184,232,3264
110926_0028_1,truck,116,463,529,183,233,3300
110926_0028_0,car,117,433,519,187,244,4902
110926_0028_0,car,118,386,499,190,265,8475
110926_0028_0,car,119,303,471,193,302,18312
110926_0028_0,car,120,118,421,201,365,49692
110926_0028_0,car,121,6,304,227,371,42912
110926_0028_0,person,146,436,469,141,227,2838
110926_0028_1,person,146,668,678,182,216,340
110926_0028_0,person,176,688,702,198,240,588
110926_0028_0,person,206,718,733,196,247,765
110926_0028_0,bench,207,1206,1241,110,297,6545
110926_0028_0,car,218,637,666,186,209,667
110926_0028_1,car,218,568,599,176,194,558
110926_0028_0,car,222,638,681,183,220,1591
110926_0028_1,car,222,544,584,179,204,1000
110926_0028_0,car,223,534,576,178,210,1344
110926_0028_0,car,224,523,566,182,212,1290
110926_0028_0,truck,225,511,570,177,216,2301
110926_0028_0,car,226,496,553,180,222,2394
110926_0028_0,car,227,473,543,180,228,3360
110926_0028_2,car,227,529,560,179,212,1023
110926_0028_0,car,228,442,530,177,241,5632
110926_0028_1,car,228,512,554,178,219,1722
110926_0028_0,car,229,402,511,182,258,8284
110926_0028_1,car,229,496,547,177,222,2295
110926_0028_0,car,230,329,482,187,287,15300
110926_0028_1,car,230,475,537,180,231,3162
110926_0028_0,car,231,180,438,195,343,38184
110926_0028_1,car,231,436,524,182,244,5456
110926_0028_0,car,232,385,505,185,268,9960
110926_0028_1,car,232,1,349,208,371,56724
110926_0028_0,car,233,291,476,188,313,23125
110926_0028_0,car,234,59,417,200,369,60502
110926_0028_0,car,235,1,267,224,370,38836
110926_0028_0,car,259,565,591,181,197,416
110926_0028_0,car,260,561,588,178,199,567
110926_0028_0,car,261,557,583,178,198,520
110926_0028_0,car,262,549,578,177,200,667
110926_0028_0,car,263,539,571,178,203,800
110926_0028_0,car,264,530,564,179,207,952
110926_0028_0,car,265,516,557,176,211,1435
110926_0028_0,car,266,503,553,178,217,1950
110926_0028_0,car,267,483,542,178,221,2537
110926_0028_0,car,268,462,528,181,228,3102
110926_0028_0,car,269,429,516,183,243,5220
110926_0028_0,car,270,380,494,186,259,8322
110926_0028_0,car,271,288,464,190,296,18656
110926_0028_0,car,272,83,403,198,363,52800
110926_0028_0,car,273,2,285,214,370,44148
110926_0028_0,car,275,552,582,183,199,480
110926_0028_0,car,276,550,577,182,203,567
110926_0028_0,car,277,546,573,183,203,540
110926_0028_0,car,278,536,569,183,207,792
110926_0028_0,truck,279,528,563,178,210,1120
110926_0028_0,car,280,515,558,182,214,1376
110926_0028_0,car,281,503,554,181,220,1989
110926_0028_1,car,281,582,609,175,187,324
110926_0028_0,car,282,486,547,182,226,2684
110926_0028_0,car,283,458,538,183,238,4400
110926_0028_0,car,284,425,525,184,252,6800
110926_0028_0,car,285,371,501,189,275,11180
110926_0028_0,car,286,272,468,193,314,23716
110926_0028_1,truck,286,271,473,192,313,24442
110926_0028_0,car,287,39,408,202,371,62361
110926_0028_0,car,288,0,276,224,371,40572
110926_0028_0,car,291,555,576,177,194,357
110926_0028_0,car,294,544,570,180,201,546
110926_0028_0,car,295,538,569,180,202,682
110926_0028_0,car,296,531,562,181,206,775
