ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0017_0,Car,0,1.7263523,1.8259524,4.1610193,13.753601436613911,718.3067023515638,983.5025815723203,164.02496173983675,272.31848173945536,28718.99525020944,712.0,971.0,174.0,267.0,24087.0,0.8019130125968887,6.306702351563786,12.50258157232031,9.975038260163245,5.318481739455365
110926_0017_0,Car,1,1.7263523,1.8259524,4.1610193,13.87359707168482,771.0205153431958,1048.9687685717552,163.62213485270325,273.7547978452002,30611.18130217412,774.0,1046.0,172.0,270.0,26656.0,0.8707929216082486,2.979484656804175,2.968768571755163,8.377865147296745,3.754797845200187
110926_0017_0,Car,2,1.7263523,1.8259524,4.1610193,14.095732446445728,830.6482391816094,1127.8931946535479,163.18159070547372,275.49876505714286,33385.713488895846,836.0,1121.0,169.0,271.0,29070.0,0.870731728098869,5.3517608183906304,6.89319465354788,5.818409294526276,4.498765057142862
110926_0017_0,Car,3,1.7263523,1.8259524,4.1610193,14.398859825359807,892.2294550964199,1210.0130257261812,162.72323985674706,277.31334008734353,36414.85121010119,899.0,1200.0,171.0,274.0,31003.0,0.8513834045654433,6.770544903580117,10.01302572618124,8.276760143252943,3.3133400873435335
110926_0017_0,Car,4,1.7263523,1.8259524,4.1610193,14.77799606901391,955.8617549423786,1242.0,162.24598046644456,279.20289939859697,33465.84753059258,967.0,1240.0,170.0,275.0,28665.0,0.8565448693267391,11.138245057621361,2.0,7.754019533555436,4.202899398596969
110926_0017_0,Car,5,1.7263523,1.8259524,4.1610193,15.22746489506004,1021.6493651967984,1242.0,161.74861769239428,281.1721894898556,26315.05985603633,1032.0,1239.0,166.0,274.0,22356.0,0.8495515542166562,10.350634803201615,3.0,4.2513823076057236,7.1721894898556116
110926_0017_0,Car,6,1.7263523,1.8259524,4.1610193,15.741242464583589,1089.703640043532,1242.0,161.2298542823368,283.2263644104567,18579.624419905045,1098.0,1240.0,168.0,276.0,15336.0,0.825420345072744,8.296359956467995,2.0,6.770145717663212,7.226364410456711
110926_0017_0,Car,7,1.7263523,1.8259524,4.1610193,16.313254144768848,1160.1438286237728,1242.0,160.68827822372668,285.37103496834163,10206.053103747645,1171.0,1241.0,169.0,268.0,6930.0,0.6790088126677799,10.856171376227167,1.0,8.311721776273316,17.371034968341633
110926_0017_1,Car,0,1.5504072,1.659566,3.3675659,22.04403123108946,0.0,78.97867154025165,178.51333268827798,251.57839290548574,5770.581391963559,0.0,75.0,181.0,250.0,5175.0,0.896790054327455,0.0,3.9786715402516535,2.486667311722016,1.5783929054857424
110926_0017_1,Car,1,1.5504072,1.659566,3.3675659,21.200709646073342,0.0,120.24840246936205,178.39062083299999,252.37830683373437,8896.901043993092,0.0,116.0,181.0,253.0,8352.0,0.9231650665961881,0.0,4.248402469362048,2.6093791670000144,0.6216931662656293
110926_0017_1,Car,2,1.5504072,1.659566,3.3675659,20.38339822348931,0.0,162.47196597199672,178.26477768838564,253.19866216017263,12174.65552804971,1.0,159.0,180.0,255.0,11850.0,0.9282559485942604,1.0,3.471965971996724,1.7352223116143648,1.8013378398273687
110926_0017_1,Car,3,1.5504072,1.659566,3.3675659,19.595351842668368,7.361140703654148,205.6828531066061,178.13568180957543,254.04025245475304,15053.524429562465,13.0,202.0,182.0,255.0,13797.0,0.8937106758183853,5.638859296345852,3.682853106606103,3.8643181904245694,0.9597475452469553
110926_0017_1,Car,4,1.5504072,1.659566,3.3675659,18.84024314065416,52.37673118110249,249.91614120718697,178.00320538999,254.90391290380595,15190.920392867683,56.0,243.0,184.0,255.0,13277.0,0.8717949083665246,3.6232688188975075,6.916141207186968,5.996794610009999,0.09608709619405431
