ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0057_0,Car,0,518.9398775995681,741.2650989004304,165.94511229917046,375.0,46478.17417211384,7.455913257449497
110926_0057_0,Car,1,518.9354511615289,741.2569455104166,165.9248197801858,375.0,46481.90649773209,7.4559674758131385
110926_0057_0,Car,2,518.9310248709029,741.2487923927644,165.90452793702656,375.0,46485.63854797001,7.456021698205186
110926_0057_0,Car,3,518.926598727965,741.2406395479805,165.88423677095332,375.0,46489.37032261099,7.456075924622092
110926_0057_0,Car,4,518.922172731861,741.2324869744908,165.86394627804896,375.0,46493.10182239045,7.456130155074149
110926_0057_0,Car,5,518.9177468842773,741.2243346754022,165.8436564660463,375.0,46496.83304590156,7.456184389540507
110926_0057_0,Car,6,518.9133211829483,741.2161826465406,165.82336732455636,375.0,46500.56399506988,7.456238628048761
110926_0057_0,Car,7,518.9088956289955,741.2080308899724,165.80307885872304,375.0,46504.29466896464,7.456292870584982
110926_0057_0,Car,8,518.904470222412,741.199879405684,165.7827910685126,375.0,46508.0250676071,7.456347117149083
110926_0057_0,Car,9,518.9000449631899,741.191728193662,165.76250395389133,375.0,46511.755191018754,7.456401367740975
110926_0057_0,Car,10,518.8956198535808,741.1835772580524,165.74221752517877,375.0,46515.48503731725,7.45645562233288
110926_0057_0,Car,11,518.8911948868018,741.175426586362,165.72193175128126,375.0,46519.21461223457,7.456509881007783
110926_0057_0,Car,12,518.8867700718791,741.1672761952166,165.7016466735776,375.0,46522.94390817827,7.456564143654828
110926_0057_0,Car,13,518.8823453997721,741.1591260679636,165.68136225062293,375.0,46526.67293278291,7.456618410384703
110926_0057_0,Car,14,518.8779208795064,741.1509762212274,165.66107852379318,375.0,46530.401678457114,7.456672681086535
110926_0057_0,Car,15,518.8734965020421,741.1428266383573,165.6407954516463,375.0,46534.13015283436,7.45672695587103
110926_0057_0,Car,16,518.869072276404,741.1346773359761,165.62051307555558,375.0,46537.8583483244,7.456781234627298
110926_0057_0,Car,17,518.8646481935529,741.126528297434,165.60023135408161,375.0,46541.58627255956,7.456835517466061
110926_0057_0,Car,18,518.8602242625129,741.1183795393534,165.57995032859495,375.0,46545.3139179508,7.456889804276415
110926_0057_0,Car,19,518.8558004742456,741.110231045085,165.559669957659,375.0,46549.04129212917,7.456944095169095
110926_0057_0,Car,20,518.8513768422896,741.1020828395672,165.5393903033413,375.0,46552.768383702605,7.456998389977758
110926_0057_0,Car,21,518.8469533485766,741.0939348895176,165.51911128280776,375.0,46556.49520790976,7.457052688924
110926_0057_0,Car,22,518.8425300021296,741.0857872115574,165.49883293742553,375.0,46560.221757163046,7.457106991896892
110926_0057_0,Car,23,518.8381068029415,741.077639805673,165.47855526716094,375.0,46563.94803148377,7.4571612988963505
110926_0057_0,Car,24,518.8336837600342,741.0694926884822,165.4582783133742,375.0,46567.67402328701,7.457215609811406
110926_0057_0,Car,25,518.8292608553414,741.0613458267075,165.4380019932423,375.0,46571.399747807016,7.457269924863722
110926_0057_0,Car,26,518.8248380978856,741.0531992369677,165.41772634812685,375.0,46575.12519745839,7.457324243942336
110926_0057_0,Car,27,518.820415487659,741.0450529192487,165.3974513779942,375.0,46578.850372262394,7.457378567047164
110926_0057_0,Car,28,518.8159930336828,741.036906890167,165.37717712419905,375.0,46582.57526463639,7.457432894067207
