ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0002_0,Car,66,1.3434445,1.7295499,3.983366,51.86069803796793,354.51457809192794,398.1156846421922,177.54974693835595,198.42215970036412,910.0602927974137,340.0,385.0,181.0,201.0,900.0,0.8621139152154021,2.1297191989619932,0.06230762176278404,0.17875791218062886,1.9438513024032886
110926_0002_0,Car,67,1.3434445,1.7295499,3.983366,49.433696355485026,337.870280801038,384.9376923782372,180.82124208781937,202.9438513024033,1041.253953064361,322.0,366.0,180.0,203.0,1012.0,0.7984886964436907,0.5832284682671229,6.214191075929705,0.7770729542747858,1.2110026243808534
110926_0002_0,Car,68,1.3434445,1.7295499,3.983366,47.08615941711298,321.4167715317329,372.2141910759297,180.7770729542748,204.21100262438085,1190.3831570215798,303.0,355.0,174.0,201.0,1404.0,0.872546238699656,0.7958902115179853,2.5980146615726767,1.2571936108229522,0.761395958260465
110926_0002_0,Car,69,1.3434445,1.7295499,3.983366,44.60411773845216,302.204109788482,357.5980146615727,175.25719361082295,200.23860404173953,1383.817873005828,280.0,347.0,170.0,199.0,1943.0,0.8246670391436183,0.8346224974666825,6.670364087377891,1.2300899826644525,0.9038506412337028
110926_0002_0,Car,70,1.3434445,1.7295499,3.983366,42.02561078628497,279.1653775025333,340.3296359126221,171.23008998266445,198.0961493587663,1643.242598140682,254.0,322.0,171.0,202.0,2108.0,0.9151851102197065,0.6000886502837943,0.15040390070123522,2.221956202321593,0.1045948911423693
110926_0002_0,Car,71,1.3434445,1.7295499,3.983366,39.689875092622124,254.6000886502838,322.15040390070124,173.2219562023216,202.10459489114237,1951.0313486937468,227.0,304.0,175.0,205.0,2310.0,0.7847584105174559,1.8213548858765876,2.391152105813262,2.2725356676481,3.606092813948237
110926_0002_0,Car,72,1.3434445,1.7295499,3.983366,37.27150883234239,225.1786451141234,301.60884789418674,177.2725356676481,208.60609281394824,2394.830126512422,193.0,280.0,179.0,216.0,3219.0,0.866080961178612,2.663736141106625,2.2699621529955607,2.89409757949511,0.3064746435250072
110926_0002_0,Car,73,1.3434445,1.7295499,3.983366,34.88804870326148,190.33626385889337,277.73003784700444,181.8940975794951,216.306474643525,3007.427503527486,147.0,247.0,179.0,218.0,3900.0,0.8685979602083925,1.6014083625946682,2.7359170521049236,2.500821867792837,1.3341486864135277
110926_0002_0,Car,74,1.3434445,1.7295499,3.983366,32.54804711608402,148.60140836259467,249.73591705210492,181.50082186779284,219.33414868641353,3826.2549198908755,95.0,213.0,177.0,220.0,5074.0,0.865059725614988,1.6209524368623534,2.7723066083338495,2.837064613225465,1.828722028994406
110926_0002_0,Car,75,1.3434445,1.7295499,3.983366,30.219754392523548,96.62095243686235,215.77230660833385,179.83706461322546,221.8287220289944,5003.362844993382,30.0,169.0,175.0,227.0,7228.0,0.8723989683958594,1.2450095183598613,5.429680919093954,2.5617531259520945,2.033437067911933
110926_0002_0,Car,76,1.3434445,1.7295499,3.983366,27.954640756878778,31.24500951835986,174.42968091909395,177.5617531259521,224.96656293208807,6787.642114905876,,,,,,,,,,
