ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0027_1,Car,93,1.5212834,1.7258377,4.2770772,60.81637191798161,552.8958733252416,576.9251390505775,181.15513225447157,200.2825311079495,459.6173496847064,545.0,575.0,180.0,205.0,750.0,0.775183285502837,1.3790169917573394,3.0378637873352545,1.6103976551870574,0.9362673941727166
110926_0027_1,Car,94,1.5212834,1.7258377,4.2770772,56.554858250691005,548.6254461473635,574.6255504231465,181.36608422088258,202.023451863667,537.0937127755798,540.0,571.0,179.0,209.0,930.0,0.7184599946264165,2.3245846097559024,2.158850140678851,2.896666043798035,2.5121489996450066
110926_0027_1,Car,95,1.5212834,1.7258377,4.2770772,52.294994857241186,543.6209830082427,571.9621362126647,181.61039765518706,204.06373260582728,636.3534057862996,533.0,563.0,182.0,207.0,750.0,0.7872620104238136,1.9525704047415502,2.668704372897878,0.2447711690746246,2.2801213579400894
110926_0027_1,Car,96,1.5212834,1.7258377,4.2770772,48.037221151084445,537.6754153902441,568.8411498593211,181.89666604379804,206.487851000355,766.4023406360162,533.0,562.0,182.0,207.0,725.0,0.7612174584161717,1.9525704047415502,3.668704372897878,0.2447711690746246,2.2801213579400894
110926_0027_1,Car,97,1.5212834,1.7258377,4.2770772,44.000270990674025,531.0474295952584,565.6687043728979,182.24477116907462,209.2801213579401,935.9982875984173,524.0,562.0,180.0,216.0,1368.0,0.812988868211831,1.0183413493912212,0.12169219322413483,2.6606548457273504,3.3216248919212035
110926_0027_1,Car,98,1.5212834,1.7258377,4.2770772,39.96626465744907,522.9816586506088,561.8783078067759,182.66065484572735,212.6783751080788,1167.588733512652,516.0,555.0,181.0,214.0,1287.0,0.7612688845941255,3.046661593903764,2.2699315023868394,2.1662474705105126,2.903890328195871
110926_0027_1,Car,99,1.5212834,1.7258377,4.2770772,35.936193900426524,512.9533384060962,557.2699315023868,183.1662474705105,216.90389032819587,1495.137390552017,504.0,550.0,180.0,221.0,1886.0,0.7866769012355039,4.309677080833069,1.7264745889424375,3.6735550416449314,1.3704236635277312
110926_0027_1,Car,100,1.5212834,1.7258377,4.2770772,31.753122553976972,499.69032291916693,551.7264745889424,183.67355504164493,222.37042366352773,2013.63612475367,485.0,540.0,181.0,228.0,2585.0,0.7943247052888501,3.0544100511057763,4.578762942206026,3.327550309216491,1.6855874732062262
110926_0027_1,Car,101,1.5212834,1.7258377,4.2770772,27.57807342711982,481.9455899488942,544.578762942206,184.3275503092165,229.68558747320623,2840.917788329235,463.0,532.0,183.0,233.0,3450.0,0.7451517963433859,6.014766545556824,3.012890444806658,2.2026061025351567,6.977941671832241
110926_0027_1,Car,102,1.5212834,1.7258377,4.2770772,23.415338095364884,456.9852334544432,535.0128904448067,185.20260610253516,239.97794167183224,4273.991095333169,434.0,518.0,186.0,248.0,5208.0,0.7281123480147418,14.715839246894745,3.5523256535321934,0.4335979338173104,7.529364754151743
110926_0027_1,Car,103,1.5212834,1.7258377,4.2770772,19.27289714686877,419.28416075310525,521.5523256535322,186.4335979338173,255.52936475415174,7066.29727510341,367.0,498.0,191.0,279.0,11528.0,0.8917114407883431,6.0207187330967145,3.9629735364727026,1.9744749650057543,1.723711960779326
110926_0027_1,Car,104,1.5212834,1.7258377,4.2770772,15.437101024919537,360.9792812669033,501.9629735364727,189.02552503499425,280.7237119607793,12927.948967222337,243.0,464.0,195.0,324.0,28509.0,0.8981669865917411,6.310659637401471,6.354323421832589,1.7942060715711818,5.019977114758831
110926_0027_1,Car,105,1.5212834,1.7258377,4.2770772,11.668363088683828,249.31065963740147,470.3543234218326,193.20579392842882,329.01997711475883,30020.86464539627,1.0,389.0,200.0,372.0,66736.0,0.9228665008711742,1.0,21.769077008568956,1.0793874718745826,3.0
110926_0027_1,Car,106,1.5212834,1.7258377,4.2770772,8.06128945226511,0.0,410.76907700856896,201.07938747187458,375.0,71441.20948094303,,,,,,,,,,
110926_0027_1,Car,107,1.5212834,1.7258377,4.2770772,4.980479082269899,0.0,256.57781488325804,221.41425812665597,375.0,39406.69404708672,,,,,,,,,,
110926_0027_2,Car,99,1.4427363,1.6974356,3.6513433,59.87777018434643,553.2085674345931,577.1640323069998,180.85941295329715,199.17980542259716,438.87351824702165,554.0,577.0,179.0,198.0,437.0,0.8185231476544896,0.7914325654069216,0.16403230699984306,1.8594129532971522,1.1798054225971555
110926_0027_2,Car,100,1.4427363,1.6974356,3.6513433,55.54817403825075,549.0733460479255,575.1168123877486,180.9316056374607,200.74795419410532,516.0864066131763,549.0,574.0,178.0,199.0,525.0,0.7624568253932136,0.07334604792549726,1.1168123877486096,2.931605637460706,1.7479541941053185
110926_0027_2,Car,101,1.4427363,1.6974356,3.6513433,51.22000781009487,544.2056224439569,572.7318989026394,181.01570325538347,202.59396625351084,615.5474957827394,544.0,571.0,178.0,200.0,594.0,0.7257675843760341,0.20562244395694051,1.7318989026393865,3.015703255383471,2.5939662535108425
110926_0027_2,Car,102,1.4427363,1.6974356,3.6513433,46.893667821624895,538.3918536550583,569.9182263981033,181.11491519465596,204.7988731661183,746.669287038935,539.0,570.0,178.0,202.0,744.0,0.7642319660133092,0.6081463449417015,0.08177360189665706,3.114915194655964,2.7988731661183124
110926_0027_2,Car,103,1.4427363,1.6974356,3.6513433,42.67357201105289,531.9312337959988,567.440796137255,181.6469259832061,207.86073228722637,930.8407891542236,534.0,567.0,178.0,206.0,924.0,0.7645163501262024,2.0687662040012356,0.4407961372550062,3.6469259832061027,1.8607322872263694
110926_0027_2,Car,104,1.4427363,1.6974356,3.6513433,38.45616056777724,523.9631199966933,564.434476812527,182.29227115108995,211.63780156399153,1187.6534322904397,526.0,562.0,180.0,212.0,1152.0,0.8232756321781615,2.036880003306692,2.4344768125270093,2.292271151089949,0.36219843600846957
110926_0027_2,Car,105,1.4427363,1.6974356,3.6513433,34.18358605517434,514.07547712618,560.4453628187049,184.36967013249077,217.904338358429,1554.9987323735027,516.0,556.0,183.0,217.0,1360.0,0.8107994289643026,1.924522873820024,4.4453628187048935,1.3696701324907679,0.904338358428987
110926_0027_2,Car,106,1.4427363,1.6974356,3.6513433,29.919827852079948,499.78152412546547,554.177886504916,185.22151498747763,224.08577874399003,2114.074574909796,503.0,549.0,181.0,221.0,1840.0,0.7130077504583548,3.2184758745345334,5.177886504916046,4.221514987477633,3.0857787439900335
110926_0027_2,Car,107,1.4427363,1.6974356,3.6513433,25.66560356000223,480.2232942734559,545.9103757599253,186.3450424966647,232.54523681514448,3034.755928888701,504.0,549.0,182.0,222.0,1800.0,0.7326252794651326,4.218475874534533,5.177886504916046,3.221514987477633,2.0857787439900335
110926_0027_2,Car,108,1.4427363,1.6974356,3.6513433,21.426592771479328,451.83625514828503,534.5037222438023,187.8948848546957,244.82642155391792,4706.385936780184,484.0,540.0,184.0,231.0,2632.0,0.789834418597196,3.776705726544094,5.910375759925273,2.3450424966646892,1.5452368151444773
110926_0027_2,Car,109,1.4427363,1.6974356,3.6513433,17.214038276503633,406.89964874399874,517.7510791618637,190.17049887598003,264.27484340365,8214.572591070497,456.0,528.0,183.0,242.0,4248.0,0.7700550924773973,4.163744851714966,6.503722243802258,4.894884854695704,2.8264215539179247
110926_0027_2,Car,110,1.4427363,1.6974356,3.6513433,13.079138609925794,326.5794906529753,489.76070016855385,193.34728811424193,298.91467790504106,17226.614351465138,458.0,528.0,184.0,241.0,3990.0,0.7466031828492429,6.163744851714966,6.503722243802258,3.894884854695704,3.8264215539179247
110926_0027_2,Car,111,1.4427363,1.6974356,3.6513433,9.066071424165745,135.04041263398778,437.4665202801518,199.27732374306495,375.0,53143.125005551876,413.0,515.0,188.0,259.0,7242.0,0.8322237447178962,6.100351256001261,2.751079161863686,2.17049887598003,5.274843403649982
110926_0027_2,Car,112,1.4427363,1.6974356,3.6513433,5.794795256811541,0.0,331.0458281114303,216.77641446942363,375.0,52379.257898729375,334.0,485.0,193.0,293.0,15100.0,0.8708554732610905,7.420509347024677,4.7607001685538535,0.34728811424193395,5.91467790504106
