ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0051_0,Car,0,331.937208653488,436.1721874136218,184.58624462081863,266.3223790673142,8519.764237965908,16.895605267597446
110926_0051_0,Car,1,286.26067403500986,418.14412243486066,186.58122146449492,282.8045508633866,12690.26449764058,15.06530896509181
110926_0051_0,Car,2,222.33918399488246,395.25802454745775,189.1127332816534,305.88248197448206,20191.689555579527,13.26195368451099
110926_0051_0,Car,3,126.51015560931313,365.24571100796413,192.4309578275156,340.5054303271393,35350.64143255994,11.49822268356237
110926_0051_0,Car,4,0.0,324.91036953408667,195.19802216897216,375.0,58419.52706003891,9.781855833526015
110926_0051_0,Car,5,0.0,266.43787374869856,199.20701820115116,375.0,46837.90829042895,8.158153834971172
110926_0051_0,Car,6,0.0,174.04749532921323,205.53599779575563,375.0,29494.785132113004,6.694881344900142
110926_0051_1,Cyclist,0,800.6733253479282,880.567721946336,141.06280552054253,292.8409842865332,12126.226009314092,11.149294272836157
110926_0051_1,Cyclist,1,814.865319997765,905.5749138624197,137.36413938734748,302.21087105806953,14953.180079766911,10.448188271090544
110926_0051_1,Cyclist,2,831.2626373945906,935.259198304978,132.97519694198968,313.35098688140266,18758.461825193408,9.753818266871257
110926_0051_1,Cyclist,3,850.4221755645231,971.0687114723772,127.68285553637318,326.81534885339295,24024.645505392356,9.067731787315777
110926_0051_1,Cyclist,4,873.1055450685218,1015.1182467310908,121.17619347423182,343.4160774727167,31560.88634380079,8.391960906758786
110926_0051_1,Cyclist,5,900.3826723286468,1070.6228134335474,112.98311583714147,364.39353144702596,42800.14462866846,7.729211671154564
110926_0051_1,Cyclist,6,934.0964916383443,1138.442665054585,106.97047198800885,375.0,54770.808411811464,7.1006821680864824
110926_0051_1,Cyclist,7,976.0610003421472,1229.729993550225,98.88754256860587,375.0,70041.16908882998,6.493718832147298
110926_0051_1,Cyclist,8,1029.7244929414992,1242.0,87.44203497197317,375.0,61041.51283503504,5.914964380171885
110926_0051_1,Cyclist,9,1100.7680110592112,1242.0,69.98352441774514,375.0,43078.083506191404,5.373541363104208
110926_0051_1,Cyclist,10,1199.2615539616622,1242.0,40.083452845964544,375.0,14313.812777889152,4.881886173193114
110926_0051_2,Car,0,551.2154762346441,565.8758985886518,176.64842274793406,188.81458834924024,178.36112614394816,93.51809157013885
110926_0051_2,Car,1,549.1293779637343,564.8354153877019,176.8139128886154,189.96541079960056,206.55791837116462,86.7083356179236
110926_0051_2,Car,2,546.6760061928549,563.7673410849559,177.0084825623437,191.31914348828843,244.58829841262627,79.899316552837
110926_0051_2,Car,3,544.1368840630882,561.9353334661208,176.82291001996816,191.6924024982107,264.65390952277323,76.99964924439992
110926_0051_2,Car,4,541.3919566261044,560.273963162312,176.6222373172649,192.09596434876076,292.1750149481978,74.10064787503946
110926_0051_2,Car,5,538.4151086296507,558.4791218186581,176.4045427996185,192.53367595467304,323.61514035027045,71.2023940449037
110926_0051_2,Car,6,535.354980041684,556.5801656232027,177.00969790820216,193.88035136530723,358.0827505085444,68.20275053249081
110926_0051_2,Car,7,532.0006247321454,554.5095567716916,177.67307306605966,195.35657453711306,398.0367328331555,65.20419555131507
110926_0051_2,Car,8,528.3074552359247,552.2429287890278,178.4034937397557,196.98198272169077,444.6849316837235,62.20688678072116
110926_0051_2,Car,9,524.0430975777498,549.5848714814799,178.45045274512086,198.01794804407604,499.78854078821547,59.21033947788718
110926_0051_2,Car,10,519.299586016509,546.6489062373856,178.5026926734858,199.17037138497187,565.2469633026274,56.21535039126977
110926_0051_2,Car,11,513.6850240312297,543.1062195672806,178.58149654580058,200.48077583962507,644.3029782022023,53.223820499687015
110926_0051_2,Car,12,507.3594803900867,539.1498070705136,178.67028667364477,201.95719593948726,740.2984529385934,50.23472695677706
110926_0051_2,Car,13,500.1787584326141,534.7027169457863,178.7710892153674,203.6333140198024,858.3424176934753,47.248532425314664
110926_0051_2,Car,14,491.9568375034015,529.6676505199785,178.88651826418513,205.55258564555103,1005.599080906131,44.26582276099851
110926_0051_2,Car,15,482.4495356266616,523.9197684914215,179.0200056139066,207.7720588127213,1192.3543414948092,41.287354953659204
110926_0051_2,Car,16,471.32982633910655,517.2961899223976,179.17614795702565,210.36814502632862,1433.7826781765298,38.3141158996304
110926_0051_2,Car,17,458.87337961797385,510.4597376701523,178.63652671891444,212.64190882787238,1754.2138171738484,35.41097881778319
110926_0051_2,Car,18,444.3629857661566,502.9333176026915,179.70857705985043,217.1924866048623,2195.445020582002,32.43053358846859
110926_0051_2,Car,19,426.5516662683775,493.9129954469906,180.94251372826224,222.7793219177857,2818.183008236984,29.459108630127677
110926_0051_2,Car,20,404.16794433668025,482.9053876421311,182.33781114479046,229.80184467249862,3737.196648935938,26.49973871886676
110926_0051_2,Car,21,379.01669840603876,471.11843131120037,183.86399279272354,237.76133955497627,4964.039035793879,23.87819394739957
110926_0051_2,Car,22,342.74711918379097,455.06334103989013,183.41129819325954,246.30966952911422,7064.507429345162,20.955174538865172
110926_0051_2,Car,23,294.8611230384839,435.2623440317242,185.07249431652838,260.502478290082,10590.461849387477,18.1959836166798
110926_0051_2,Car,24,225.47618500300274,405.56055938959645,187.25502757362554,281.24190883936706,16925.568713288125,15.517009909425946
110926_0051_2,Car,25,113.18577230119983,363.19889115904994,190.3656006691925,314.8340980194335,31118.7572220838,12.908239510065114
110926_0051_2,Car,26,0.0,297.9050015643043,195.15612885567154,375.0,53576.38871458171,10.422522340509945
110926_0051_2,Car,27,0.0,184.17175076376617,203.49137860270477,375.0,31587.04307381979,8.17291689648754
110926_0051_3,Cyclist,23,742.3952531464598,763.5852656380087,165.15139771509885,204.37574319136283,831.1643706148604,33.52818974503191
110926_0051_3,Cyclist,24,747.409492448336,769.4747443319476,161.25313595854445,201.62526272779456,890.8211462406027,32.64356268535389
110926_0051_3,Cyclist,25,752.7115586603722,775.720995013844,157.11886621625646,198.70802183846277,956.9430292837881,31.761123435624008
110926_0051_3,Cyclist,26,758.41256464052,782.4503817041683,159.83154819629658,202.73019390345755,1031.1897977869958,30.889361476988185
110926_0051_3,Cyclist,27,764.461962893191,789.6152312756125,162.71965850817384,207.01287942293985,1114.1192731909953,30.020592702040563
110926_0051_3,Cyclist,28,770.8926949996487,797.2592251129693,165.80078278944404,211.5822349256018,1207.0980363795468,29.155084763612525
110926_0051_3,Cyclist,29,778.0932128910835,804.7185708811514,164.49394297007848,211.68052831873453,1256.3597272368643,28.38329610112137
110926_0051_3,Cyclist,30,785.72656709268,812.6467987550819,163.10386331800993,211.78435811156342,1310.4901972828084,27.614129581328115
110926_0051_3,Cyclist,31,793.8324015493731,821.0902505692852,161.62237841985555,211.89425899589315,1370.3033306886848,26.847810639910062
110926_0051_3,Cyclist,32,802.4553983375197,830.1015413858964,160.04021914182778,212.01083735989408,1436.7871455692364,26.084590037321355
110926_0051_3,Cyclist,33,811.6460936513791,839.7406458940278,158.3468216002697,212.13478350206583,1511.1487056756073,25.324748323008777
110926_0051_3,Cyclist,34,821.4618902690714,850.0762531901573,156.53008898156736,212.2668868735738,1594.872962941088,24.568598430563544
110926_0051_3,Cyclist,35,832.8487772558829,863.3894535728491,156.6868970253191,214.5789784621717,1768.0633204783662,23.812605591435968
110926_0051_3,Cyclist,36,845.0829966333299,877.7766643633751,156.85634811542516,217.0769999255051,1968.8339807654957,23.062581323074152
110926_0051_3,Cyclist,37,858.2627823448915,893.3733152275817,157.0400350558834,219.7843183159595,2202.985220603724,22.319127291892983
110926_0051_3,Cyclist,38,872.5021591072896,910.3385993082792,157.2398298709875,222.72838656793814,2477.8538593132907,21.582922642705736
110926_0051_3,Cyclist,39,887.9342589297422,928.8609374863228,157.45794794714766,225.94167962867667,2802.8116728850496,20.85473501001859
110926_0051_3,Cyclist,40,902.8741683841417,947.5548374682173,156.63867807034586,228.34556396727655,3203.911639810327,20.133784349059024
110926_0051_3,Cyclist,41,919.1542094862084,968.094519878925,155.7386094193656,230.98699240779234,3682.67922000362,19.420823179974008
110926_0051_3,Cyclist,42,936.963154607317,990.7675621959513,154.74516754824575,233.90300413610365,4259.040503607613,18.716764597510817
110926_0051_3,Cyclist,43,956.5269833177636,1015.92456565717,153.64302559543822,237.13876219229581,4959.444889501239,18.022651781185438
110926_0051_3,Cyclist,44,978.1184980711257,1043.997386374564,152.41330910514685,240.74990551236584,5819.51676781709,17.339679552616584
110926_0051_3,Cyclist,45,1002.0701657533119,1075.5241912988497,151.03250355227905,244.80578221496378,6888.024806377676,16.669216808501446
110926_0051_3,Cyclist,46,1027.9198300871199,1110.6418584986916,148.8838630205644,248.408048166761,8232.8424713022,16.06560263338868
110926_0051_3,Cyclist,47,1056.7362102662428,1150.3124329591772,146.45695205672732,252.48129220293177,9921.35726439265,15.477056227122407
110926_0051_3,Cyclist,48,1089.0609889971322,1195.4827978822077,143.6939835236649,257.1243658399093,12071.466468620405,14.905362624205088
