ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0019_0,Car,7,549.6906457715714,573.9308900172448,173.77324711412916,195.41735210777645,524.6583915250086,59.76163578064835
110926_0019_0,Car,8,548.5896817766309,573.1956293868144,175.36504447773856,197.5854436260994,546.7539773219333,58.287401054601695
110926_0019_0,Car,9,547.4290254927226,572.4227700844411,177.04326347476518,199.8721754243811,570.5799945755309,56.813770008812426
110926_0019_0,Car,10,546.2036384867755,571.6093940908377,178.81512909464652,202.28755085591231,596.3346107021891,55.340790999898005
110926_0019_0,Car,11,544.075754664731,569.9820309233331,178.05051470313862,202.200762117589,625.6429812323433,53.865395080288934
110926_0019_0,Car,12,541.5697733617344,568.0331095654957,176.64902084208825,201.51644213964744,658.0749303178826,52.389326853258886
110926_0019_0,Car,13,538.9104391496126,565.9741865882281,175.16220605793262,200.79002417805273,693.5847970057062,50.91381458070723
110926_0019_0,Car,14,536.0831798068801,563.7957210858985,173.582041511358,200.01750859414685,732.5939727619183,49.43890817215348
110926_0019_0,Car,15,531.9313572112488,561.0469256702337,174.399925358633,201.70274567841437,794.9371341439573,47.96862467229918
110926_0019_0,Car,16,527.4991146268475,558.1275553245054,175.2732529815077,203.50192951248476,864.6003451023975,46.49969875281054
110926_0019_0,Car,17,522.7570359776222,555.0212362172387,176.20785731766213,205.42701886855136,942.7328791115921,45.03226339542868
110926_0019_0,Car,18,518.1288552901608,552.1238478092863,176.851219745588,207.1309625789213,1029.3596311002098,43.56405438490312
110926_0019_0,Car,19,513.1531177774384,549.0283892064075,177.54308638332992,208.96300121673892,1127.1979729236398,42.0972577120977
110926_0019_0,Car,20,507.09087784777773,545.0851449093473,177.98206383028793,210.6314345748055,1240.4889114593957,40.63431975385991
110926_0019_0,Car,21,500.53596465366473,540.8524269134953,178.45686113232196,212.43558423363868,1369.9019075514673,39.173532079120726
110926_0019_0,Car,22,493.4257548520678,536.297163371469,178.9720471363647,214.3927103619463,1518.5337231720387,37.71514467412686
110926_0019_0,Car,23,485.37654992548414,532.0163220313071,178.4708304940598,216.5874012083677,1777.7481715708072,35.25834239173658
110926_0019_0,Car,24,475.8486491192234,526.9823086073337,179.1989209196983,220.4587730877582,2109.7672312913446,32.80809668634925
110926_0019_0,Car,25,464.78278013133854,521.3132045353115,181.0348018371707,226.0780667231635,2546.3148805457427,30.36354529407199
110926_0019_0,Car,26,451.53357082870593,514.6838018732988,182.99237593249168,232.80685704980166,3145.795991924632,27.92479601115388
110926_0019_0,Car,27,435.7403635283631,507.12532623397647,182.59100727060274,237.78434629123583,3939.974447586168,25.48417745344939
110926_0019_0,Car,28,417.45651133892295,498.8124715960026,181.39161329995704,242.9430998330414,5007.580292149783,23.10231086625121
110926_0019_0,Car,29,394.20400771197126,488.66878889086615,179.77738189942343,249.50517915233644,6586.8211095827755,20.728968242367507
110926_0019_0,Car,30,363.3790900851102,475.8717915121267,180.3692015544479,261.132920702735,9085.328944283681,18.36414607607466
110926_0019_0,Car,31,320.9811477175754,459.4398165187439,181.04508551085402,277.13229672672406,13304.10735376607,16.018320019669453
110926_0019_0,Car,32,258.98626735238696,437.5678000437565,181.88043016005147,300.5394203479224,21190.304335360164,13.701250872459338
110926_0019_0,Car,33,160.40839243987415,407.02600227358283,182.58915277574695,337.07382870680664,38098.64153405301,11.443916471387043
110926_0019_0,Car,34,0.0,361.5134965812458,183.64463567830953,375.0,69177.5468455125,9.265491238994876
110926_0019_0,Car,35,0.0,291.5343890525147,188.47191228294497,375.0,54379.35209372551,7.3095972288042095
110926_0019_0,Car,36,0.0,161.19393182511976,195.27805221717534,375.0,28970.087398382373,5.704168847911172
110926_0019_1,Car,76,548.8291948873584,565.8767087380261,173.77027123255033,188.67448008087777,254.0797067751055,73.6446231454369
110926_0019_1,Car,77,547.9796619392126,565.8894929387087,175.16843134789093,190.75861739815738,279.2175974109735,70.51716118664396
110926_0019_1,Car,78,547.0483825588742,565.90340503347,176.70124616083308,193.04343602677875,308.1323572065171,67.39033117300319
110926_0019_1,Car,79,546.6805090222667,566.4094212036939,176.89122648103194,193.94363451973578,336.425460677451,64.6803744360992
110926_0019_1,Car,80,544.9027754392782,565.5344596782678,178.84641290330174,196.55194836914612,365.29501701353246,62.397918895478234
110926_0019_1,Car,81,543.3337592465965,565.2209123005227,179.1527905493804,197.83523353683898,408.9054890877568,59.2632500018858
110926_0019_1,Car,82,541.5816486091799,564.8732290902839,179.49494861740934,199.2683469457254,460.55369854890097,56.12887936356572
110926_0019_1,Car,83,539.0016254610391,563.7415582095063,179.6553435085319,200.52410848141434,516.2918419726784,53.31591698448597
110926_0019_1,Car,84,536.1191554490205,562.4872810566103,179.83454812259342,201.927134339399,582.5400883612375,50.50348833616066
110926_0019_1,Car,85,532.8777414660909,561.0893346980517,180.03607722819902,203.50494278997985,662.0940888445344,47.69168784266354
110926_0019_1,Car,86,529.2058804635999,559.5215385264996,180.26437944941063,205.2923637276556,758.7398133829053,44.88063356705917
110926_0019_1,Car,87,524.7743674414671,557.6003143819619,180.9477952904601,207.87932903805532,884.0530978247043,41.96488439952496
110926_0019_1,Car,88,519.6341351548447,555.4018272548911,181.70975107120853,210.88020227843492,1043.3597171995025,39.0505324977458
110926_0019_1,Car,89,513.6003878482823,552.8613931545055,182.5901657319657,214.40295712629108,1249.0021717383838,36.13791617223343
110926_0019_1,Car,90,507.03154247107886,550.6140549492978,182.6921355278222,217.50173841749344,1517.0899523009446,33.26327801697648
110926_0019_1,Car,91,497.9557858706208,547.323545129684,183.90581739672953,222.53540299224738,1907.0560819569023,30.365297948898988
110926_0019_1,Car,92,487.2324775652428,543.7702838359073,185.34522635348569,228.72121867925807,2452.383450912351,27.468968904070003
110926_0019_1,Car,93,472.057511516598,537.8081202631737,185.6167491968703,234.80286310881112,3234.016931588523,24.571554978600155
110926_0019_1,Car,94,452.24396736036005,530.3290762540178,185.95728764502363,242.74530270120178,4434.298339516346,21.68128568145645
110926_0019_1,Car,95,425.61824230407416,520.1676843288806,188.27175617631008,255.90602587883447,6394.782462128951,18.80683030527835
110926_0019_1,Car,96,387.23610345080726,506.5482486144901,191.37316496414735,274.8844677242597,9963.912677722792,15.950464187995136
110926_0019_1,Car,97,326.50366564959984,486.23240699595095,191.76937360040702,298.50299839005515,17048.427546984196,13.1784952955329
110926_0019_1,Car,98,218.48983792304236,455.6959313121978,195.683810514621,345.80583760219844,35609.85957710521,10.437147299898875
110926_0019_1,Car,99,0.0,404.4634947297429,202.24651829845183,375.0,69872.47693573886,7.805642107117585
110926_0019_1,Car,100,0.0,309.3581180538308,214.6351472905072,375.0,49610.16903618846,5.600819036516578
110926_0019_2,Car,65,540.0025798984248,555.0367051575537,175.77588152374267,191.21221077554898,232.07170751281203,80.31373190500891
110926_0019_2,Car,66,539.1825538975055,555.1537835474421,175.02830210094902,191.02229724375883,255.44376944578624,77.59021221053649
110926_0019_2,Car,67,538.3020346629246,555.2783588459939,174.2244479203238,190.8181089911264,281.6993697219221,74.86671573887938
