ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0027_0,Van,28,3.0050857,2.380532,6.2882209,77.99980381834114,567.5422833027509,592.4588755506675,164.58062543239436,193.9274603614767,731.2231196948609,,,,,,,,,,
110926_0027_0,Van,29,3.0050857,2.380532,6.2882209,75.93481283480764,565.7560632496152,591.4699708044792,164.3750867981532,194.5607834409799,776.1922129528147,,,,,,,,,,
110926_0027_0,Van,30,3.0050857,2.380532,6.2882209,73.87016157247345,563.8647594467891,590.4276348268801,164.1574554726546,195.23138170173266,825.4128299931414,,,,,,,,,,
110926_0027_0,Van,31,3.0050857,2.380532,6.2882209,71.80587918180758,561.8588175497352,589.3274169068166,163.92663189807058,195.94264580823804,879.4350591091319,,,,,,,,,,
110926_0027_0,Van,32,3.0050857,2.380532,6.2882209,69.7419988923529,559.7274894113306,588.1643582593198,163.68137911856374,196.6983902852644,938.9004163000619,,,,,,,,,,
110926_0027_0,Van,33,3.0050857,2.380532,6.2882209,67.67855715497893,557.4586390442814,586.9329165462823,163.42030044638497,197.50292244380722,1004.5606587478222,557.0,587.0,167.0,193.0,780.0,0.7526115256209059,0.4586390442814263,0.06708345371771429,3.579699553615029,4.502922443807222
110926_0027_0,Van,34,3.0050857,2.380532,6.2882209,65.3655493185923,555.6728846373782,586.3128242357312,162.3681198061746,197.72637614496415,1083.374838523596,555.0,585.0,165.0,195.0,900.0,0.7972492320782595,0.6728846373781607,1.3128242357312274,2.6318801938253955,2.7263761449641493
110926_0027_0,Van,35,3.0050857,2.380532,6.2882209,63.05272631889448,553.7482810683167,585.649098962816,161.23412170479662,197.9672133867237,1171.8156684471012,551.0,587.0,157.0,195.0,1368.0,0.7364402438814873,2.7482810683167145,1.3509010371840304,4.234121704796621,2.9672133867236994
110926_0027_0,Van,36,3.0050857,2.380532,6.2882209,60.740109097873386,551.6679790630848,584.9369673673779,160.00837682312056,198.22754481112634,1271.513052792777,,,,,,,,,,
110926_0027_0,Van,37,3.0050857,2.380532,6.2882209,58.42772262754327,549.4122889243702,584.1709337138011,158.6792818306377,198.5098370725845,1384.4561214206356,547.0,584.0,154.0,196.0,1554.0,0.7834572650929176,2.4122889243701593,0.1709337138011051,4.679281830637706,2.509837072584503
110926_0027_0,Van,38,3.0050857,2.380532,6.2882209,56.11559504670088,546.9580539358193,583.3446372911952,157.23319006692293,198.81699142051954,1513.0924541860377,544.0,585.0,153.0,196.0,1763.0,0.7561464684754826,2.9580539358192937,1.6553627088047733,4.23319006692293,2.8169914205195425
110926_0027_0,Van,39,3.0050857,2.380532,6.2882209,53.72734679431941,543.7572677975787,582.0423492946632,156.53455008648066,200.10353920351457,1668.042299091228,544.0,582.0,152.0,198.0,1748.0,0.8561864006894742,0.2427322024212799,0.04234929466315407,4.534550086480664,2.103539203514572
110926_0027_0,Van,40,3.0050857,2.380532,6.2882209,51.33977521041433,540.2357008856999,580.6246412537736,155.76588598708477,201.5191087623443,1847.9241863171483,541.0,582.0,156.0,202.0,1886.0,0.9344293486050962,0.7642991143001154,1.375358746226425,0.23411401291522793,0.4808912376556975
110926_0027_0,Van,41,3.0050857,2.380532,6.2882209,48.95297930403977,536.3425866323664,579.0754573806448,154.91611465179503,203.0841331363545,2058.3577081013646,,,,,,,,,,
110926_0027_0,Van,42,3.0050857,2.380532,6.2882209,46.56707834741927,532.01584950548,577.3756191141383,153.97168377526364,204.82360043666634,2306.63122391992,533.0,579.0,152.0,206.0,2484.0,0.8905068571659362,0.9841504945200086,1.624380885861683,1.9716837752636422,1.1763995633336606
110926_0027_0,Van,43,3.0050857,2.380532,6.2882209,44.182217326371116,527.1787702550837,575.5020271122966,152.91584367288567,206.7683980715191,2602.330818622192,527.0,573.0,151.0,209.0,2668.0,0.8804205107100276,0.17877025508369115,2.5020271122965596,1.9158436728856714,2.2316019284808988
110926_0027_0,Van,44,3.0050857,2.380532,6.2882209,41.79857424508348,521.7353971961762,573.4266053524404,151.7276452356182,208.9571628548242,2958.262907936967,524.0,570.0,153.0,212.0,2714.0,0.8308055414798747,2.2646028038237773,3.426605352440447,1.272354764381788,3.0428371451758096
110926_0027_0,Van,45,3.0050857,2.380532,6.2882209,39.41637006315889,515.5641166320228,571.114884569951,150.38053584094732,211.43887397552592,3391.837572389527,517.0,567.0,149.0,213.0,3200.0,0.8626689307710305,1.435883367977226,4.114884569950959,1.3805358409473172,1.5611260244740777
110926_0027_0,Van,46,3.0050857,2.380532,6.2882209,37.03588243821234,508.50845910098514,568.5240726380774,148.8403515392563,214.2765617736456,3927.194304759032,510.0,565.0,147.0,214.0,3685.0,0.8896257897335867,1.4915408990148649,3.5240726380774277,1.8403515392562895,0.27656177364559653
110926_0027_0,Van,47,3.0050857,2.380532,6.2882209,34.56851177233363,500.1658132328168,565.5903653989244,146.61673707384588,217.3076704816959,4624.922660412723,503.0,563.0,145.0,217.0,4320.0,0.8943373920346569,2.834186767183212,2.590365398924405,1.6167370738458828,0.30767048169590794
110926_0027_0,Van,48,3.0050857,2.380532,6.2882209,32.10365261152225,490.36732627214735,562.2369019976028,144.00502487156098,220.86830987738614,5524.131682233415,495.0,560.0,144.0,221.0,5005.0,0.9029635153445175,4.632673727852648,2.2369019976027857,0.005024871560976862,0.13169012261386115
110926_0027_0,Van,49,3.0050857,2.380532,6.2882209,29.641931307756508,478.6954891099219,558.3666522298921,140.8938953988938,225.11052366115067,6709.636727696163,485.0,555.0,142.0,224.0,5740.0,0.855485957429904,6.30451089007812,3.366652229892111,1.1061046011062103,1.1105236611506655
110926_0027_0,Van,50,3.0050857,2.380532,6.2882209,27.184200939282714,464.5562775688068,553.8501848360326,137.12495591674025,230.25072281559804,8315.563593655887,470.0,550.0,139.0,228.0,7120.0,0.8562257891253449,5.44372243119318,3.850184836032554,1.875044083259752,2.2507228155980386
110926_0027_0,Van,51,3.0050857,2.380532,6.2882209,24.73165086671167,447.07483021103496,548.5109071974181,132.46491353995629,236.60778424668828,10563.84425059101,456.0,547.0,133.0,235.0,9282.0,0.8786574072673122,8.925169788965036,1.5109071974180779,0.5350864600437149,1.6077842466882828
110926_0027_0,Van,52,3.0050857,2.380532,6.2882209,22.233717554975236,425.39638483340065,542.7104101268765,127.47575714423174,245.92254950184517,13895.46999457214,433.0,542.0,128.0,243.0,12535.0,0.9020925528173162,7.603615166599354,0.710410126876468,0.5242428557682643,2.922549501845168
110926_0027_0,Van,53,3.0050857,2.380532,6.2882209,19.736704684144495,397.00363939741635,535.7079293790033,116.83405403331717,254.12478594644045,19042.813491062167,407.0,538.0,123.0,253.0,17030.0,0.8651165313839063,9.99636060258365,2.2920706209966966,6.165945966682827,1.1247859464404542
110926_0027_0,Van,54,3.0050857,2.380532,6.2882209,17.261026437401107,357.92022948569945,526.9370239470056,107.88182237525265,271.1716595900655,27598.724854156164,375.0,529.0,113.0,269.0,24024.0,0.8489150995992795,17.07977051430055,2.0629760529943724,5.1181776247473465,2.171659590065474
110926_0027_0,Van,55,3.0050857,2.380532,6.2882209,14.79927501685419,300.59161426703486,515.5485341643143,91.18588377532056,292.60303875392333,43296.011248673436,317.0,518.0,101.0,290.0,37989.0,0.857546627121721,16.408385732965144,2.451465835685667,9.814116224679438,2.603038753923329
110926_0027_0,Van,56,3.0050857,2.380532,6.2882209,12.367878269405216,208.4207762462353,500.2063119893385,64.84147068104788,327.618418870489,76674.51260839374,233.0,509.0,82.0,321.0,65964.0,0.8106801964034697,24.579223753764694,8.793688010661526,17.15852931895212,6.618418870488995
110926_0027_0,Van,57,3.0050857,2.380532,6.2882209,9.993250208419644,36.69219638723307,478.87702050829614,20.98197967494038,375.0,156541.39605312343,62.0,478.0,52.0,368.0,131456.0,0.8397523167315405,25.307803612766932,0.8770205082961411,31.01802032505962,7.0
110926_0027_0,Van,58,3.0050857,2.380532,6.2882209,7.770543453258,0.0,451.36378862112235,0.0,375.0,169261.42073292087,3.0,441.0,2.0,366.0,159432.0,0.9419275775285451,3.0,10.363788621122353,2.0,9.0
110926_0027_0,Van,59,3.0050857,2.380532,6.2882209,5.7946781695067475,0.0,392.88061588300843,0.0,375.0,147330.23095612816,,,,,,,,,,
110926_0027_1,Car,93,1.5212834,1.7258377,4.2770772,60.81637191798161,552.8958733252416,576.9251390505775,181.15513225447157,200.2825311079495,459.6173496847064,551.0,584.0,180.0,202.0,726.0,0.6330817488770061,1.8958733252416096,7.0748609494224866,1.1551322544715674,1.7174688920505048
110926_0027_1,Car,94,1.5212834,1.7258377,4.2770772,56.554858250691005,548.6254461473635,574.6255504231465,181.36608422088258,202.023451863667,537.0937127755798,,,,,,,,,,
110926_0027_1,Car,95,1.5212834,1.7258377,4.2770772,52.294994857241186,543.6209830082427,571.9621362126647,181.61039765518706,204.06373260582728,636.3534057862996,545.0,575.0,180.0,205.0,750.0,0.775183285502837,1.3790169917573394,3.0378637873352545,1.6103976551870574,0.9362673941727166
110926_0027_1,Car,96,1.5212834,1.7258377,4.2770772,48.037221151084445,537.6754153902441,568.8411498593211,181.89666604379804,206.487851000355,766.4023406360162,540.0,571.0,179.0,209.0,930.0,0.7184599946264165,2.3245846097559024,2.158850140678851,2.896666043798035,2.5121489996450066
110926_0027_1,Car,97,1.5212834,1.7258377,4.2770772,44.000270990674025,531.0474295952584,565.6687043728979,182.24477116907462,209.2801213579401,935.9982875984173,533.0,563.0,182.0,207.0,750.0,0.7872620104238136,1.9525704047415502,2.668704372897878,0.2447711690746246,2.2801213579400894
110926_0027_1,Car,98,1.5212834,1.7258377,4.2770772,39.96626465744907,522.9816586506088,561.8783078067759,182.66065484572735,212.6783751080788,1167.588733512652,524.0,562.0,180.0,216.0,1368.0,0.812988868211831,1.0183413493912212,0.12169219322413483,2.6606548457273504,3.3216248919212035
110926_0027_1,Car,99,1.5212834,1.7258377,4.2770772,35.936193900426524,512.9533384060962,557.2699315023868,183.1662474705105,216.90389032819587,1495.137390552017,516.0,555.0,181.0,214.0,1287.0,0.7612688845941255,3.046661593903764,2.2699315023868394,2.1662474705105126,2.903890328195871
110926_0027_1,Car,100,1.5212834,1.7258377,4.2770772,31.753122553976972,499.69032291916693,551.7264745889424,183.67355504164493,222.37042366352773,2013.63612475367,504.0,550.0,180.0,221.0,1886.0,0.7866769012355039,4.309677080833069,1.7264745889424375,3.6735550416449314,1.3704236635277312
110926_0027_1,Car,101,1.5212834,1.7258377,4.2770772,27.57807342711982,481.9455899488942,544.578762942206,184.3275503092165,229.68558747320623,2840.917788329235,485.0,540.0,181.0,228.0,2585.0,0.7943247052888501,3.0544100511057763,4.578762942206026,3.327550309216491,1.6855874732062262
110926_0027_1,Car,102,1.5212834,1.7258377,4.2770772,23.415338095364884,456.9852334544432,535.0128904448067,185.20260610253516,239.97794167183224,4273.991095333169,463.0,532.0,183.0,233.0,3450.0,0.7451517963433859,6.014766545556824,3.012890444806658,2.2026061025351567,6.977941671832241
110926_0027_1,Car,103,1.5212834,1.7258377,4.2770772,19.27289714686877,419.28416075310525,521.5523256535322,186.4335979338173,255.52936475415174,7066.29727510341,,,,,,,,,,
110926_0027_1,Car,104,1.5212834,1.7258377,4.2770772,15.437101024919537,360.9792812669033,501.9629735364727,189.02552503499425,280.7237119607793,12927.948967222337,367.0,498.0,191.0,279.0,11528.0,0.8917114407883431,6.0207187330967145,3.9629735364727026,1.9744749650057543,1.723711960779326
110926_0027_1,Car,105,1.5212834,1.7258377,4.2770772,11.668363088683828,249.31065963740147,470.3543234218326,193.20579392842882,329.01997711475883,30020.86464539627,243.0,464.0,195.0,324.0,28509.0,0.8981669865917411,6.310659637401471,6.354323421832589,1.7942060715711818,5.019977114758831
110926_0027_1,Car,106,1.5212834,1.7258377,4.2770772,8.06128945226511,0.0,410.76907700856896,201.07938747187458,375.0,71441.20948094303,1.0,389.0,200.0,372.0,66736.0,0.9228665008711742,1.0,21.769077008568956,1.0793874718745826,3.0
110926_0027_1,Car,107,1.5212834,1.7258377,4.2770772,4.980479082269899,0.0,256.57781488325804,221.41425812665597,375.0,39406.69404708672,,,,,,,,,,
110926_0027_2,Car,99,1.4427363,1.6974356,3.6513433,59.87777018434643,553.2085674345931,577.1640323069998,180.85941295329715,199.17980542259716,438.87351824702165,554.0,577.0,179.0,198.0,437.0,0.8185231476544896,0.7914325654069216,0.16403230699984306,1.8594129532971522,1.1798054225971555
110926_0027_2,Car,100,1.4427363,1.6974356,3.6513433,55.54817403825075,549.0733460479255,575.1168123877486,180.9316056374607,200.74795419410532,516.0864066131763,549.0,574.0,178.0,199.0,525.0,0.7624568253932136,0.07334604792549726,1.1168123877486096,2.931605637460706,1.7479541941053185
110926_0027_2,Car,101,1.4427363,1.6974356,3.6513433,51.22000781009487,544.2056224439569,572.7318989026394,181.01570325538347,202.59396625351084,615.5474957827394,544.0,571.0,178.0,200.0,594.0,0.7257675843760341,0.20562244395694051,1.7318989026393865,3.015703255383471,2.5939662535108425
110926_0027_2,Car,102,1.4427363,1.6974356,3.6513433,46.893667821624895,538.3918536550583,569.9182263981033,181.11491519465596,204.7988731661183,746.669287038935,539.0,570.0,178.0,202.0,744.0,0.7642319660133092,0.6081463449417015,0.08177360189665706,3.114915194655964,2.7988731661183124
110926_0027_2,Car,103,1.4427363,1.6974356,3.6513433,42.67357201105289,531.9312337959988,567.440796137255,181.6469259832061,207.86073228722637,930.8407891542236,534.0,567.0,178.0,206.0,924.0,0.7645163501262024,2.0687662040012356,0.4407961372550062,3.6469259832061027,1.8607322872263694
110926_0027_2,Car,104,1.4427363,1.6974356,3.6513433,38.45616056777724,523.9631199966933,564.434476812527,182.29227115108995,211.63780156399153,1187.6534322904397,526.0,562.0,180.0,212.0,1152.0,0.8232756321781615,2.036880003306692,2.4344768125270093,2.292271151089949,0.36219843600846957
110926_0027_2,Car,105,1.4427363,1.6974356,3.6513433,34.18358605517434,514.07547712618,560.4453628187049,184.36967013249077,217.904338358429,1554.9987323735027,516.0,556.0,183.0,217.0,1360.0,0.8107994289643026,1.924522873820024,4.4453628187048935,1.3696701324907679,0.904338358428987
110926_0027_2,Car,106,1.4427363,1.6974356,3.6513433,29.919827852079948,499.78152412546547,554.177886504916,185.22151498747763,224.08577874399003,2114.074574909796,503.0,549.0,181.0,221.0,1840.0,0.7130077504583548,3.2184758745345334,5.177886504916046,4.221514987477633,3.0857787439900335
110926_0027_2,Car,107,1.4427363,1.6974356,3.6513433,25.66560356000223,480.2232942734559,545.9103757599253,186.3450424966647,232.54523681514448,3034.755928888701,484.0,540.0,184.0,231.0,2632.0,0.789834418597196,3.776705726544094,5.910375759925273,2.3450424966646892,1.5452368151444773
110926_0027_2,Car,108,1.4427363,1.6974356,3.6513433,21.426592771479328,451.83625514828503,534.5037222438023,187.8948848546957,244.82642155391792,4706.385936780184,456.0,528.0,183.0,242.0,4248.0,0.7700550924773973,4.163744851714966,6.503722243802258,4.894884854695704,2.8264215539179247
110926_0027_2,Car,109,1.4427363,1.6974356,3.6513433,17.214038276503633,406.89964874399874,517.7510791618637,190.17049887598003,264.27484340365,8214.572591070497,413.0,515.0,188.0,259.0,7242.0,0.8322237447178962,6.100351256001261,2.751079161863686,2.17049887598003,5.274843403649982
110926_0027_2,Car,110,1.4427363,1.6974356,3.6513433,13.079138609925794,326.5794906529753,489.76070016855385,193.34728811424193,298.91467790504106,17226.614351465138,334.0,485.0,193.0,293.0,15100.0,0.8708554732610905,7.420509347024677,4.7607001685538535,0.34728811424193395,5.91467790504106
110926_0027_2,Car,111,1.4427363,1.6974356,3.6513433,9.066071424165745,135.04041263398778,437.4665202801518,199.27732374306495,375.0,53143.125005551876,136.0,423.0,202.0,369.0,47929.0,0.9018852390594804,0.9595873660122152,14.466520280151826,2.7226762569350456,6.0
110926_0027_2,Car,112,1.4427363,1.6974356,3.6513433,5.794795256811541,0.0,331.0458281114303,216.77641446942363,375.0,52379.257898729375,,,,,,,,,,
110926_0027_3,Car,0,1.4476805,1.5618391,3.4738679,26.351117710480292,491.5577591762024,550.0775084764007,184.92963285357428,229.4443660212888,2604.9910251398746,493.0,549.0,181.0,228.0,2632.0,0.853769017627456,1.44224082379759,1.0775084764006806,3.929632853574276,1.4443660212888005
110926_0027_3,Car,1,1.4476805,1.5618391,3.4738679,23.53797806116333,476.05741042697207,542.9072384963259,184.60591912018728,235.02181412315593,3370.293912911051,477.0,540.0,183.0,234.0,3213.0,0.8964012214538688,0.9425895730279308,2.907238496325931,1.6059191201872807,1.0218141231559343
110926_0027_3,Car,2,1.4476805,1.5618391,3.4738679,20.731679930326976,455.7680973341345,533.8722648581955,183.86874513330267,241.9312075195215,4534.920289072729,457.0,527.0,184.0,242.0,4060.0,0.8932644405605521,1.2319026658655048,6.8722648581955355,0.13125486669733277,0.06879248047849273
