ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0020_0,Car,0,0.0,379.6852361283481,195.62227451074662,375.0,68107.07405855317,8.416386278762591
110926_0020_0,Car,1,0.0,369.608076706866,196.26304055101664,375.0,66062.62381837184,8.083950737050623
110926_0020_0,Car,2,0.0,358.6075838180896,196.96241074327273,375.0,63845.62971215243,7.756668712360951
110926_0020_0,Car,3,0.0,346.55076104346847,197.72881028807373,375.0,61433.46570574913,7.435220751496664
110926_0020_0,Car,4,0.0,333.27778559912616,198.57236040410314,375.0,58799.413043001216,7.120397103213765
110926_0020_0,Car,5,0.0,318.59487492858847,199.5053283693417,375.0,55911.70295880328,6.813116072335656
110926_0020_0,Car,6,0.0,302.2647646499897,200.5427279168869,375.0,52732.286287681396,6.514444995932012
110926_0020_0,Car,7,0.0,283.99381390271435,201.70313176857601,375.0,49215.23854643823,6.225623446814832
110926_0020_0,Car,8,0.0,263.41413159028264,203.00979718924478,375.0,45304.64991543168,5.948086021419429
110926_0020_0,Car,9,0.0,240.05863543677393,204.49223527425377,375.0,40931.86133143713,5.683486402088343
110926_0020_0,Car,10,0.0,213.32506904141644,206.18847316642442,375.0,36011.730616759436,5.433714634222813
110926_0020_1,Car,0,335.62695403801325,469.86855663193955,191.99034833934542,276.9107230145666,11399.847189278365,15.574313263556368
110926_0020_1,Car,1,326.21934378928273,466.0492746997752,191.94846702111252,279.5772641122157,12253.12864301852,15.20705605260087
110926_0020_1,Car,2,316.18880095871503,462.04741528151004,191.90458603881876,282.420592367521,13202.539257137852,14.840743599579234
110926_0020_1,Car,3,305.47133300335133,457.84956610676403,191.85855862945303,285.4588919099533,14262.653403173188,14.4754476009937
110926_0020_1,Car,4,293.9938750522058,453.44096957493,191.81022332260483,288.71292827157004,15450.854755505312,14.111247079167653
110926_0020_1,Car,5,281.67261451501554,448.80534654742985,191.75940201584856,292.20652573765915,16788.002212424137,13.748229035446567
110926_0020_1,Car,6,268.4109424966921,443.9246961876124,191.7058977889763,295.9671511974845,18299.283950247536,13.386489562746442
110926_0020_1,Car,7,254.09693470530107,438.7790692567826,191.64949242897714,300.0266323193626,20015.3215315409,13.026135512091784
110926_0020_1,Car,8,238.60013837399813,433.3462788605562,191.5899432714831,304.4220737480918,21973.62193319529,12.667284672038164
110926_0020_1,Car,9,221.7676511198648,427.6016040831334,191.52697996690074,309.196975768601,24220.480381035188,12.310068950008448
110926_0020_1,Car,10,203.4189832291066,421.5173877246042,191.46030008905785,314.4027003005544,26813.54133097432,11.9546344786316
110926_0020_1,Car,11,184.39873399748606,416.92325952109695,192.2361253209265,321.4503997926237,30045.487862409023,11.590006547355571
110926_0020_1,Car,12,163.49011011950086,412.03214157964334,193.06184491984865,329.1996525863219,33835.96727595542,11.22714956663187
110926_0020_1,Car,13,140.3969980572764,406.8143613959688,193.94243619271893,337.760688822059,38315.67966548675,10.866240923443554
110926_0020_1,Car,14,114.75796251246396,401.23616081358176,194.88356092554383,347.2681049798839,43654.84962962465,10.507481466090498
110926_0020_1,Car,15,86.12716253956837,395.25896360172624,195.89168793459,357.8879979628522,50078.211084460396,10.151099006625957
110926_0020_1,Car,16,59.36291368736424,389.2059371282022,199.41466982061826,372.5530915286107,57108.50048993904,9.855231774365745
110926_0020_1,Car,17,29.563983507541916,382.711561794801,196.13241405662382,375.0,63166.65480999148,9.544211957347095
110926_0020_1,Car,18,0.0,375.8525858877646,201.87739257398906,375.0,65068.57967669853,9.258159246502066
110926_0020_1,Car,19,0.0,368.4910334140344,203.82501707886306,375.0,63076.44635123944,8.964989435501053
110926_0020_1,Car,20,0.0,360.60363513437545,205.74264570094496,375.0,61034.81723346616,8.67441072992777
110926_0020_1,Car,21,0.0,352.83130497991186,204.01658645716776,375.0,60328.300930237434,8.403494312843444
110926_0020_1,Car,22,0.0,344.55000140334835,206.61423890829371,375.0,58017.31422045128,8.14644462696857
110926_0020_1,Car,23,0.0,335.63697927198564,203.98839354231208,375.0,57397.819011907966,7.878976794888235
110926_0020_1,Car,24,0.0,326.10516507995806,208.13242842098418,375.0,54416.37697626667,7.632030702501272
110926_0020_1,Car,25,0.0,315.78553611700397,204.95522871212205,375.0,53697.67926503586,7.37013814603675
110926_0020_1,Car,26,0.0,305.8649328768742,208.8350750600946,375.0,50824.023613235004,7.161171984085669
110926_0020_1,Car,27,0.0,295.21283310158447,212.11530834633672,375.0,48085.65129195595,6.954157322069624
110926_0020_1,Car,28,0.0,283.73432782388545,212.67800929056946,375.0,46056.320924975254,6.7440052580839085
110926_0020_1,Car,29,0.0,271.337887153678,211.02542459540695,375.0,44492.51483720374,6.532512994059179
110926_0020_1,Car,30,0.0,257.9327622638481,210.70119353447794,375.0,42378.04498830549,6.328950355442626
110926_0020_1,Car,31,0.0,245.52617642528764,213.4605092437144,375.0,39662.1735070789,6.1594637460467405
110926_0020_1,Car,32,0.0,232.16681521679706,219.21022308566782,375.0,36169.216349535796,6.00122668859729
