ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0001_0,truck,0,310,409,165,235,6930
110926_0001_1,car,0,408,469,177,218,2501
110926_0001_0,truck,1,292,400,168,241,7884
110926_0001_1,car,1,400,463,179,220,2583
110926_0001_2,car,1,466,504,180,204,912
110926_0001_3,car,1,501,531,177,199,660
110926_0001_0,car,2,386,455,181,223,2898
110926_0001_1,truck,2,267,387,168,249,9720
110926_0001_2,car,2,458,496,183,210,1026
110926_0001_0,truck,3,239,368,170,251,10449
110926_0001_1,car,3,373,445,182,227,3240
110926_0001_2,car,3,525,552,178,199,567
110926_0001_3,car,3,550,578,178,195,476
110926_0001_4,car,3,488,520,178,200,704
110926_0001_5,car,3,447,494,185,214,1363
110926_0001_0,car,4,358,436,181,229,3744
110926_0001_1,truck,4,210,349,169,254,11815
110926_0001_2,car,4,486,518,177,200,736
110926_0001_3,car,4,547,577,178,195,510
110926_0001_4,car,4,194,393,170,252,16318
110926_0001_5,car,4,521,549,177,198,588
110926_0001_0,car,5,341,425,181,232,4284
110926_0001_1,truck,5,172,331,169,262,14787
110926_0001_2,car,5,430,481,182,214,1632
110926_0001_3,car,5,476,509,176,201,825
110926_0001_0,car,6,326,413,180,233,4611
110926_0001_1,truck,6,133,307,166,268,17748
110926_0001_2,car,6,424,476,181,215,1768
110926_0001_3,car,6,468,505,176,204,1036
110926_0001_4,car,6,535,569,177,195,612
110926_0001_5,car,6,506,538,176,201,800
110926_0001_6,car,6,432,505,177,208,2263
110926_0001_0,car,7,307,402,182,240,5510
110926_0001_1,truck,7,81,280,168,280,22288
110926_0001_2,car,7,460,497,176,203,999
110926_0001_3,car,7,532,568,177,197,720
110926_0001_4,car,7,504,535,176,201,775
110926_0001_5,car,7,412,467,184,216,1760
110926_0001_0,car,8,283,387,183,245,6448
110926_0001_1,truck,8,17,252,167,289,28670
110926_0001_2,car,8,454,494,177,205,1120
110926_0001_3,car,8,500,534,177,203,884
110926_0001_4,car,8,530,565,178,199,735
110926_0001_5,car,8,401,458,186,219,1881
110926_0001_0,car,9,259,370,182,248,7326
110926_0001_1,truck,9,2,215,166,304,29394
110926_0001_2,car,9,445,489,176,205,1276
110926_0001_3,car,9,388,451,186,220,2142
110926_0001_4,car,9,2,220,162,301,30302
110926_0001_5,car,9,528,563,177,195,630
110926_0001_6,car,9,486,525,178,204,1014
110926_0001_0,car,10,229,354,180,251,8875
110926_0001_1,car,10,374,442,183,221,2584
110926_0001_2,car,10,435,480,176,206,1350
110926_0001_3,truck,10,1,170,162,309,24843
110926_0001_4,car,10,474,510,177,204,972
110926_0001_5,car,10,489,521,176,202,832
110926_0001_0,car,11,195,332,180,258,10686
110926_0001_1,car,11,0,121,156,299,17303
110926_0001_2,car,11,517,553,174,196,792
110926_0001_3,car,11,427,475,174,206,1536
110926_0001_4,car,11,360,430,181,221,2800
110926_0001_5,car,11,468,515,174,204,1410
110926_0001_0,car,12,153,311,182,264,12956
110926_0001_1,car,12,343,418,181,224,3225
110926_0001_2,car,12,411,468,175,210,1995
110926_0001_3,car,12,0,59,166,309,8437
110926_0001_4,car,12,512,549,176,197,777
110926_0001_5,car,12,467,510,175,204,1247
110926_0001_6,car,12,554,575,170,187,357
110926_0001_0,car,13,108,287,185,274,15931
110926_0001_1,car,13,324,408,185,230,3780
110926_0001_2,car,13,402,456,176,214,2052
110926_0001_3,car,13,501,547,178,200,1012
110926_0001_4,car,13,470,504,176,204,952
110926_0001_0,car,14,56,257,185,283,19698
110926_0001_1,car,14,304,392,187,234,4136
110926_0001_2,car,14,388,451,176,216,2520
110926_0001_3,car,14,499,543,177,201,1056
110926_0001_0,car,15,3,226,183,293,24530
110926_0001_1,car,15,281,381,187,239,5200
110926_0001_2,car,15,494,540,176,199,1058
110926_0001_3,car,15,377,442,177,220,2795
110926_0001_4,car,15,428,484,176,215,2184
110926_0001_0,car,16,0,186,186,305,22134
110926_0001_1,car,16,363,431,177,223,3128
110926_0001_2,car,16,258,368,189,242,5830
110926_0001_3,car,16,486,534,177,202,1200
110926_0001_4,car,16,426,486,176,215,2340
110926_0001_0,car,17,0,143,182,310,18304
110926_0001_1,car,17,229,351,189,250,7442
110926_0001_2,car,17,348,422,178,225,3478
110926_0001_3,car,17,480,531,178,204,1326
110926_0001_4,car,17,437,481,177,214,1628
110926_0001_0,car,18,0,91,192,307,10465
110926_0001_1,car,18,203,333,190,254,8320
110926_0001_2,car,18,331,409,177,229,4056
110926_0001_3,car,18,476,527,179,203,1224
110926_0001_4,car,18,408,475,177,218,2747
110926_0001_0,car,19,167,314,189,261,10584
110926_0001_1,car,19,316,397,178,231,4293
110926_0001_2,car,19,0,22,203,312,2398
110926_0001_3,car,19,470,521,178,204,1326
110926_0001_4,car,19,408,468,177,217,2400
110926_0001_6,car,19,393,438,180,221,1845
110926_0001_0,car,20,126,293,191,265,12358
110926_0001_1,car,20,293,382,177,234,5073
110926_0001_2,car,20,463,518,178,204,1430
110926_0001_3,car,20,418,462,177,215,1672
110926_0001_4,car,20,532,559,177,191,378
110926_0001_0,car,21,79,266,192,274,15334
110926_0001_1,car,21,273,374,177,238,6161
110926_0001_2,car,21,455,515,177,207,1800
110926_0001_3,car,21,396,455,176,218,2478
110926_0001_4,car,21,364,428,177,224,3008
110926_0001_0,car,22,25,241,188,283,20520
110926_0001_1,car,22,251,358,178,239,6527
110926_0001_2,car,22,445,509,179,211,2048
110926_0001_4,car,22,382,448,175,220,2970
110926_0001_5,car,22,521,550,178,193,435
110926_0001_6,car,22,350,413,179,227,3024
110926_0001_7,car,22,469,512,176,203,1161
110926_0001_0,car,23,1,211,193,294,21210
110926_0001_1,car,23,225,343,178,248,8260
110926_0001_2,car,23,439,507,179,211,2176
110926_0001_3,car,23,377,439,177,222,2790
110926_0001_4,car,23,335,397,185,231,2852
110926_0001_5,car,23,522,549,179,195,432
110926_0001_0,car,24,0,168,197,304,17976
110926_0001_1,car,24,193,323,179,255,9880
110926_0001_2,car,24,315,388,187,233,3358
110926_0001_3,car,24,434,502,179,208,1972
110926_0001_4,car,24,520,547,175,193,486
110926_0001_5,car,24,371,433,179,221,2604
110926_0001_0,car,25,0,126,200,294,11844
110926_0001_1,car,25,160,303,177,257,11440
110926_0001_2,car,25,297,369,188,234,3312
110926_0001_3,car,25,425,493,179,211,2176
110926_0001_4,car,25,347,422,176,226,3750
110926_0001_5,car,25,517,546,178,193,435
110926_0001_6,car,25,467,497,179,204,750
110926_0001_0,car,26,116,282,175,265,14940
110926_0001_1,car,26,274,354,187,239,4160
110926_0001_2,car,26,0,72,209,303,6768
110926_0001_3,car,26,342,409,177,227,3350
110926_0001_4,car,26,412,485,179,213,2482
110926_0001_5,car,26,459,493,178,205,918
110926_0001_6,car,26,510,539,176,192,464
110926_0001_0,car,27,68,254,174,278,19344
110926_0001_1,car,27,246,340,189,246,5358
110926_0001_2,car,27,321,399,176,229,4134
110926_0001_3,car,27,408,465,180,212,1824
110926_0001_4,car,27,454,487,177,205,924
110926_0001_5,car,27,508,534,175,191,416
110926_0001_0,car,28,216,324,191,253,6696
110926_0001_1,car,28,7,224,174,287,24521
110926_0001_2,car,28,310,387,178,234,4312
110926_0001_3,car,28,398,465,181,214,2211
110926_0001_4,car,28,440,481,179,209,1230
110926_0001_5,car,28,507,534,176,192,432
110926_0001_0,car,29,179,304,194,261,8375
110926_0001_1,car,29,285,376,178,244,6006
110926_0001_2,car,29,0,185,177,298,22385
110926_0001_3,car,29,391,467,180,218,2888
110926_0001_4,car,29,438,477,178,210,1248
110926_0001_5,car,29,501,530,177,194,493
110926_0001_0,car,30,140,281,195,268,10293
110926_0001_1,car,30,265,359,175,246,6674
110926_0001_2,car,30,380,460,181,217,2880
110926_0001_3,car,30,0,144,179,311,19008
110926_0001_4,car,30,434,471,177,209,1184
110926_0001_5,car,30,496,523,176,194,486
110926_0001_6,car,30,658,691,173,186,429
110926_0001_0,car,31,77,255,193,281,15664
110926_0001_1,car,31,240,344,178,249,7384
110926_0001_2,car,31,367,445,181,220,3042
110926_0001_3,car,31,0,98,177,300,12054
110926_0001_4,car,31,422,466,178,212,1496
110926_0001_5,car,31,493,522,177,195,522
110926_0001_0,car,32,12,221,195,294,20691
110926_0001_1,car,32,213,327,181,256,8550
110926_0001_2,car,32,355,434,184,223,3081
110926_0001_3,car,32,0,32,191,309,3776
110926_0001_4,car,32,487,519,178,196,576
110926_0001_5,car,32,410,458,178,212,1632
110926_0001_6,car,32,654,689,173,188,525
110926_0001_0,car,33,0,189,199,299,18900
110926_0001_1,car,33,175,308,181,264,11039
110926_0001_2,car,33,341,430,183,225,3738
110926_0001_3,car,33,484,519,177,198,735
110926_0001_4,car,33,405,452,179,217,1786
110926_0001_0,car,34,1,151,206,311,15750
110926_0001_1,car,34,131,288,183,276,14601
110926_0001_2,car,34,327,411,184,229,3780
110926_0001_3,car,34,394,443,181,218,1813
110926_0001_4,car,34,479,515,176,198,792
110926_0001_0,car,35,0,101,210,309,9999
110926_0001_1,car,35,82,264,184,285,18382
110926_0001_2,car,35,309,399,184,231,4230
110926_0001_3,car,35,388,437,180,218,1862
110926_0001_4,car,35,476,510,177,198,714
110926_0001_0,car,36,291,388,185,235,4850
110926_0001_1,car,36,8,237,183,301,27022
110926_0001_2,car,36,0,40,225,315,3600
110926_0001_3,car,36,376,429,181,219,2014
110926_0001_4,car,36,470,510,175,199,960
