ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0046_0,car,0,209,470,194,362,43848
110926_0046_1,car,0,580,665,185,262,6545
110926_0046_0,car,1,128,458,197,370,57090
110926_0046_1,car,1,581,670,186,263,6853
110926_0046_0,car,2,7,434,199,372,73871
110926_0046_1,car,2,582,675,186,264,7254
110926_0046_0,car,3,3,413,198,370,70520
110926_0046_1,car,3,588,686,184,271,8526
110926_0046_0,car,4,3,379,206,370,61664
110926_0046_1,car,4,595,692,184,269,8245
110926_0046_0,car,5,3,322,216,367,48169
110926_0046_1,car,5,605,702,184,273,8633
110926_0046_0,car,6,0,207,234,369,27945
110926_0046_1,car,6,617,724,183,280,10379
110926_0046_0,car,7,630,741,183,285,11322
110926_0046_0,car,8,646,760,183,283,11400
110926_0046_0,car,9,661,780,183,292,12971
110926_0046_0,car,10,673,807,181,294,15142
110926_0046_0,car,11,693,830,183,296,15481
110926_0046_0,car,12,715,856,187,308,17061
110926_0046_0,car,13,728,885,185,316,20567
110926_0046_0,car,14,750,915,188,323,22275
110926_0046_0,car,15,766,951,187,329,26270
110926_0046_0,car,16,787,990,184,341,31871
110926_0046_0,car,17,806,1031,182,355,38925
110926_0046_0,car,18,823,1075,177,363,46872
110926_0046_0,car,19,842,1126,176,367,54244
110926_0046_0,car,20,856,1191,175,370,65325
110926_0046_0,car,21,866,1242,178,369,71816
110926_0046_0,car,22,879,1241,182,371,68418
110926_0046_0,car,23,897,1241,178,373,67080
110926_0046_1,car,23,655,681,192,208,416
110926_0046_0,car,24,916,1240,178,372,62856
110926_0046_0,car,25,929,1233,173,373,60800
110926_0046_0,car,26,951,1241,176,373,57130
110926_0046_0,car,27,969,1242,177,372,53235
110926_0046_0,car,28,994,1240,185,370,45510
110926_0046_0,car,29,1024,1240,192,371,38664
110926_0046_0,car,30,1064,1241,193,371,31506
110926_0046_0,car,31,1115,1241,199,372,21798
110926_0046_0,car,38,434,456,179,198,418
110926_0046_0,car,49,86,124,212,261,1862
110926_0046_0,car,50,26,151,201,276,9375
110926_0046_0,car,51,0,174,190,279,15486
110926_0046_0,car,52,0,199,188,280,18308
110926_0046_0,car,53,1,228,189,284,21565
110926_0046_0,car,54,2,261,190,288,25382
110926_0046_0,car,55,0,293,190,296,31058
110926_0046_0,car,56,1,326,191,301,35750
110926_0046_0,car,57,1,365,190,303,41132
110926_0046_0,car,58,22,403,192,304,42672
110926_0046_0,car,59,67,445,191,307,43848
110926_0046_0,car,60,116,487,193,307,42294
110926_0046_0,car,61,163,541,194,310,43848
110926_0046_1,car,61,925,960,195,282,3045
