ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0009_0,Car,0,776.5367415146129,1242.0,166.48005249727083,375.0,97058.37422382217,7.409453151126218
110926_0009_0,Car,1,798.6136048177701,1242.0,166.4344244272288,375.0,92475.13871231796,6.444307267629232
110926_0009_0,Car,2,827.9471579307174,1242.0,158.5814185310154,375.0,89608.72873383565,5.52269030729307
110926_0009_0,Car,3,868.8629543613541,1242.0,119.3225844329361,375.0,95402.71548121856,4.675588936701721
110926_0009_0,Car,4,0.0,1234.748745959815,0.0,375.0,463030.77973493066,3.9513043215059573
110926_0009_1,Car,0,716.6256140648203,856.5287551549816,179.24110265408234,270.1576515972191,12719.510774222217,13.86554333376525
110926_0009_1,Car,1,725.3519164300274,883.784043172777,180.48533223230623,281.3673016792039,15982.944969469088,12.793306179805223
110926_0009_1,Car,2,735.5589492894975,917.6740916101338,178.8584314128574,292.0636229300213,20616.379564583196,11.723008001104485
110926_0009_1,Car,3,747.6840828309871,961.0069728283443,175.16438122016893,304.17189828879214,27520.25637246208,10.658676427854097
110926_0009_1,Car,4,762.3891027118917,1018.5001132977029,175.87339743852766,325.83472039736506,38406.74597177305,9.61306988942977
110926_0009_1,Car,5,780.5253315575028,1098.2852051801917,176.56872896848137,355.6091153172291,56891.85053953548,8.583514150977855
110926_0009_1,Car,6,802.4534180804061,1216.9577789572904,179.7175319323596,375.0,80945.43461683785,7.5491302537289435
110926_0009_1,Car,7,831.2629420974861,1242.0,182.36333308521492,375.0,79123.01781272537,6.548410536085864
110926_0009_1,Car,8,870.77798665507,1242.0,183.974111226943,375.0,70913.01503133889,5.596213743621321
110926_0009_1,Car,9,928.3822773150202,1242.0,187.01638497399233,375.0,58954.993246546466,4.727925394220616
110926_0009_1,Car,10,1020.1579367772011,1242.0,191.68814894021344,375.0,40666.27925229346,3.9963827811276924
110926_0009_2,Car,0,687.6737997269669,758.9192602627107,178.81186066329494,236.87766167592602,4136.924734521764,19.855817435660363
110926_0009_2,Car,1,692.5930684382413,769.0328152176804,178.31545118375712,240.2784946028306,4736.439348637368,18.75127489739005
110926_0009_2,Car,2,698.1010476101743,780.6187882811366,177.74680148478706,244.1681412151105,5480.938886884716,17.64880820365378
110926_0009_2,Car,3,704.3100313550656,794.0241502658183,177.0889062112131,248.66015609734387,6420.951622875535,16.54883214987838
110926_0009_2,Car,4,711.3628120469451,809.714174036989,176.31896840924367,253.90621699489228,7630.811571458646,15.451878913292143
110926_0009_2,Car,5,719.4437942405754,828.327566229405,175.40570379753487,260.11359381584674,9223.314582408726,14.358641108941228
110926_0009_2,Car,6,727.2414375461195,850.591120639873,175.82166909222843,269.01636344718816,11495.536014703497,13.285065249914172
110926_0009_2,Car,7,736.358277946925,877.8282503952023,176.33051982332282,279.9030977621489,14652.409747402779,12.217144892485235
110926_0009_2,Car,8,747.1596486426365,911.9158015240973,176.9672491648762,293.5201279952809,19202.80392335654,11.156504313231292
110926_0009_2,Car,9,762.0145355256454,956.8784226382929,177.7046416773335,311.2728986387087,26027.6297463545,10.097442129515233
110926_0009_2,Car,10,780.2609587291818,1017.2855716107341,178.69476171978155,335.2058670160036,37096.98414450091,9.052583024726248
110926_0009_2,Car,11,800.9001358511549,1097.7124962869236,180.08988264235498,368.36414987468186,55882.129666541645,8.041304510017847
110926_0009_2,Car,12,827.4788019508663,1218.883558507864,181.39347372435375,375.0,75778.51528476531,7.054898927297329
110926_0009_2,Car,13,862.9916680181349,1242.0,183.14387020846166,375.0,72715.07173278717,6.1054336891396055
110926_0009_2,Car,14,912.8534065868754,1242.0,185.61829585969147,375.0,62334.34277255479,5.213132045354741
110926_0009_2,Car,15,987.9619463138869,1242.0,189.38311676052626,375.0,47153.75174943842,4.412807768690684
110926_0009_3,Car,0,386.09796800920583,463.23851441296074,192.2552478484257,244.97840053113725,4067.0928060729652,24.837311739629598
110926_0009_3,Car,1,374.00825908399094,456.4417240566337,194.38396251361846,250.30345549290033,4609.637565795574,23.764034491030632
110926_0009_3,Car,2,360.5101623104915,448.95390957195974,192.19147801509777,250.88337495451455,5190.931299205918,22.68232573707453
110926_0009_3,Car,3,345.41223525481746,440.73163929126736,192.3611376090198,254.6145992965392,5933.962867260316,21.61154447188957
110926_0009_3,Car,4,328.375087542412,431.6256047215826,191.36693330221792,257.39867477229365,6817.811457026604,20.542615250810382
110926_0009_3,Car,5,309.02339536233643,421.5088939128553,191.7434074925217,262.3705112167858,7944.524973603056,19.483133943005765
110926_0009_3,Car,6,287.9627972060678,410.8888383491995,192.46281418658506,268.27640279315744,9319.464312259975,18.459296602937503
110926_0009_3,Car,7,263.6884193737221,398.97425340673476,193.9122436476537,275.8902900052788,11090.468373888287,17.44451945361112
110926_0009_3,Car,8,235.3999846825727,385.5098532365507,195.98494496698163,285.3192239427053,13409.956874410287,16.43986293591177
110926_0009_3,Car,9,202.0010130801359,370.1601561038175,197.257092805731,295.0369212967588,16442.572164053803,15.443175222046522
110926_0009_3,Car,10,161.98696192580044,352.51865729034864,199.95927625467058,308.3308710440654,20648.223684583234,14.462488362277076
110926_0009_3,Car,11,112.31099636440872,331.6686510431388,200.05467455109456,320.6168443560675,26446.23481139767,13.473809444902853
110926_0009_3,Car,12,50.11049656084777,307.08278327955725,201.53201320348344,337.9339249609199,35051.51117711207,12.507734464624267
110926_0009_3,Car,13,0.0,277.6545454792499,204.97950219711336,362.73137850632867,43800.52551513403,11.570360884388908
110926_0009_3,Car,14,0.0,241.77794403303568,208.62248469334486,375.0,40226.413584168,10.663209871124133
110926_0009_3,Car,15,0.0,197.0865304197514,215.00776652957688,375.0,31532.314188792512,9.80080969551076
110926_0009_3,Car,16,0.0,145.11017313006977,217.3618832794055,375.0,22874.894409223612,8.980949573587258
110926_0009_3,Car,17,0.0,76.94537330630995,227.62224314713276,375.0,11340.036518090448,8.234225974464838
110926_0009_3,Car,18,0.0,0.0,235.6319944037892,375.0,0.0,7.5519641784554485
110926_0009_4,Car,0,496.3907226324342,527.3944676542507,189.1271976208461,212.93870557150527,738.2459210871931,47.2523233009905
110926_0009_4,Car,1,493.22692174613815,525.1910199828519,189.54569844965172,213.99392744048623,781.4655931767077,46.16236295208876
110926_0009_4,Car,2,490.2891262845132,523.2413913778726,188.07501263014828,213.03518789140506,822.4943119856435,45.06459223418909
110926_0009_4,Car,3,487.1949241257269,521.1960609039213,186.53215871307717,212.02538728960488,866.7987517482927,43.967402829444836
110926_0009_4,Car,4,483.77508174809145,518.9227766426615,185.83399417061696,211.96877228164323,918.5772071836378,42.86669306853069
110926_0009_4,Car,5,480.161452882723,516.5312056424859,185.0995145672923,211.90894787364272,975.0524609813191,41.766629798374105
110926_0009_4,Car,6,476.47793047106535,514.1416210070087,185.8239712838892,213.48335163448326,1041.7543419407261,40.66989768474014
110926_0009_4,Car,7,472.572963458498,511.6207681080466,186.58821018429686,215.15244303220885,1115.3705842094867,39.57402821718197
110926_0009_4,Car,8,468.42596423503335,508.95752521527925,187.39560055449246,216.92502877267282,1196.8738205369712,38.479095197081634
110926_0009_4,Car,9,464.164823138792,506.3566203271783,187.5987555499521,218.15974153108425,1289.4229223930452,37.30538037123
110926_0009_4,Car,10,459.6017586112649,503.5888318280685,187.81494047384547,219.48197876348334,1392.940331805624,36.1325586615516
110926_0009_4,Car,11,454.6099338171577,500.42343932532447,188.16349983295038,220.93769415631147,1501.5007321590313,35.05722079514016
110926_0009_4,Car,12,449.26942206543583,497.0591758319443,188.533948693477,222.49514172649606,1622.9970526648437,33.983053758924434
110926_0009_4,Car,13,443.5423671977311,493.4766922532217,188.9284158528702,224.16537172436387,1759.5336084531434,32.91017229441911
110926_0009_4,Car,14,437.3470600131094,489.61950015734783,188.70233654090177,225.2352725184169,1909.6657091779548,31.83727678199476
110926_0009_4,Car,15,430.6684921151329,485.4948373005991,188.4605874847001,226.38867431781355,2079.4583809366136,30.765861770960502
110926_0009_4,Car,16,424.1575067527747,481.64061056125377,188.8204678942344,228.28830330754778,2268.7336801594593,29.725889088189447
110926_0009_4,Car,17,417.1133700987301,477.50835057568185,189.20629601206602,230.34357217691925,2484.484990851283,28.68746383261716
110926_0009_4,Car,18,409.4678017200358,473.06684721178743,189.62098303139737,232.57442554049317,2731.7979441633206,27.65076043844401
110926_0009_4,Car,19,399.9712819945122,467.26378745291277,192.1968276179752,237.45166403531354,3045.311326632765,26.630314022076455
110926_0009_4,Car,20,389.58720701524106,460.99077047897225,194.98115763923136,242.78503194910044,3413.3669730969664,25.61346960639424
110926_0009_4,Car,21,378.9321723277138,454.8516187878959,194.88256829213563,245.03084468775722,3807.2293848878094,24.577807907136716
110926_0009_4,Car,22,367.17101545847987,448.16777687006487,194.77523707705654,247.50996796045678,4271.342415466912,23.54515763366823
110926_0009_4,Car,23,354.12206202848904,440.86338838015166,194.65794733961073,250.26075081808347,4823.060922593565,22.515933053135658
