ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0086_0,Cyclist,0,648.5441716680015,723.0677327708612,130.72714867864494,256.1484331484188,9346.840756782345,10.898969596739553
110926_0086_0,Cyclist,1,645.0022720367756,720.4077189323233,131.93036607657373,257.36082485234834,9458.139798300857,10.896128743053467
110926_0086_0,Cyclist,2,641.463925514516,717.7449703192365,133.13384978607593,258.57313577918177,9568.639795112258,10.893496921775524
110926_0086_0,Cyclist,3,637.9291576772175,715.0794627752599,134.33758965299413,259.7853555041045,9678.333409280947,10.89107428465062
110926_0086_0,Cyclist,4,635.0933915230632,712.7822431286088,134.85401066014424,261.1073153979075,9808.47425648181,10.827642062271842
110926_0086_0,Cyclist,5,632.2213617727779,710.4596941383237,135.37710826565845,262.446303270206,9941.681912188145,10.764366415793171
110926_0086_0,Cyclist,6,629.3123664817273,708.1113962744745,135.90701155951652,263.8026489543904,10078.052141441061,10.701250128313577
110926_0086_0,Cyclist,7,626.3656844328517,705.7369198188308,136.4438531740994,265.1766913523563,10217.684400951577,10.638296019224235
110926_0086_0,Cyclist,8,623.3805779650064,703.3358273622073,136.98776876994418,266.56877711888114,10360.681839680023,10.57550701871018
110926_0086_0,Cyclist,9,620.3562862516671,700.90766862146,137.538898261422,267.9792637992995,10507.151760897113,10.51288603983004
110926_0086_0,Cyclist,10,613.7272963395822,694.9892349078956,138.8335689570949,270.7374913972439,10718.768442250968,10.407418513215978
110926_0086_0,Cyclist,11,606.9473574640173,688.958064765379,140.1578493604413,273.55745055492224,10940.195647678967,10.3028108718131
110926_0086_0,Cyclist,12,600.0111973427793,682.8109396875781,141.51272196862587,276.44119265107304,11172.042607484365,10.199089574065523
110926_0086_0,Cyclist,13,592.9132982014046,676.5445150849064,142.89921315947458,279.39086100035314,11414.962603367063,10.096281936812984
110926_0086_0,Cyclist,14,576.5627309910883,662.3762559785515,144.49674300476727,282.9269192056285,11879.18138443154,9.971601371857407
110926_0086_0,Cyclist,15,559.7349637150719,647.8702063854246,146.14043559896163,286.56379020231617,12376.246434551638,9.851304606631054
110926_0086_0,Cyclist,16,542.408894997164,633.0140530539904,147.83226367479264,290.30579084205596,12908.836447903448,9.735554157071569
110926_0086_0,Cyclist,17,521.0326162692911,614.527832267271,148.25217348478296,296.01080586461677,13814.725249918672,9.44455982041823
110926_0086_0,Cyclist,18,497.9894768956214,594.8608933963136,148.7075805480878,302.1435019208368,14863.555045467027,9.16087814521854
110926_0086_0,Cyclist,19,473.0743873130061,573.8975234364374,149.2025962240719,308.7533521978376,16086.407588139344,8.885209581969706
110926_0086_0,Cyclist,20,446.0475858769296,551.5060677004626,149.7419864971536,315.89777728322963,17522.537442488156,8.618323095208794
110926_0086_0,Cyclist,21,418.25404929098886,530.3806632522586,149.56298436580886,324.44050463949816,19608.424206232085,8.294674720161666
110926_0086_0,Cyclist,22,387.3312668000099,507.36664383312666,149.36657188607154,333.9189692060538,22152.816594669635,7.980073617955678
110926_0086_0,Cyclist,23,352.7172170199873,482.19985627640364,149.14974040620405,344.49551454420146,25293.886402975706,7.6756323575219305
110926_0086_0,Cyclist,24,318.11818749293377,459.40646704379134,149.690241912345,358.6834150131539,29528.285865287853,7.330241955869788
110926_0086_0,Cyclist,25,278.2409971434051,433.9564010977688,150.31352905309296,374.9914138023307,34985.80758333953,6.994966183655647
110926_0086_0,Cyclist,26,239.48655989129875,412.0804022373242,152.13915907872297,375.0,38464.40884306955,6.6359278524036895
110926_0086_0,Cyclist,27,193.4212725606456,387.1743074218738,154.3040645366546,375.0,42760.50727756092,6.286619623549803
110926_0086_0,Cyclist,28,137.75657535741672,358.5637741432184,156.91158730407588,375.0,48155.491495028866,5.948755815275822
110926_0086_0,Cyclist,29,62.62196682037596,330.2236639938107,162.79430725280557,375.0,56786.60352901366,5.567499790046473
