ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0060_0,Cyclist,0,1.7278275,0.61896116,1.8314147,12.728405384207784,554.6072706325161,666.1073882894443,166.4464040457024,271.8483430062863,11752.32859537347,575.0,617.0,175.0,260.0,3570.0,0.30376958668475273,20.392729367483867,49.107388289444316,8.553595954297606,11.848343006286314
110926_0060_0,Cyclist,1,1.7278275,0.61896116,1.8314147,12.789333412530121,572.5827492066475,684.1645102535978,166.23625289558694,271.1108030905898,11702.086999765204,591.0,658.0,175.0,262.0,5829.0,0.4981162761921831,18.417250793352537,26.16451025359777,8.763747104413056,9.110803090589798
110926_0060_0,Cyclist,2,1.7278275,0.61896116,1.8314147,12.85772198302078,590.3894458623452,702.0462088138518,166.02814034257156,270.3805521636668,11651.652510126025,615.0,668.0,173.0,254.0,4293.0,0.3684455914102408,24.610554137654844,34.04620881385176,6.971859657428439,16.380552163666778
110926_0060_0,Cyclist,3,1.7278275,0.61896116,1.8314147,12.933452741189608,608.0297251047144,719.7550263724746,165.82203688468402,269.65748276729937,11601.04647350741,626.0,697.0,178.0,261.0,5893.0,0.5079714156354325,17.97027489528557,22.755026372474617,12.177963115315976,8.65748276729937
110926_0060_0,Cyclist,4,1.7278275,0.61896116,1.8314147,13.021472544395003,626.7253164319408,738.2100622736184,165.10982390457156,268.2741945121448,11501.25363710194,647.0,701.0,168.0,254.0,4644.0,0.40378206989705034,20.27468356805923,37.210062273618405,2.890176095428444,14.274194512144788
110926_0060_0,Cyclist,5,1.7278275,0.61896116,1.8314147,13.119513417092932,645.2118159130525,756.5212453384638,165.43327239351763,267.95220521336586,11411.323917479376,658.0,723.0,169.0,257.0,5720.0,0.5012564748283368,12.788184086947467,33.521245338463814,3.566727606482374,10.952205213365858
110926_0060_0,Cyclist,6,1.7278275,0.61896116,1.8314147,13.210956501442796,662.7708993705467,774.3287540322827,165.12728502816915,267.2083835671678,11387.948354523971,681.0,730.0,170.0,254.0,4116.0,0.3614347265954082,18.22910062945334,44.328754032282745,4.872714971830845,13.2083835671678
110926_0060_0,Cyclist,7,1.7278275,0.61896116,1.8314147,13.310578616195205,680.1945533186923,791.9940600337676,165.312371430481,266.96586164364106,11364.810061697028,698.0,746.0,171.0,254.0,3984.0,0.3505557926944445,17.80544668130767,45.994060033767596,5.687628569519006,12.965861643641063
110926_0060_0,Cyclist,8,1.7278275,0.61896116,1.8314147,13.41677360203984,697.4767834502514,809.5098799764162,165.28325839869174,266.5098890166677,11340.732879042127,715.0,784.0,174.0,256.0,5658.0,0.4989095555240599,17.523216549748554,25.509879976416187,8.716741601308257,10.509889016667728
110926_0060_0,Cyclist,9,1.7278275,0.61896116,1.8314147,13.537862748957874,715.3043684761756,827.5547914838431,165.05546122652837,265.8296200884942,11311.941960497557,735.0,800.0,173.0,255.0,5330.0,0.471183464219751,19.69563152382443,27.554791483843132,7.944538773471635,10.82962008849421
110926_0060_0,Cyclist,10,1.7278275,0.61896116,1.8314147,13.66618384685052,732.9864383987704,845.4227109838127,164.8298974186047,265.15518889680743,11280.201819817032,752.0,819.0,171.0,255.0,5628.0,0.49892724349246503,19.01356160122964,26.42271098381275,6.170102581395298,10.15518889680743
110926_0060_0,Cyclist,11,1.7278275,0.61896116,1.8314147,13.801535163439317,750.524793529696,863.1161967223763,164.6065346721423,264.4865206349885,11245.627770422068,768.0,831.0,170.0,254.0,5292.0,0.4705828885710469,17.475206470303988,32.116196722376344,5.393465327857712,10.486520634988494
110926_0060_0,Cyclist,12,1.7278275,0.61896116,1.8314147,13.943712016666073,767.9212114767047,880.6377655469024,164.38534120622262,263.823541500937,11208.331280162323,776.0,855.0,172.0,256.0,6636.0,0.5920595880088846,8.078788523295316,25.637765546902415,7.61465879377738,7.823541500936983
110926_0060_0,Cyclist,13,1.7278275,0.61896116,1.8314147,14.092507764704116,785.1774277516223,897.9898738944892,164.16628600183046,263.1661794325069,11168.420145797745,793.0,867.0,169.0,254.0,6290.0,0.5631951446925721,7.822572248377696,30.989873894489165,4.833713998169543,9.166179432506908
110926_0060_0,Cyclist,14,1.7278275,0.61896116,1.8314147,14.247715064195352,802.2951600017669,915.1749427184126,163.94933848721868,262.5143631803868,11125.99857082563,826.0,873.0,166.0,246.0,3760.0,0.33794719422842606,23.70483999823307,42.17494271841258,2.0506615127813177,16.514363180386795
110926_0060_0,Cyclist,15,1.7278275,0.61896116,1.8314147,14.40912673136294,819.2760940541527,932.1953439226616,163.73446870919605,261.8680228365362,11081.16731898996,840.0,902.0,172.0,252.0,4960.0,0.44760627262616776,20.723905945847264,30.19534392266155,8.265531290803949,9.868022836536227
110926_0060_0,Cyclist,16,1.7278275,0.61896116,1.8314147,14.586057850253479,836.5310754000874,949.4824545261255,163.4369897987582,261.07541710543194,11028.395019986217,845.0,928.0,172.0,256.0,6972.0,0.6321862780001068,8.468924599912611,21.48245452612548,8.56301020124181,5.075417105431939
110926_0060_0,Cyclist,17,1.7278275,0.61896116,1.8314147,14.769067550796581,853.6228817218303,966.5982331904487,163.1424551079737,260.29067724964807,10975.354541007084,865.0,948.0,168.0,256.0,7304.0,0.6654910301722057,11.377118278169746,18.598233190448695,4.857544892026311,4.29067724964807
110926_0060_0,Cyclist,18,1.7278275,0.61896116,1.8314147,14.957932735340032,870.553818335836,983.5452153761826,162.85082112616948,259.51368670248826,10922.072223391482,883.0,962.0,169.0,255.0,6794.0,0.6220431307393747,12.446181664163987,21.54521537618257,6.149178873830522,4.513686702488258
110926_0060_0,Cyclist,19,1.7278275,0.61896116,1.8314147,15.152434408828835,887.3261423609425,1000.325881785302,162.56204528145477,258.7443314173508,10868.573270595438,897.0,980.0,173.0,255.0,6806.0,0.6262091472864618,9.673857639057474,20.325881785302045,10.437954718545228,3.744331417350793
110926_0060_0,Cyclist,20,1.7278275,0.61896116,1.8314147,15.352358370467792,903.9420750479351,1016.9426709074569,162.2760857249308,257.98249929219526,10814.881760678707,910.0,1001.0,170.0,256.0,7826.0,0.7236325068716116,6.057924952064923,15.942670907456886,7.723914275069205,1.9824992921952571
110926_0060_0,Cyclist,21,1.7278275,0.61896116,1.8314147,15.555614839199192,920.6589951413245,1033.6076690719133,162.00172773755176,257.2732167514585,10760.788347513428,929.0,1016.0,167.0,257.0,7830.0,0.727641855516035,8.341004858675547,17.60766907191328,4.998272262448239,0.27321675145850577
110926_0060_0,Cyclist,22,1.7278275,0.61896116,1.8314147,15.764025315201517,937.2370276647233,1050.1127542237243,161.72999755400244,256.57012689001834,10705.14850575242,949.0,1031.0,173.0,255.0,6724.0,0.6281089885289171,11.762972335276686,19.112754223724323,11.270002445997562,1.5701268900183436
110926_0060_0,Cyclist,23,1.7278275,0.61896116,1.8314147,15.977388092464091,953.6779103751206,1066.4601984914805,161.4608578545722,255.87314914242927,10648.034237752787,,,,,,,,,,
110926_0060_0,Cyclist,24,1.7278275,0.61896116,1.8314147,16.195507501513816,969.983357786607,1082.6522371191968,161.19427192422964,255.18220409280826,10589.514988221217,,,,,,,,,,
110926_0060_0,Cyclist,25,1.7278275,0.61896116,1.8314147,16.4181938480214,986.1550428177273,1098.6910506369059,160.93020394624878,254.49721424804744,10529.65780294037,1009.0,1060.0,161.0,245.0,4284.0,0.40685082840998954,22.84495718227265,38.69105063690586,0.06979605375121878,9.497214248047442
110926_0060_0,Cyclist,26,1.7278275,0.61896116,1.8314147,16.645263994623267,1002.1946307631548,1114.578798957259,160.66861844091673,253.81810259422087,10468.527294278985,1025.0,1075.0,163.0,242.0,3950.0,0.37732145973948616,22.805369236845195,39.578798957259096,2.331381559083269,11.818102594220875
110926_0060_0,Cyclist,27,1.7278275,0.61896116,1.8314147,16.88385794761844,1018.9594604296213,1131.8193671074619,160.8885642427249,253.6179500336912,10465.429826661926,1032.0,1104.0,161.0,242.0,5832.0,0.5572633037147015,13.040539570378655,27.819367107461858,0.11143575727510324,11.617950033691187
110926_0060_0,Cyclist,28,1.7278275,0.61896116,1.8314147,17.12703685162783,1035.5734964674664,1148.9361677827264,161.10709468856714,253.4194490861845,10464.775089914898,1051.0,1127.0,161.0,248.0,6612.0,0.6305657263271693,15.426503532533616,21.936167782726443,0.10709468856714466,5.4194490861845
110926_0060_0,Cyclist,29,1.7278275,0.61896116,1.8314147,17.374608210321504,1052.0389356163146,1165.9303573910636,161.32422448008032,253.22258255298405,10466.43465968799,1080.0,1139.0,159.0,245.0,5074.0,0.4655859860293756,27.961064383685425,26.93035739106358,2.324224480080318,8.22258255298405
110926_0060_0,Cyclist,30,1.7278275,0.61896116,1.8314147,17.626386887032318,1068.3579318145535,1182.803068470072,161.53996799659552,253.0273335673415,10470.284054997408,,,,,,,,,,
110926_0060_0,Cyclist,31,1.7278275,0.61896116,1.8314147,17.88219520241169,1084.5326079998094,1199.555421465256,161.7543394456549,252.83368545706696,10476.202626825505,1097.0,1164.0,155.0,242.0,5829.0,0.49195585212981274,12.467392000190557,35.555421465255904,6.754339445654892,10.833685457066963
110926_0060_0,Cyclist,32,1.7278275,0.61896116,1.8314147,18.089950139437416,1098.6685048989025,1214.0459864509505,161.43262144059665,252.2721958867347,10480.841324855186,,,,,,,,,,
