ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0032_0,truck,0,835,1235,92,368,110400
110926_0032_1,car,0,148,307,196,269,11607
110926_0032_2,car,0,381,446,178,220,2730
110926_0032_3,car,0,463,508,183,203,900
110926_0032_4,car,0,613,629,180,196,256
110926_0032_0,truck,1,863,1240,73,343,101790
110926_0032_1,car,1,2,240,198,298,23800
110926_0032_2,car,1,352,427,178,221,3225
110926_0032_3,truck,1,353,426,177,223,3358
110926_0032_4,car,1,608,628,179,197,360
110926_0032_5,car,1,445,481,182,205,828
110926_0032_0,car,2,2,138,205,295,12240
110926_0032_1,truck,2,885,1242,53,357,108528
110926_0032_2,truck,2,315,404,178,235,5073
110926_0032_3,car,2,317,404,178,232,4698
110926_0032_4,car,2,605,623,177,196,342
110926_0032_5,car,2,432,469,183,206,851
110926_0032_0,truck,3,934,1239,38,371,101565
110926_0032_1,truck,3,271,375,180,240,6240
110926_0032_2,car,3,272,376,180,242,6448
110926_0032_3,car,3,414,454,183,209,1040
110926_0032_4,car,3,600,617,179,196,289
110926_0032_5,truck,3,488,527,159,197,1482
110926_0032_0,truck,4,994,1240,42,364,79212
110926_0032_1,truck,4,208,341,179,246,8911
110926_0032_2,car,4,396,442,184,215,1426
110926_0032_3,truck,4,478,530,156,197,2132
110926_0032_4,truck,4,396,443,186,215,1363
110926_0032_5,car,4,597,615,179,196,306
110926_0032_0,truck,5,1084,1240,103,375,42432
110926_0032_1,truck,5,115,293,183,279,17088
110926_0032_2,car,5,592,612,179,197,360
110926_0032_3,car,5,372,426,186,221,1890
110926_0032_4,truck,5,372,429,185,219,1938
110926_0032_5,truck,5,470,508,157,199,1596
110926_0032_6,car,5,527,546,179,196,323
110926_0032_0,car,6,345,409,185,222,2368
110926_0032_1,car,6,4,223,182,272,19710
110926_0032_2,truck,6,460,504,155,200,1980
110926_0032_3,person,6,286,305,182,234,988
110926_0032_4,car,6,589,607,177,195,324
110926_0032_5,car,6,420,452,184,205,672
110926_0032_0,car,7,312,387,186,227,3075
110926_0032_1,person,7,262,282,181,235,1080
110926_0032_2,truck,7,0,120,183,285,12240
110926_0032_3,car,7,404,440,183,207,864
110926_0032_4,truck,7,446,491,154,199,2025
110926_0032_5,car,7,0,120,183,284,12120
110926_0032_0,car,8,384,423,184,212,1092
110926_0032_1,truck,8,440,479,151,201,1950
110926_0032_2,car,8,272,361,187,230,3827
110926_0032_3,car,8,579,599,177,193,320
110926_0032_0,truck,9,427,469,152,204,2184
110926_0032_1,car,9,364,407,184,217,1419
110926_0032_2,car,9,211,326,190,238,5520
110926_0032_3,car,9,576,595,178,196,342
110926_0032_4,truck,9,362,407,186,215,1305
110926_0032_0,car,10,335,391,187,221,1904
110926_0032_2,truck,10,411,460,151,206,2695
110926_0032_3,truck,10,336,390,187,221,1836
110926_0032_4,car,10,573,590,178,194,272
110926_0032_0,car,11,35,229,193,274,15714
110926_0032_1,car,11,306,366,188,223,2100
110926_0032_2,truck,11,396,454,151,208,3306
110926_0032_3,car,11,567,584,179,196,289
110926_0032_0,car,12,0,151,196,281,12835
110926_0032_1,car,12,263,338,190,231,3075
