ID,objectType,imageIndex,u0,u1,v0,v1,area,distance
110926_0028_0,Car,57,646.0957500554267,672.0308910468386,176.85241931410764,192.08722499106528,395.1168332086592,71.29920703854027
110926_0028_0,Car,58,640.1874892412849,666.8165038268162,176.53875535971974,192.63947221364631,428.7462239407204,67.58671934547289
110926_0028_0,Car,59,633.5769792357651,661.0146861395798,176.18762985594483,193.2578664890879,468.36814951894024,63.87868881906828
110926_0028_0,Car,60,626.6147666360457,654.9817070614439,176.07949018347978,194.24500301001703,515.3000201471888,60.16580542057461
110926_0028_0,Car,61,618.7066279514205,648.1824698270773,175.9567328499868,195.36723061468788,572.1407628401188,56.45848349680024
110926_0028_0,Car,62,610.669639948324,641.4187985675806,175.322940500129,196.16838054844425,640.9797425338498,52.74631582400238
110926_0028_0,Car,63,602.4417552745213,634.6692064519816,176.05090512421478,198.55766648909534,725.3355530494392,49.034470527429825
110926_0028_0,Car,64,592.5700238280677,628.2613639835843,176.62176702268437,200.99903357644888,870.0573126321051,45.44727149051417
110926_0028_0,Car,65,581.7612459976089,621.5782153953207,178.01433913632354,204.6016256903325,1058.6251750891713,41.86195613496584
110926_0028_0,Car,66,569.015702851479,613.8969789020778,178.94893080434824,208.19170054033134,1312.4528210047533,38.28151829130315
110926_0028_0,Car,67,556.1216161273856,607.102786912201,179.701176949497,212.25308518788373,1659.534393272836,34.68919589880428
110926_0028_0,Car,68,539.1632667112619,596.3762723478525,180.22904642280847,217.11691048587102,2110.4655745617833,30.988113181423458
110926_0028_0,Car,69,517.0867494420247,582.8936624771512,180.8920622730782,223.45233460196968,2800.7601398986626,27.301958054024244
110926_0028_0,Car,70,491.8916287920017,569.4240328245094,181.774192537189,232.10803866212066,3902.504094268271,23.609264250373613
110926_0028_0,Car,71,456.4239976485528,551.8357939163877,182.93980480290608,244.51197408836424,5874.7112716327765,19.93749753547885
110926_0028_0,Car,72,405.5991269325699,530.2282399195574,184.6042627425841,263.87641059380957,9879.617471271556,16.283611311913088
110926_0028_0,Car,73,321.28780837820375,501.318810621864,187.29719609406632,296.7389448362229,19702.90771334929,12.819686112015818
110926_0028_0,Car,74,137.51130623705978,457.0532400705343,192.15808664201765,373.5623263680454,57966.2615676461,9.25504138254331
110926_0028_0,Car,75,0.0,376.1437073696227,200.96702186795082,375.0,65461.409599165454,6.270410660339328
110926_0028_1,Car,102,571.1131357216576,588.5485607179849,178.71587796569057,192.87458627156948,246.8630967120274,76.96042747504686
110926_0028_1,Car,103,567.8871467613737,586.3600636306481,178.85600238894276,193.79981930352093,276.05588757265934,73.05647190465281
110926_0028_1,Car,104,564.282502785618,583.9298461467915,179.01255904761246,194.83368202906027,310.8430355758584,69.15376873418869
110926_0028_1,Car,105,559.5858103277436,582.3776895225512,179.69543421052197,196.58396242838126,384.92129491954853,64.92362811954521
110926_0028_1,Car,106,554.2279992855205,580.5973450024476,180.44374841801337,198.58620329400313,478.40466477872394,60.69522658849337
110926_0028_1,Car,107,550.4413205162548,577.8275658373443,180.1835262529025,199.51925059159413,529.53289020037,57.04234827847543
110926_0028_1,Car,108,546.1126827496998,574.6861448712312,179.8609765489805,200.5868785234081,592.2107750008804,53.39086482290771
110926_0028_1,Car,109,541.1154649064957,571.0939985761626,179.48060171013992,201.82049360548086,669.7172013611955,49.74108373696565
110926_0028_1,Car,110,535.0480077074768,567.8222198099909,180.59986603675281,204.8618279796848,795.166686740777,46.0555133814731
110926_0028_1,Car,111,527.8524537214329,563.999407472862,181.82364659077527,208.46884675971708,963.1428182043112,42.37292370479018
