ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0023_0,car,0,581,738,179,234,8635
110926_0023_1,car,0,528,599,176,217,2911
110926_0023_2,car,0,1,198,201,278,15169
110926_0023_3,car,0,185,292,187,247,6420
110926_0023_4,car,0,205,329,180,234,6696
110926_0023_0,car,1,596,753,178,237,9263
110926_0023_1,car,1,181,287,194,252,6148
110926_0023_2,car,1,546,609,180,216,2268
110926_0023_3,car,1,5,192,212,286,13838
110926_0023_4,car,1,104,214,199,272,8030
110926_0023_5,car,1,250,352,179,232,5406
110926_0023_6,car,1,211,319,190,242,5616
110926_0023_0,car,2,613,778,177,237,9900
110926_0023_1,car,2,558,627,175,215,2760
110926_0023_2,car,2,3,195,213,299,16512
110926_0023_3,car,2,179,300,192,254,7502
110926_0023_4,car,2,244,360,181,235,6264
110926_0023_5,car,2,106,221,202,278,8740
110926_0023_0,car,3,627,799,175,233,9976
110926_0023_1,car,3,571,637,174,212,2508
110926_0023_2,car,3,2,190,213,304,17108
110926_0023_3,car,3,103,223,201,278,9240
110926_0023_4,car,3,161,307,187,252,9490
110926_0023_5,car,3,235,352,181,236,6435
110926_0023_6,car,3,291,371,176,211,2800
110926_0023_0,car,4,642,817,171,233,10850
110926_0023_1,car,4,1,182,209,301,16652
110926_0023_2,car,4,108,225,195,274,9243
110926_0023_3,car,4,200,324,180,243,7812
110926_0023_4,car,4,586,639,172,208,1908
110926_0023_5,car,4,244,374,175,228,6890
110926_0023_6,car,4,290,380,170,215,4050
110926_0023_0,car,5,656,839,169,231,11346
110926_0023_1,car,5,1,180,198,302,18616
110926_0023_2,car,5,168,320,174,241,10184
110926_0023_3,car,5,595,672,167,206,3003
110926_0023_4,car,5,235,342,175,231,5992
110926_0023_5,car,5,95,229,180,272,12328
110926_0023_6,car,5,313,393,166,217,4080
110926_0023_7,car,5,268,379,172,223,5661
110926_0023_0,car,6,672,857,166,231,12025
110926_0023_1,car,6,160,325,171,241,11550
110926_0023_2,car,6,1,174,196,306,19030
110926_0023_3,car,6,67,228,185,275,14490
