ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0051_0,Car,0,1.4861437,1.6722218,4.5216599,16.895605267597446,331.937208653488,436.1721874136218,184.58624462081863,266.3223790673142,8519.764237965908,332.0,433.0,190.0,267.0,7777.0,0.8975753636886482,0.06279134651197182,3.1721874136218275,5.413755379181367,0.6776209326857838
110926_0051_0,Car,1,1.4861437,1.6722218,4.5216599,15.06530896509181,286.26067403500986,418.14412243486066,186.58122146449492,282.8045508633866,12690.26449764058,287.0,418.0,189.0,285.0,12576.0,0.9468732342122436,0.7393259649901438,0.14412243486066245,2.4187785355050835,2.1954491366133766
110926_0051_0,Car,2,1.4861437,1.6722218,4.5216599,13.26195368451099,222.33918399488246,395.25802454745775,189.1127332816534,305.88248197448206,20191.689555579527,226.0,395.0,188.0,305.0,19773.0,0.9610008102629086,3.660816005117539,0.25802454745775094,1.1127332816533908,0.8824819744820616
110926_0051_0,Car,3,1.4861437,1.6722218,4.5216599,11.49822268356237,126.51015560931313,365.24571100796413,192.4309578275156,340.5054303271393,35350.64143255994,132.0,362.0,194.0,332.0,31740.0,0.8978620673843183,5.489844390686869,3.2457110079641325,1.5690421724843873,8.505430327139322
110926_0051_0,Car,4,1.4861437,1.6722218,4.5216599,9.781855833526015,0.0,324.91036953408667,195.19802216897216,375.0,58419.52706003891,1.0,314.0,197.0,367.0,53210.0,0.910825586542579,1.0,10.91036953408667,1.8019778310278411,8.0
110926_0051_0,Car,5,1.4861437,1.6722218,4.5216599,8.158153834971172,0.0,266.43787374869856,199.20701820115116,375.0,46837.90829042895,2.0,246.0,202.0,373.0,41724.0,0.8908168943258734,2.0,20.437873748698564,2.7929817988488423,2.0
110926_0051_0,Car,6,1.4861437,1.6722218,4.5216599,6.694881344900142,0.0,174.04749532921323,205.53599779575563,375.0,29494.785132113004,1.0,139.0,227.0,372.0,20010.0,0.6784250134514029,1.0,35.047495329213234,21.464002204244366,3.0
110926_0051_1,Cyclist,0,1.9766113,0.50370413,1.7204608,11.149294272836157,800.6733253479282,880.567721946336,141.06280552054253,292.8409842865332,12126.226009314092,813.0,865.0,141.0,286.0,7540.0,0.621356127471396,12.326674652071802,15.56772194633595,0.06280552054252553,6.840984286533228
110926_0051_1,Cyclist,1,1.9766113,0.50370413,1.7204608,10.448188271090544,814.865319997765,905.5749138624197,137.36413938734748,302.21087105806953,14953.180079766911,,,,,,,,,,
110926_0051_1,Cyclist,2,1.9766113,0.50370413,1.7204608,9.753818266871257,831.2626373945906,935.259198304978,132.97519694198968,313.35098688140266,18758.461825193408,,,,,,,,,,
