ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0052_0,car,0,62,416,175,370,69030
110926_0052_1,car,0,553,703,184,321,20550
110926_0052_2,car,0,685,739,174,219,2430
110926_0052_3,truck,0,788,1172,33,368,128640
110926_0052_4,car,0,534,559,169,189,500
110926_0052_5,truck,0,346,511,144,265,19965
110926_0052_6,car,0,503,539,171,223,1872
110926_0052_7,car,0,592,636,176,191,660
110926_0052_0,car,1,38,411,177,370,71989
110926_0052_1,car,1,549,701,187,309,18544
110926_0052_2,car,1,688,738,175,217,2100
110926_0052_3,truck,1,780,1168,35,367,128816
110926_0052_4,car,1,498,540,170,222,2184
110926_0052_5,truck,1,336,506,144,271,21590
110926_0052_6,bus,1,334,501,145,275,21710
110926_0052_7,car,1,732,782,178,215,1850
110926_0052_8,car,1,521,546,171,215,1100
110926_0052_9,car,1,594,636,175,190,630
110926_0052_0,car,2,8,405,176,371,77415
110926_0052_1,car,2,549,702,186,312,19278
110926_0052_2,car,2,689,739,175,217,2100
110926_0052_3,truck,2,784,1238,21,372,159354
110926_0052_4,car,2,499,540,168,222,2214
110926_0052_5,truck,2,318,508,144,275,24890
110926_0052_6,car,2,754,786,188,215,864
110926_0052_7,car,2,639,694,170,202,1760
110926_0052_8,truck,2,499,541,167,221,2268
110926_0052_9,bus,2,329,507,142,275,23674
110926_0052_10,car,2,5,76,192,228,2556
110926_0052_0,car,3,3,400,178,371,76621
110926_0052_1,car,3,552,706,186,315,19866
110926_0052_2,car,3,690,740,176,218,2100
110926_0052_3,truck,3,779,1238,6,369,166617
110926_0052_4,truck,3,317,506,144,277,25137
110926_0052_5,car,3,495,539,169,222,2332
110926_0052_6,bus,3,318,501,143,279,24888
110926_0052_7,car,3,759,782,189,214,575
110926_0052_0,car,4,2,395,179,370,75063
110926_0052_1,car,4,555,705,186,318,19800
110926_0052_2,car,4,691,741,176,219,2150
110926_0052_3,truck,4,772,1239,0,368,171856
110926_0052_4,truck,4,318,505,144,274,24310
110926_0052_5,bus,4,319,502,143,279,24888
110926_0052_6,car,4,633,683,172,193,1050
110926_0052_7,car,4,595,640,176,191,675
110926_0052_8,truck,4,493,538,166,224,2610
110926_0052_0,car,5,2,390,181,371,73720
110926_0052_1,car,5,554,706,186,319,20216
110926_0052_2,car,5,692,744,175,222,2444
110926_0052_3,truck,5,312,503,143,279,25976
110926_0052_4,truck,5,772,1239,0,364,169988
110926_0052_5,truck,5,771,1008,47,358,73707
110926_0052_6,car,5,490,536,169,223,2484
110926_0052_7,car,5,632,685,173,195,1166
110926_0052_8,car,5,740,778,181,214,1254
110926_0052_9,car,5,589,638,177,193,784
110926_0052_0,car,6,555,706,188,316,19328
110926_0052_1,car,6,1,381,180,372,72960
110926_0052_2,car,6,693,745,176,222,2392
110926_0052_3,truck,6,768,1239,0,360,169560
110926_0052_4,truck,6,308,502,141,285,27936
110926_0052_5,car,6,630,675,174,192,810
110926_0052_6,car,6,486,536,168,224,2800
110926_0052_7,car,6,593,635,177,192,630
110926_0052_8,car,6,735,773,159,187,1064
110926_0052_0,car,7,552,708,190,315,19500
110926_0052_1,car,7,693,745,177,221,2288
110926_0052_2,car,7,0,370,180,372,71040
110926_0052_3,truck,7,297,498,141,283,28542
110926_0052_4,truck,7,765,1240,0,364,172900
110926_0052_5,car,7,736,769,173,215,1386
110926_0052_6,car,7,492,537,169,223,2430
110926_0052_7,truck,7,766,987,48,345,65637
110926_0052_8,car,7,589,639,176,193,850
110926_0052_9,car,7,627,667,175,190,600
110926_0052_0,car,8,552,709,190,318,20096
110926_0052_1,car,8,0,362,182,370,68056
110926_0052_2,car,8,693,746,177,222,2385
110926_0052_3,truck,8,758,1240,0,365,175930
110926_0052_4,truck,8,286,491,139,290,30955
110926_0052_5,car,8,494,537,168,222,2322
110926_0052_6,car,8,739,766,177,214,999
110926_0052_7,car,8,588,640,174,193,988
110926_0052_8,car,8,452,513,160,247,5307
110926_0052_9,car,8,736,767,166,196,930
110926_0052_0,car,9,0,356,182,371,67284
110926_0052_1,car,9,552,710,191,317,19908
110926_0052_2,car,9,695,750,177,221,2420
110926_0052_3,truck,9,277,488,138,291,32283
110926_0052_4,truck,9,750,1239,0,366,178974
110926_0052_5,car,9,588,639,175,193,918
110926_0052_6,car,9,743,764,179,215,756
110926_0052_7,car,9,489,518,194,235,1189
110926_0052_8,car,9,638,685,171,196,1175
110926_0052_9,car,9,231,270,178,195,663
110926_0052_0,car,10,2,350,185,372,65076
110926_0052_1,car,10,551,712,190,318,20608
110926_0052_2,car,10,695,748,176,221,2385
110926_0052_3,truck,10,269,486,138,293,33635
110926_0052_4,bus,10,763,942,62,328,47614
110926_0052_5,car,10,594,638,172,191,836
110926_0052_6,truck,10,762,1237,0,373,177175
110926_0052_7,car,10,480,531,169,230,3111
110926_0052_8,car,10,742,763,180,214,714
110926_0052_9,car,10,464,503,195,250,2145
110926_0052_0,car,11,0,334,181,371,63460
110926_0052_1,car,11,552,712,190,321,20960
110926_0052_2,car,11,697,750,177,220,2279
110926_0052_3,truck,11,263,491,135,297,36936
110926_0052_4,car,11,478,532,169,232,3402
110926_0052_5,truck,11,751,1239,0,373,182024
110926_0052_6,car,11,585,639,174,192,972
110926_0052_0,car,12,0,327,187,372,60495
110926_0052_1,car,12,551,714,189,325,22168
110926_0052_2,car,12,699,752,177,219,2226
110926_0052_3,truck,12,246,483,136,302,39342
110926_0052_4,car,12,475,531,168,230,3472
110926_0052_5,truck,12,751,1238,0,372,181164
110926_0052_6,car,12,587,640,174,193,1007
110926_0052_7,car,12,475,507,178,244,2112
110926_0052_8,car,12,669,717,162,201,1872
110926_0052_9,bus,12,787,1240,0,369,167157
110926_0052_10,car,12,628,709,169,205,2916
110926_0052_0,car,13,0,316,185,371,58776
110926_0052_1,car,13,552,715,190,328,22494
110926_0052_2,car,13,700,754,176,220,2376
110926_0052_3,truck,13,748,1237,0,373,182397
110926_0052_4,truck,13,241,482,134,307,41693
110926_0052_5,car,13,472,530,168,231,3654
110926_0052_6,car,13,587,640,174,194,1060
110926_0052_7,car,13,521,585,182,225,2752
110926_0052_8,car,13,566,595,173,190,493
110926_0052_9,car,13,472,503,189,246,1767
110926_0052_10,car,13,592,683,170,199,2639
110926_0052_0,car,14,0,305,188,371,55815
110926_0052_1,car,14,700,755,176,220,2420
110926_0052_2,car,14,552,717,189,326,22605
110926_0052_3,truck,14,235,478,133,299,40338
110926_0052_4,truck,14,751,1237,0,375,182250
110926_0052_5,car,14,513,586,180,225,3285
110926_0052_6,car,14,589,639,174,194,1000
110926_0052_7,car,14,473,504,178,244,2046
