ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0046_0,Car,0,1.46875,1.5867088,3.9579887,9.16517455182047,207.34047194846482,475.3042862883677,194.74572424233585,374.14389408064153,48072.2178754701,209.0,470.0,194.0,362.0,43848.0,0.9044170947948346,1.659528051535176,5.304286288367678,0.7457242423358537,12.14389408064153
110926_0046_0,Car,1,1.46875,1.5867088,3.9579887,8.067836622690189,117.9526819571623,461.18650669493115,194.45847056852486,375.0,61967.95967077167,128.0,458.0,197.0,370.0,57090.0,0.9212825515526462,10.047318042837702,3.186506694931154,2.5415294314751407,5.0
110926_0046_0,Car,2,1.46875,1.5867088,3.9579887,6.994462700346869,0.0,442.8557475046889,194.0860318260689,375.0,80118.79060970576,7.0,434.0,199.0,372.0,73871.0,0.9220184108851378,7.0,8.855747504688907,4.913968173931096,3.0
110926_0046_0,Car,3,1.46875,1.5867088,3.9579887,5.958018608884686,0.0,418.09817679153986,193.58374849656445,375.0,75849.80399394185,3.0,413.0,198.0,370.0,70520.0,0.9297321322759442,3.0,5.098176791539856,4.4162515034355465,5.0
110926_0046_0,Car,4,1.46875,1.5867088,3.9579887,4.981608408125451,0.0,382.8195861041805,192.86913491950108,375.0,69723.26238691293,3.0,379.0,206.0,370.0,61664.0,0.884410710127275,3.0,3.8195861041804733,13.130865080498921,5.0
110926_0046_0,Car,5,1.46875,1.5867088,3.9579887,4.1565912584637985,0.0,328.6404794434896,211.6946450657288,375.0,53668.75014128813,3.0,322.0,216.0,367.0,48169.0,0.8975241620717921,3.0,6.640479443489596,4.305354934271207,8.0
110926_0046_1,Car,0,1.5703125,1.7259098,4.1517272,16.058462022718945,574.6904258232232,667.150412381154,185.48378636413966,271.2685379420544,7931.656977769426,580.0,665.0,185.0,262.0,6545.0,0.8157605154900364,5.309574176776778,2.1504123811539557,0.4837863641396609,9.268537942054422
110926_0046_1,Car,1,1.5703125,1.7259098,4.1517272,15.650816493112481,577.497959748552,672.8523228686054,185.13964195335814,273.4771161599381,8423.363592602569,581.0,670.0,186.0,263.0,6853.0,0.8135704846005142,3.5020402514479656,2.85232286860537,0.8603580466418634,10.477116159938078
110926_0046_1,Car,2,1.5703125,1.7259098,4.1517272,15.243665209196221,580.4848893901773,678.9216662593385,184.77877853834013,275.82695685786274,8962.48921358245,582.0,675.0,186.0,264.0,7254.0,0.809373359022483,1.5151106098227274,3.921666259338508,1.2212214616598658,11.82695685786274
110926_0046_1,Car,3,1.5703125,1.7259098,4.1517272,14.837048895925124,583.6689713917176,685.3951424886474,184.3999473257861,278.33206071470653,9555.354238097527,588.0,686.0,184.0,271.0,8526.0,0.874311793725873,4.331028608282395,0.604857511352634,0.39994732578608705,7.332060714706529
110926_0046_1,Car,4,1.5703125,1.7259098,4.1517272,14.440347168770465,593.2300374912144,698.4645134482065,183.57856615849573,280.3526293935175,10183.96783076633,595.0,692.0,184.0,269.0,8245.0,0.809605856677139,1.7699625087856248,6.464513448206503,0.42143384150426755,11.352629393517475
110926_0046_1,Car,5,1.5703125,1.7259098,4.1517272,14.046669499241455,603.4480979418577,712.4611322911538,182.71411603816384,282.5102568000075,10879.080120798057,605.0,702.0,184.0,273.0,8633.0,0.7935413568189358,1.551902058142332,10.461132291153831,1.2858839618361628,9.510256800007483
110926_0046_1,Car,6,1.5703125,1.7259098,4.1517272,13.65627741879103,614.3925493909663,727.4873232694118,181.80309155443638,284.8194302907922,11650.609535173506,617.0,724.0,183.0,280.0,10379.0,0.8908546774883768,2.6074506090336627,3.4873232694118315,1.196908445563622,4.819430290792184
110926_0046_1,Car,7,1.5703125,1.7259098,4.1517272,13.269460920052556,626.1429100145899,743.661028869345,180.8415963644632,287.296753565976,12510.409816709027,630.0,741.0,183.0,285.0,11322.0,0.9050063240037288,3.8570899854100844,2.6610288693450457,2.158403635536814,2.2967535659760188
110926_0046_1,Car,8,1.5703125,1.7259098,4.1517272,12.8570113625145,640.2680022394006,763.1633676707465,180.92570171339096,292.1534587722365,13669.375849855785,646.0,760.0,183.0,283.0,11400.0,0.8339810189739036,5.73199776059937,3.1633676707465384,2.074298286609036,9.15345877223649
110926_0046_1,Car,9,1.5703125,1.7259098,4.1517272,12.451692266174994,655.6193465905951,784.4485442927657,181.01600291749202,297.6219504232831,15022.250664472493,661.0,780.0,183.0,292.0,12971.0,0.8634525071982933,5.380653409404886,4.448544292765746,1.9839970825079831,5.621950423283124
110926_0046_1,Car,10,1.5703125,1.7259098,4.1517272,12.054222965566781,672.3522272860175,807.7737506928858,181.1132060887491,303.61153897686165,16588.910854509868,673.0,807.0,181.0,294.0,15142.0,0.9110309005712232,0.6477727139824765,0.7737506928857556,0.11320608874910931,9.611538976861652
110926_0046_1,Car,11,1.5703125,1.7259098,4.1517272,11.636965389126727,691.6366647598314,834.8211154211353,182.14777692869697,311.6574411010497,18543.77011984828,693.0,830.0,183.0,296.0,15481.0,0.8348356294295272,1.363335240168567,4.821115421135346,0.8522230713030297,15.657441101049699
110926_0046_1,Car,12,1.5703125,1.7259098,4.1517272,11.227681749575186,712.9915321528334,864.9060452138831,183.26063078526576,320.60691170962747,20864.893387370543,715.0,856.0,187.0,308.0,17061.0,0.817689296717278,2.008467847166571,8.90604521388309,3.739369214734239,12.606911709627468
110926_0046_1,Car,13,1.5703125,1.7259098,4.1517272,10.827276392316168,732.0129158236989,898.5706049228826,184.4610080490926,330.62119269826064,24344.102593475407,728.0,885.0,185.0,316.0,20567.0,0.8058493596962852,4.012915823698904,13.57060492288258,0.5389919509073877,14.621192698260643
110926_0046_1,Car,14,1.5703125,1.7259098,4.1517272,10.334998938552548,749.2032535818979,934.3599322345157,183.05880502400962,339.6204560535975,28988.43530900868,750.0,915.0,188.0,323.0,22275.0,0.7684098766475209,0.7967464181020887,19.359932234515668,4.941194975990385,16.62045605359748
110926_0046_1,Car,15,1.5703125,1.7259098,4.1517272,9.852103086451503,768.0869003926251,976.0384300605259,181.5106815635807,350.0993225578212,35058.26577938488,766.0,951.0,187.0,329.0,26270.0,0.7346612888939416,2.0869003926251253,25.03843006052591,5.489318436419296,21.09932255782121
110926_0046_1,Car,16,1.5703125,1.7259098,4.1517272,9.423389564749078,785.7754175234303,1013.5160848374537,179.76011419789486,360.70697926438953,41208.95979862405,787.0,990.0,184.0,341.0,31871.0,0.773399769267269,1.224582476569708,23.516084837453718,4.239885802105135,19.70697926438953
110926_0046_1,Car,17,1.5703125,1.7259098,4.1517272,9.00256395448522,805.1577076650218,1057.386447380926,177.19363845093955,373.12076873342414,49418.45314730486,806.0,1031.0,182.0,355.0,38925.0,0.7876612382822602,0.8422923349781968,26.38644738092603,4.806361549060455,18.120768733424143
110926_0046_1,Car,18,1.5703125,1.7259098,4.1517272,8.590785554751504,826.4892518236101,1109.4409540289164,173.47287314828125,375.0,57022.44358323851,823.0,1075.0,177.0,363.0,46872.0,0.8014884944139035,3.4892518236100614,34.440954028916394,3.527126851718748,12.0
110926_0046_1,Car,19,1.5703125,1.7259098,4.1517272,8.137012604770177,839.0368417042772,1162.9494677616362,175.13943139303268,375.0,64737.361622799755,842.0,1126.0,176.0,367.0,54244.0,0.8379087228802955,2.963158295722792,36.94946776163624,0.8605686069673197,8.0
110926_0046_1,Car,20,1.5703125,1.7259098,4.1517272,7.690157947249664,853.0471346730031,1229.2358485206892,177.20246964418237,375.0,74409.19854680367,856.0,1191.0,175.0,370.0,65325.0,0.8594774299437324,2.952865326996857,38.23584852068916,2.202469644182372,5.0
110926_0046_1,Car,21,1.5703125,1.7259098,4.1517272,7.251500659732599,868.7917156674799,1242.0,179.16204088326324,375.0,73088.34872913953,866.0,1242.0,178.0,369.0,71816.0,0.9567059635126561,2.7917156674799344,0.0,1.162040883263245,6.0
110926_0046_1,Car,22,1.5703125,1.7259098,4.1517272,6.822622063661025,886.6138403330742,1242.0,180.64732140020183,375.0,69070.25206856258,879.0,1241.0,182.0,371.0,68418.0,0.9499316356553812,7.613840333074222,1.0,1.3526785997981676,4.0
110926_0046_1,Car,23,1.5703125,1.7259098,4.1517272,6.363961303139185,899.5851529099606,1242.0,186.4148317482313,375.0,64574.36155037873,897.0,1241.0,178.0,373.0,67080.0,0.9374778555665688,2.585152909960584,1.0,8.414831748231308,2.0
110926_0046_1,Car,24,1.5703125,1.7259098,4.1517272,5.87910149645658,911.756364147217,1242.0,181.70986021144884,375.0,63832.83853826381,916.0,1240.0,178.0,372.0,62856.0,0.9480151207207039,4.2436358527829725,2.0,3.7098602114488415,3.0
110926_0046_1,Car,25,1.5703125,1.7259098,4.1517272,5.430199109108178,927.8896723651145,1242.0,185.45981357292447,375.0,59536.53005858597,929.0,1233.0,173.0,373.0,60800.0,0.9003211188004185,1.1103276348854934,9.0,12.459813572924475,2.0
110926_0046_1,Car,26,1.5703125,1.7259098,4.1517272,5.014318020278169,947.541902526913,1242.0,181.87758551046366,375.0,56866.45874999781,951.0,1241.0,176.0,373.0,57130.0,0.946296621669812,3.4580974730870366,1.0,5.8775855104636605,2.0
110926_0046_1,Car,27,1.5703125,1.7259098,4.1517272,4.637838298852263,962.6227762222446,1242.0,192.33278334132814,375.0,51033.05986530949,969.0,1242.0,177.0,372.0,53235.0,0.8882672692880023,6.3772237777553755,0.0,15.332783341328138,3.0
110926_0046_1,Car,28,1.5703125,1.7259098,4.1517272,4.291097564644148,980.9522558430315,1242.0,196.199090590166,375.0,46675.574054651646,994.0,1240.0,185.0,370.0,45510.0,0.8649513999112002,13.04774415696852,2.0,11.199090590166008,5.0
110926_0046_2,Car,51,1.453125,1.6828125,4.53125,16.41410299135067,0.0,179.89964739449078,191.4024226346715,291.8149829100176,18064.184187512816,0.0,174.0,190.0,279.0,15486.0,0.8325216949013654,0.0,5.899647394490785,1.4024226346714954,12.81498291001759
110926_0046_2,Car,52,1.453125,1.6828125,4.53125,15.81254455603554,0.0,208.5726593915355,191.08286839465973,293.40286153089465,21341.15307734818,0.0,199.0,188.0,280.0,18308.0,0.805957467578261,0.0,9.572659391535495,3.0828683946597266,13.402861530894654
110926_0046_2,Car,53,1.453125,1.6828125,4.53125,15.220912778123118,0.0,238.33886988151326,190.751199064832,295.05401952026267,24859.416352801727,1.0,228.0,189.0,284.0,21565.0,0.8380856523178803,1.0,10.338869881513261,1.751199064832008,11.05401952026267
