ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0011_0,car,0,0,105,180,233,5565
110926_0011_1,car,0,99,223,171,223,6448
110926_0011_2,car,0,208,266,180,214,1972
110926_0011_0,car,1,61,200,168,227,8201
110926_0011_1,car,1,0,71,173,233,4260
110926_0011_2,car,1,268,335,178,205,1809
110926_0011_3,car,1,185,272,173,216,3741
110926_0011_0,car,2,0,39,180,237,2223
110926_0011_1,car,2,25,242,165,230,14105
110926_0011_2,car,2,253,318,179,208,1885
110926_0011_3,car,2,362,388,173,196,598
110926_0011_0,car,3,0,153,173,240,10251
110926_0011_1,car,3,148,232,176,222,3864
110926_0011_2,car,3,0,70,180,239,4130
110926_0011_3,car,3,229,300,181,211,2130
110926_0011_0,car,4,0,123,173,238,7995
110926_0011_1,car,4,116,213,177,225,4656
110926_0011_0,car,5,0,86,172,236,5504
110926_0011_1,car,5,80,191,177,227,5550
110926_0011_0,car,6,0,46,171,234,2898
110926_0011_1,car,6,40,168,171,228,7296
110926_0011_2,car,6,206,271,166,212,2990
110926_0011_0,car,7,1,139,172,228,7728
110926_0011_0,car,8,0,111,175,234,6549
110926_0011_0,car,9,0,81,176,231,4455
110926_0011_0,truck,10,110,199,163,225,5518
110926_0011_0,truck,11,73,189,149,228,9164
110926_0011_0,truck,12,2,175,138,236,16954
110926_0011_0,truck,13,0,123,147,239,11316
110926_0011_0,truck,14,0,90,156,243,7830
110926_0011_0,truck,15,0,53,153,246,4929
110926_0011_0,car,25,318,387,192,214,1518
110926_0011_0,car,31,712,730,167,183,288
110926_0011_0,car,33,716,736,169,185,320
110926_0011_0,car,35,719,739,168,186,360
110926_0011_0,car,36,718,738,167,185,360
110926_0011_0,car,37,720,744,164,184,480
110926_0011_0,car,38,718,741,163,187,552
110926_0011_0,car,39,718,740,163,187,528
110926_0011_0,car,40,717,739,162,186,528
110926_0011_0,car,41,716,738,162,187,550
110926_0011_0,car,42,716,739,162,187,575
110926_0011_0,car,43,715,736,165,187,462
110926_0011_0,car,45,534,564,178,193,450
110926_0011_1,car,45,717,739,169,189,440
110926_0011_0,car,46,527,562,179,197,630
110926_0011_1,car,46,723,742,176,192,304
110926_0011_2,car,46,678,705,176,188,324
110926_0011_0,car,47,518,552,178,197,646
110926_0011_0,car,48,512,549,177,198,777
110926_0011_1,car,48,724,743,175,192,323
110926_0011_0,car,49,500,540,175,196,840
110926_0011_0,car,50,723,744,172,193,441
110926_0011_0,car,51,714,738,173,193,480
110926_0011_2,car,51,891,933,168,184,672
110926_0011_0,car,52,714,740,173,193,520
110926_0011_1,car,52,464,515,176,201,1275
110926_0011_2,car,52,889,942,168,183,795
110926_0011_0,car,53,888,934,170,184,644
110926_0011_1,car,53,711,739,171,196,700
110926_0011_2,truck,53,710,740,169,195,780
110926_0011_0,car,54,710,738,171,195,672
110926_0011_1,car,54,679,698,165,180,285
110926_0011_0,car,55,707,736,171,195,696
110926_0011_0,car,56,406,465,179,204,1475
110926_0011_1,car,56,706,734,174,196,616
110926_0011_2,car,56,893,935,169,183,588
110926_0011_0,car,57,384,452,180,208,1904
110926_0011_1,car,57,705,736,175,197,682
110926_0011_2,car,57,887,934,168,185,799
110926_0011_0,car,58,365,433,179,212,2244
110926_0011_1,car,58,703,733,173,199,780
110926_0011_2,car,58,893,940,168,184,752
110926_0011_0,car,59,700,733,172,200,924
110926_0011_1,car,59,338,417,181,215,2686
110926_0011_3,car,59,337,381,188,215,1188
110926_0011_0,car,60,313,398,179,218,3315
110926_0011_1,car,60,700,731,176,200,744
110926_0011_0,car,61,281,375,175,220,4230
110926_0011_1,car,61,696,734,172,200,1064
110926_0011_0,car,62,244,351,172,222,5350
110926_0011_1,car,62,697,733,172,200,1008
110926_0011_0,car,63,203,327,170,226,6944
110926_0011_1,car,63,694,734,172,200,1120
110926_0011_0,car,64,155,298,177,234,8151
110926_0011_1,car,64,693,735,174,202,1176
110926_0011_0,car,65,96,260,180,243,10332
110926_0011_1,car,65,694,735,173,203,1230
110926_0011_2,car,65,1055,1107,159,179,1040
110926_0011_4,car,65,884,938,168,183,810
110926_0011_0,car,66,24,219,186,257,13845
110926_0011_1,car,66,693,738,174,205,1395
110926_0011_2,car,66,1055,1113,158,180,1276
110926_0011_5,car,66,886,937,167,182,765
110926_0011_0,car,67,0,168,186,264,13104
110926_0011_1,car,67,695,737,172,206,1428
110926_0011_5,car,67,1064,1118,156,178,1188
110926_0011_6,car,67,890,957,165,182,1139
110926_0011_0,car,68,0,107,189,261,7704
110926_0011_1,car,68,695,739,170,204,1496
110926_0011_4,car,68,1064,1125,153,172,1159
110926_0011_0,car,69,696,743,170,203,1551
110926_0011_2,car,69,0,26,196,260,1664
110926_0011_4,person,69,1172,1240,104,162,3944
110926_0011_5,car,69,407,440,177,193,528
110926_0011_0,car,70,697,745,171,205,1632
110926_0011_2,car,70,410,435,179,193,350
110926_0011_0,car,71,698,750,171,208,1924
110926_0011_0,car,72,698,757,172,213,2419
110926_0011_2,car,72,1097,1152,153,173,1100
110926_0011_0,car,73,696,759,174,216,2646
110926_0011_3,car,73,904,944,164,183,760
110926_0011_0,car,74,701,762,174,218,2684
110926_0011_2,car,74,394,425,181,199,558
110926_0011_4,car,74,1109,1167,154,176,1276
110926_0011_5,car,74,1094,1125,163,181,558
110926_0011_0,car,75,704,766,179,221,2604
110926_0011_3,car,75,887,920,169,185,528
110926_0011_0,car,76,707,772,175,221,2990
110926_0011_2,car,76,393,419,182,197,390
110926_0011_0,car,77,710,777,173,221,3216
110926_0011_3,car,77,897,938,163,185,902
110926_0011_4,car,77,1127,1200,148,173,1825
110926_0011_0,car,78,714,785,171,223,3692
110926_0011_2,car,78,1136,1204,149,172,1564
110926_0011_4,car,78,907,935,162,181,532
110926_0011_0,car,79,717,790,173,226,3869
110926_0011_0,car,80,718,796,176,231,4290
110926_0011_3,car,80,1145,1229,153,175,1848
110926_0011_4,car,80,865,918,167,193,1378
110926_0011_5,car,80,707,724,169,190,357
110926_0011_0,car,81,723,804,178,233,4455
110926_0011_2,car,81,1145,1226,154,179,2025
110926_0011_3,car,81,871,918,168,190,1034
110926_0011_4,car,81,664,683,165,180,285
110926_0011_5,car,81,703,722,171,191,380
110926_0011_0,car,82,725,812,178,236,5046
110926_0011_2,car,82,660,683,165,181,368
110926_0011_3,car,82,696,711,177,190,195
110926_0011_4,car,82,1154,1229,154,176,1650
110926_0011_0,car,83,732,820,179,240,5368
110926_0011_2,car,83,663,679,166,182,256
110926_0011_4,car,83,1157,1240,153,185,2656
110926_0011_5,car,83,684,702,176,193,306
110926_0011_0,car,84,733,828,182,243,5795
110926_0011_2,car,84,1159,1241,153,185,2624
110926_0011_5,car,84,659,680,166,185,399
110926_0011_0,car,85,733,837,180,248,7072
110926_0011_2,car,85,1157,1241,154,201,3948
110926_0011_4,car,85,663,680,171,191,340
110926_0011_5,car,85,844,896,166,190,1248
110926_0011_0,car,86,737,850,179,251,8136
110926_0011_3,car,86,301,339,184,201,646
110926_0011_4,car,86,654,676,171,193,484
110926_0011_0,car,87,741,862,181,256,9075
110926_0011_2,car,87,374,422,182,200,864
110926_0011_0,car,88,747,873,182,260,9828
110926_0011_2,car,88,377,425,182,201,912
110926_0011_3,car,88,1173,1241,154,186,2176
110926_0011_5,car,88,645,693,168,193,1200
110926_0011_6,car,88,819,870,168,191,1173
110926_0011_7,car,88,631,649,174,193,342
110926_0011_8,car,88,283,328,184,203,855
110926_0011_0,car,89,751,883,180,265,11220
110926_0011_2,car,89,383,429,181,201,920
110926_0011_3,car,89,637,687,167,193,1300
110926_0011_4,car,89,1166,1241,154,185,2325
110926_0011_5,car,89,819,868,169,186,833
110926_0011_6,car,89,277,316,184,201,663
110926_0011_8,car,89,624,642,174,196,396
110926_0011_0,car,90,754,901,180,268,12936
110926_0011_2,car,90,1171,1239,153,184,2108
110926_0011_3,car,90,824,868,166,185,836
110926_0011_4,car,90,384,439,180,201,1155
110926_0011_5,car,90,618,676,169,196,1566
110926_0011_6,car,90,0,28,190,208,504
110926_0011_0,car,91,760,914,179,274,14630
110926_0011_2,car,91,1174,1241,154,187,2211
110926_0011_3,car,91,388,444,179,203,1344
110926_0011_4,truck,91,599,667,164,198,2312
110926_0011_5,car,91,298,339,183,200,697
110926_0011_0,car,92,765,933,178,280,17136
110926_0011_2,truck,92,595,652,161,197,2052
110926_0011_3,car,92,1173,1240,155,185,2010
110926_0011_5,car,92,397,455,174,202,1624
110926_0011_0,car,93,770,951,183,287,18824
110926_0011_2,person,93,479,496,171,214,731
110926_0011_3,car,93,774,821,171,191,940
110926_0011_5,car,93,401,459,180,203,1334
110926_0011_6,car,93,570,589,179,196,323
110926_0011_7,car,93,585,642,169,198,1653
110926_0011_11,car,93,1186,1242,155,177,1232
110926_0011_0,car,94,776,971,184,294,21450
110926_0011_2,car,94,553,578,179,199,500
110926_0011_3,car,94,766,829,172,195,1449
110926_0011_4,car,94,281,326,181,202,945
110926_0011_6,car,94,580,621,170,197,1107
110926_0011_7,car,94,1119,1155,170,188,648
110926_0011_0,car,95,783,993,184,302,24780
110926_0011_3,car,95,757,823,169,194,1650
110926_0011_4,car,95,542,566,181,201,480
110926_0011_6,car,95,280,321,182,202,820
110926_0011_7,car,95,557,614,172,202,1710
110926_0011_8,car,95,417,468,172,201,1479
110926_0011_9,car,95,757,785,175,193,504
110926_0011_0,car,96,789,1019,187,309,28060
110926_0011_2,car,96,760,816,164,193,1624
110926_0011_3,car,96,539,604,173,204,2015
110926_0011_4,car,96,1192,1241,152,188,1764
110926_0011_5,car,96,529,550,185,203,378
110926_0011_8,car,96,427,469,168,201,1386
110926_0011_9,car,96,280,324,184,202,792
110926_0011_10,car,96,747,769,178,193,330
110926_0011_0,car,97,796,1047,187,320,33383
110926_0011_2,car,97,525,588,173,204,1953
110926_0011_3,car,97,745,808,164,193,1827
110926_0011_4,car,97,735,761,176,194,468
110926_0011_5,car,97,1195,1242,152,188,1692
110926_0011_7,car,97,281,323,183,201,756
110926_0011_9,car,97,229,289,182,208,1560
110926_0011_0,car,98,808,1078,188,330,38340
110926_0011_2,car,98,722,798,167,194,2052
110926_0011_3,car,98,511,575,172,205,2112
110926_0011_6,car,98,280,328,183,202,912
110926_0011_7,car,98,645,666,165,181,336
110926_0011_10,car,98,725,751,176,193,442
110926_0011_0,car,99,812,1112,191,343,45600
110926_0011_2,car,99,717,787,167,194,1890
110926_0011_3,person,99,446,471,172,221,1225
110926_0011_5,car,99,279,328,182,202,980
110926_0011_6,car,99,497,562,171,206,2275
110926_0011_7,car,99,714,758,172,193,924
110926_0011_8,car,99,1151,1228,170,191,1617
110926_0011_9,car,99,644,666,165,181,352
110926_0011_0,car,100,821,1151,194,354,52800
110926_0011_2,car,100,477,545,175,209,2312
110926_0011_3,car,100,703,776,167,196,2117
110926_0011_4,car,100,703,735,177,195,576
110926_0011_5,car,100,278,329,184,203,969
110926_0011_8,car,100,262,311,185,207,1078
110926_0011_10,person,100,443,464,172,223,1071
110926_0011_0,car,101,832,1196,197,365,61152
110926_0011_2,car,101,692,764,169,199,2160
110926_0011_3,car,101,691,721,177,197,600
110926_0011_6,car,101,259,298,188,209,819
110926_0011_0,car,102,840,1237,195,369,69078
110926_0011_2,car,102,680,755,166,200,2550
110926_0011_3,car,102,875,943,171,197,1768
110926_0011_4,car,102,873,905,171,197,832
110926_0011_7,car,102,266,310,185,207,968
110926_0011_0,car,103,851,1236,194,370,67760
110926_0011_2,car,103,670,745,169,198,2175
110926_0011_3,car,103,254,300,186,211,1150
110926_0011_5,car,103,1128,1240,172,223,5712
110926_0011_6,car,103,404,440,189,218,1044
110926_0011_7,car,103,530,555,178,202,600
110926_0011_8,car,103,668,693,178,196,450
110926_0011_0,car,104,861,1239,195,371,66528
110926_0011_1,car,104,659,734,168,199,2325
110926_0011_2,car,104,497,559,174,203,1798
110926_0011_3,car,104,248,301,187,211,1272
110926_0011_5,car,104,380,478,170,222,5096
110926_0011_7,car,104,563,595,179,193,448
110926_0011_10,car,104,868,949,168,197,2349
110926_0011_12,car,104,656,689,176,199,759
110926_0011_13,car,104,380,411,197,217,620
110926_0011_0,car,105,875,1239,198,372,63336
110926_0011_1,car,105,649,723,168,200,2368
110926_0011_2,car,105,512,571,173,202,1711
110926_0011_3,car,105,356,458,177,225,4896
110926_0011_4,car,105,268,306,187,209,836
110926_0011_0,car,106,883,1241,201,370,60502
110926_0011_1,car,106,516,581,174,203,1885
110926_0011_2,car,106,331,444,177,227,5650
110926_0011_3,car,106,654,711,168,200,1824
110926_0011_5,car,106,848,934,165,199,2924
110926_0011_6,truck,106,331,446,175,226,5865
110926_0011_7,car,106,224,303,183,211,2212
110926_0011_9,car,106,632,662,176,200,720
110926_0011_0,car,107,903,1236,209,368,52947
110926_0011_1,car,107,304,424,178,229,6120
110926_0011_3,car,107,629,704,166,201,2625
110926_0011_4,bicycle,107,950,1006,191,254,3528
110926_0011_5,car,107,304,348,201,227,1144
110926_0011_6,car,107,530,588,170,200,1740
110926_0011_7,person,107,409,435,168,225,1482
110926_0011_9,car,107,208,236,184,204,560
110926_0011_10,car,107,276,308,188,210,704
110926_0011_11,car,107,846,928,163,197,2788
110926_0011_12,car,107,224,303,184,212,2212
110926_0011_13,car,107,1081,1238,175,223,7536
110926_0011_0,car,108,920,1240,210,370,51200
110926_0011_1,car,108,274,398,180,232,6448
110926_0011_2,person,108,411,433,168,232,1408
110926_0011_3,car,108,610,693,167,203,2988
110926_0011_5,car,108,205,239,183,202,646
110926_0011_6,car,108,549,601,170,200,1560
110926_0011_8,car,108,530,555,178,201,575
110926_0011_0,car,109,939,1242,214,370,47268
110926_0011_1,car,109,238,375,179,238,8083
110926_0011_2,car,109,593,678,169,204,2975
