ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0093_0,car,0,781,1026,175,314,34055
110926_0093_1,car,0,0,99,188,356,16632
110926_0093_2,car,0,722,809,167,225,5046
110926_0093_3,car,0,574,624,173,205,1600
110926_0093_4,truck,0,699,743,141,205,2816
110926_0093_5,car,0,595,631,170,201,1116
110926_0093_0,car,1,797,1068,174,330,42276
110926_0093_1,car,1,723,812,168,228,5340
110926_0093_2,car,1,572,623,178,208,1530
110926_0093_3,truck,1,697,754,141,208,3819
110926_0093_4,person,1,0,37,219,353,4958
110926_0093_5,car,1,659,694,152,180,980
110926_0093_6,car,1,597,631,164,203,1326
110926_0093_0,car,2,809,1117,174,344,52360
110926_0093_1,car,2,730,820,172,231,5310
110926_0093_2,car,2,571,616,178,210,1440
110926_0093_3,truck,2,695,754,142,209,3953
110926_0093_4,car,2,605,631,175,205,780
110926_0093_5,car,2,648,667,159,180,399
110926_0093_0,car,3,817,1194,176,364,70876
110926_0093_1,car,3,571,623,180,210,1560
110926_0093_2,car,3,729,826,170,237,6499
110926_0093_3,truck,3,697,761,140,210,4480
110926_0093_4,car,3,593,628,178,206,980
110926_0093_0,car,4,841,1242,175,370,78195
110926_0093_1,car,4,569,621,179,211,1664
110926_0093_2,car,4,737,834,162,238,7372
110926_0093_3,truck,4,694,763,138,211,5037
110926_0093_4,car,4,598,628,177,207,900
110926_0093_0,car,5,861,1242,180,370,72390
110926_0093_1,car,5,567,622,176,211,1925
110926_0093_2,truck,5,696,763,138,213,5025
110926_0093_3,car,5,737,844,163,241,8346
110926_0093_4,car,5,600,629,175,208,957
110926_0093_0,car,6,884,1240,181,370,67284
110926_0093_1,car,6,565,622,177,212,1995
110926_0093_2,car,6,742,855,169,244,8475
110926_0093_3,truck,6,696,765,137,213,5244
110926_0093_4,car,6,597,628,176,208,992
110926_0093_5,car,6,665,689,156,182,624
110926_0093_6,car,6,647,667,157,181,480
110926_0093_0,car,7,914,1240,182,368,60636
110926_0093_1,car,7,564,614,179,215,1800
110926_0093_2,truck,7,697,770,136,216,5840
110926_0093_3,car,7,744,868,165,248,10292
110926_0093_4,car,7,598,627,175,208,957
110926_0093_0,car,8,949,1238,198,369,49419
110926_0093_1,car,8,562,615,181,218,1961
110926_0093_2,truck,8,699,754,136,216,4400
110926_0093_3,car,8,594,626,175,210,1120
110926_0093_4,truck,8,748,881,160,252,12236
110926_0093_5,car,8,748,880,158,252,12408
110926_0093_0,car,9,995,1239,218,369,36844
110926_0093_1,car,9,561,614,180,218,2014
110926_0093_2,truck,9,699,790,134,217,7553
110926_0093_3,car,9,598,626,175,209,952
110926_0093_4,car,9,753,893,174,258,11760
110926_0093_5,truck,9,752,891,176,256,11120
110926_0093_0,truck,10,705,786,134,220,6966
110926_0093_1,car,10,557,615,180,218,2204
110926_0093_2,car,10,758,910,175,261,13072
110926_0093_3,car,10,596,625,173,208,1015
110926_0093_4,car,10,1051,1240,275,372,18333
