ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0057_0,Car,0,1.5458317,1.6344342,3.3198903,7.455913257449497,518.9398775995681,741.2650989004304,165.94511229917046,375.0,46478.17417211384,523.0,740.0,175.0,368.0,41881.0,0.901089613479867,4.060122400431851,1.2650989004304165,9.05488770082954,7.0
110926_0057_0,Car,1,1.5458317,1.6344342,3.3198903,7.4559674758131385,518.9354511615289,741.2569455104166,165.9248197801858,375.0,46481.90649773209,524.0,737.0,174.0,368.0,41322.0,0.8889910744520806,5.064548838471069,4.256945510416585,8.0751802198142,7.0
110926_0057_0,Car,2,1.5458317,1.6344342,3.3198903,7.456021698205186,518.9310248709029,741.2487923927644,165.90452793702656,375.0,46485.63854797001,524.0,737.0,174.0,368.0,41322.0,0.8889197027455805,5.068975129097112,4.248792392764358,8.095472062973442,7.0
110926_0057_0,Car,3,1.5458317,1.6344342,3.3198903,7.456075924622092,518.926598727965,741.2406395479805,165.88423677095332,375.0,46489.37032261099,524.0,737.0,174.0,368.0,41322.0,0.8888483477674093,5.073401272034971,4.24063954798055,8.115763229046678,7.0
110926_0057_0,Car,4,1.5458317,1.6344342,3.3198903,7.456130155074149,518.922172731861,741.2324869744908,165.86394627804896,375.0,46493.10182239045,523.0,737.0,173.0,367.0,41516.0,0.8929496715146342,4.0778272681390035,4.232486974490826,7.136053721951043,8.0
110926_0057_0,Car,5,1.5458317,1.6344342,3.3198903,7.456184389540507,518.9177468842773,741.2243346754022,165.8436564660463,375.0,46496.83304590156,526.0,738.0,175.0,367.0,40704.0,0.8754144601594073,7.082253115722665,3.224334675402247,9.156343533953702,8.0
110926_0057_0,Car,6,1.5458317,1.6344342,3.3198903,7.456238628048761,518.9133211829483,741.2161826465406,165.82336732455636,375.0,46500.56399506988,526.0,738.0,175.0,367.0,40704.0,0.8753442217241827,7.086678817051734,3.216182646540574,9.176632675443642,8.0
110926_0057_0,Car,7,1.5458317,1.6344342,3.3198903,7.456292870584982,518.9088956289955,741.2080308899724,165.80307885872304,375.0,46504.29466896464,526.0,738.0,175.0,367.0,40704.0,0.875273999740167,7.091104371004462,3.208030889972406,9.19692114127696,8.0
110926_0057_0,Car,8,1.5458317,1.6344342,3.3198903,7.456347117149083,518.904470222412,741.199879405684,165.7827910685126,375.0,46508.0250676071,526.0,738.0,175.0,367.0,40704.0,0.8752037942017535,7.095529777588013,3.199879405683987,9.217208931487392,8.0
110926_0057_0,Car,9,1.5458317,1.6344342,3.3198903,7.456401367740975,518.9000449631899,741.191728193662,165.76250395389133,375.0,46511.755191018754,526.0,738.0,175.0,367.0,40704.0,0.8751336051033352,7.099955036810115,3.1917281936620157,9.237496046108674,8.0
