ID,objectType,imageIndex,height,width,length,distance,k_u0,k_u1,k_v0,k_v1,k_area,y_u0,y_u1,y_v0,y_v1,y_area,overlap,diff_u0,diff_u1,diff_v0,diff_v1
110926_0001_0,Car,0,2.1672349,1.7057118,4.3293562,26.700208580440865,309.58647324346197,407.51122772954966,168.83158008996355,238.02643695848332,6775.889370549777,310.0,409.0,165.0,235.0,6930.0,0.8894965566397801,0.41352675653803317,1.4887722704503403,3.831580089963552,3.026436958483316
110926_0001_0,Car,1,2.1672349,1.7057118,4.3293562,25.446867501685688,289.5881620110168,395.93640537898256,169.31396651347188,242.85321519337555,7820.769915707751,292.0,400.0,168.0,241.0,7884.0,0.9026902756862766,2.4118379889832227,4.063594621017444,1.3139665134718825,1.8532151933755472
110926_0001_0,Car,2,2.1672349,1.7057118,4.3293562,24.163402172853797,266.09338578889685,382.61493578124185,169.8604673851159,248.4985138202346,9163.02705899003,267.0,387.0,168.0,249.0,9720.0,0.9285526861509241,0.9066142111031468,4.385064218758146,1.8604673851158964,0.5014861797654078
110926_0001_0,Car,3,2.1672349,1.7057118,4.3293562,22.91560745281783,239.37337580733472,367.5890690175877,169.1906371557511,253.5824469481061,10820.354393794612,239.0,368.0,170.0,251.0,10449.0,0.9542064093696341,0.37337580733472464,0.4109309824123102,0.8093628442489091,2.58244694810611
110926_0001_0,Car,4,2.1672349,1.7057118,4.3293562,21.682163170375226,208.44053210771932,350.66295202853945,168.41498918153866,259.4690071686254,12949.92278163736,210.0,349.0,169.0,254.0,11815.0,0.9123606525865429,1.5594678922806793,1.6629520285394506,0.5850108184613418,5.46900716862541
110926_0001_0,Car,5,2.1672349,1.7057118,4.3293562,20.465664147847303,172.21323435125734,331.4517944266125,167.50629745515573,266.3645567664576,15742.04686428778,172.0,331.0,169.0,262.0,14787.0,0.9368915001661285,0.21323435125734136,0.45179442661248004,1.4937025448442682,4.364556766457611
110926_0001_0,Car,6,2.1672349,1.7057118,4.3293562,19.269319986153118,129.20494251701422,309.45939508863336,166.4271197591248,274.5528325876984,19490.14117483063,133.0,307.0,166.0,268.0,17748.0,0.9033564509443357,3.795057482985783,2.4593950886333573,0.4271197591247926,6.55283258769839
110926_0001_0,Car,7,2.1672349,1.7057118,4.3293562,18.139030898102224,79.3166659447716,284.73756950122515,164.9487790363349,283.83819115428,24422.370460563863,81.0,280.0,168.0,280.0,22288.0,0.9126059256201052,1.6833340552284,4.737569501225153,3.051220963665088,3.8381911542800253
110926_0001_0,Car,8,2.1672349,1.7057118,4.3293562,17.035844026142275,18.4179303526121,256.00809393779105,163.1442227126155,295.17684161527296,31369.651523661978,17.0,252.0,167.0,289.0,28670.0,0.9034441434300042,1.4179303526120997,4.008093937791045,3.8557772873845124,6.176841615272963
110926_0001_0,Car,9,2.1672349,1.7057118,4.3293562,15.965378464305099,0.0,222.21061992388388,160.89208268146382,309.3345266399564,32985.48749503303,2.0,215.0,166.0,304.0,29394.0,0.8911191627659335,2.0,7.210619923883883,5.107917318536181,5.33452663995638
